optimizer_seed,measurement_id,case_id,Td,truth_PP0,truth_PA,truth_gamma,realized_sensor_noise_rel,initial_sensor_loss,initial_profile_truth_rel_l2,initial_fullfield_truth_rel_l2,truth_input_sensor_loss,truth_input_profile_truth_rel_l2,truth_input_fullfield_truth_rel_l2,method,effective_sampler,loss,PP0,PA,gamma,PP0_abs_error,PA_abs_error,gamma_abs_error,condition_normalized_rmse,profile_sensor_rel_l2,profile_truth_rel_l2,fullfield_truth_rel_l2,wall_s,n_trials,invalid_trials,best_trial,sensor_loss_reduction_fraction,profile_truth_improved,fullfield_truth_improved
20260717,M1,case_td003_pa050_pp0_3_gamma_010__steady,0.03,3.0,0.05,0.1,0.051418192385038836,0.5628434392461068,0.5506242146893123,0.49007615650163294,0.05425676600499663,0.013277025640316105,0.024353289677698325,tpe,tpe,0.054842441619538954,2.641530301294703,0.062181752327189185,0.09586053566475666,0.3584696987052971,0.012181752327189183,0.0041394643352433425,0.08038737085531775,0.054842441619538954,0.02076177172917292,0.03612760752393064,18.96025259999442,100,0,66,0.9025618177356799,True,True
20260717,M1,case_td003_pa050_pp0_3_gamma_010__steady,0.03,3.0,0.05,0.1,0.051418192385038836,0.5628434392461068,0.5506242146893123,0.49007615650163294,0.05425676600499663,0.013277025640316105,0.024353289677698325,random,random,0.05579193848069671,2.579703201688687,0.06848667982977916,0.09721858371681419,0.42029679831131306,0.018486679829779154,0.002781416283185817,0.09726041990349736,0.05579193848069671,0.012813366470731492,0.031159168421079134,19.077126799995312,100,0,21,0.9008748533065847,True,True
20260717,M2,case_td016_pp0_1_gamma_007__steady,0.16,1.0,0.1,0.07,0.04555054715632155,1.7278961645927335,1.7504060242044541,1.700202995592583,0.04631699798266529,0.009610722744429192,0.033446358479028486,cmaes,cmaes,0.04258771753567274,1.3327939251096828,0.06584008541072031,0.07989169933557212,0.33279392510968275,0.034159914589279694,0.009891699335572116,0.16927646473370034,0.04258771753567274,0.019098855481609285,0.04930740074118601,18.666030299995327,100,0,66,0.9753528490841284,True,True
20260717,M2,case_td016_pp0_1_gamma_007__steady,0.16,1.0,0.1,0.07,0.04555054715632155,1.7278961645927335,1.7504060242044541,1.700202995592583,0.04631699798266529,0.009610722744429192,0.033446358479028486,tpe,tpe,0.04381817556691637,1.0523748767614016,0.0958975776537136,0.04899294784957897,0.05237487676140162,0.004102422346286411,0.021007052150421035,0.2028971238236281,0.04381817556691637,0.012549805054516635,0.03358313867027888,19.441148899990367,100,0,89,0.9746407356733474,True,True
20260717,M2,case_td016_pp0_1_gamma_007__steady,0.16,1.0,0.1,0.07,0.04555054715632155,1.7278961645927335,1.7504060242044541,1.700202995592583,0.04631699798266529,0.009610722744429192,0.033446358479028486,random,random,0.04624014499641918,1.152783325243036,0.07962469584992116,0.09913239110336924,0.15278332524303595,0.02037530415007885,0.029132391103369237,0.2919241422234446,0.04624014499641918,0.015104948977926058,0.03661060005064057,19.16583250000258,100,0,8,0.9732390487669622,True,True
20260717,M3,case_td030_pa200_pp0_5_gamma_004__steady,0.3,5.0,0.2,0.04,0.045684609598840104,0.4420755918508906,0.4344063520442718,0.42336713440300755,0.050309085967164796,0.013868441827018938,0.016967188777437192,cmaes,cmaes,0.056479172090204637,4.937035667271353,0.1926192230087272,0.05822593421120813,0.06296433272864732,0.007380776991272819,0.018225934211208127,0.1778973983918516,0.056479172090204637,0.021524421672375053,0.023566545930313813,19.00382789998548,100,0,91,0.8722409173197359,True,True
20260717,M3,case_td030_pa200_pp0_5_gamma_004__steady,0.3,5.0,0.2,0.04,0.045684609598840104,0.4420755918508906,0.4344063520442718,0.42336713440300755,0.050309085967164796,0.013868441827018938,0.016967188777437192,tpe,tpe,0.05071010778759677,4.983742526316359,0.19806736751002932,0.09130368746667433,0.016257473683641166,0.0019326324899706926,0.05130368746667433,0.49373157981009896,0.05071010778759677,0.013819071146912814,0.016498542509733597,19.20417610000004,100,0,44,0.8852908671675749,True,True
20260717,M3,case_td030_pa200_pp0_5_gamma_004__steady,0.3,5.0,0.2,0.04,0.045684609598840104,0.4420755918508906,0.4344063520442718,0.42336713440300755,0.050309085967164796,0.013868441827018938,0.016967188777437192,random,random,0.058443933489307334,4.9013213593627665,0.1922793339188848,0.0842925611027398,0.09867864063723353,0.007720666081115213,0.044292561102739804,0.4274774512435611,0.058443933489307334,0.024968502538269682,0.026439205260057518,19.096950700011803,100,0,58,0.8677965158750043,True,True
20260718,M1,case_td003_pa050_pp0_3_gamma_010__steady,0.03,3.0,0.05,0.1,0.051418192385038836,0.5628434392461068,0.5506242146893123,0.49007615650163294,0.05425676600499663,0.013277025640316105,0.024353289677698325,cmaes,cmaes,0.05479009075234865,2.2903377224350034,0.08215909887679844,0.07969643032148804,0.7096622775649966,0.032159098876798436,0.020303569678511962,0.25294978046554684,0.05479009075234865,0.016863755958918796,0.04733479542446646,18.892059400008293,100,0,99,0.9026548291550907,True,True
20260718,M1,case_td003_pa050_pp0_3_gamma_010__steady,0.03,3.0,0.05,0.1,0.051418192385038836,0.5628434392461068,0.5506242146893123,0.49007615650163294,0.05425676600499663,0.013277025640316105,0.024353289677698325,tpe,tpe,0.05396328698837466,2.5865540380503065,0.06710610481448452,0.08001322387028813,0.4134459619496935,0.01710610481448452,0.019986776129711878,0.2118593137630217,0.05396328698837466,0.009805053770636863,0.031353443949382394,19.02427870000247,100,0,33,0.9041238056169668,True,True
20260718,M1,case_td003_pa050_pp0_3_gamma_010__steady,0.03,3.0,0.05,0.1,0.051418192385038836,0.5628434392461068,0.5506242146893123,0.49007615650163294,0.05425676600499663,0.013277025640316105,0.024353289677698325,random,random,0.059134330165302035,2.774309393567162,0.05535721312375357,0.061751596457716273,0.2256906064328379,0.0053572131237535695,0.03824840354228373,0.37005917781736314,0.059134330165302035,0.03323608924794834,0.03954648060842434,19.16129920000094,100,0,5,0.8949364493890011,True,True
20260718,M2,case_td016_pp0_1_gamma_007__steady,0.16,1.0,0.1,0.07,0.04555054715632155,1.7278961645927335,1.7504060242044541,1.700202995592583,0.04631699798266529,0.009610722744429192,0.033446358479028486,cmaes,cmaes,0.04260500486453202,1.1696058836039716,0.0816661689387646,0.07076384034373265,0.16960588360397155,0.0183338310612354,0.0007638403437326413,0.07505339761861937,0.04260500486453202,0.015276582764906621,0.03880562634354049,18.825768999988213,100,0,31,0.9753428442417001,True,True
20260718,M2,case_td016_pp0_1_gamma_007__steady,0.16,1.0,0.1,0.07,0.04555054715632155,1.7278961645927335,1.7504060242044541,1.700202995592583,0.04631699798266529,0.009610722744429192,0.033446358479028486,tpe,tpe,0.04236115332339359,1.1935150003776434,0.07802923343086172,0.09744144026691197,0.19351500037764335,0.02197076656913828,0.027441440266911962,0.27866958892717814,0.04236115332339359,0.013641598438007826,0.038588477185698446,19.183660600014264,100,0,74,0.9754839705119791,True,True
20260718,M2,case_td016_pp0_1_gamma_007__steady,0.16,1.0,0.1,0.07,0.04555054715632155,1.7278961645927335,1.7504060242044541,1.700202995592583,0.04631699798266529,0.009610722744429192,0.033446358479028486,random,random,0.04305256532086865,1.1230453264225702,0.08519749101213941,0.09867234469529526,0.12304532642257016,0.014802508987860591,0.028672344695295254,0.28228042403676923,0.04305256532086865,0.011002786606947939,0.03466289200327798,19.142121600016253,100,0,62,0.9750838237834644,True,True
20260718,M3,case_td030_pa200_pp0_5_gamma_004__steady,0.3,5.0,0.2,0.04,0.045684609598840104,0.4420755918508906,0.4344063520442718,0.42336713440300755,0.050309085967164796,0.013868441827018938,0.016967188777437192,cmaes,cmaes,0.05132501249602892,4.946108213805406,0.19923412642527266,0.07547384624069044,0.053891786194594005,0.0007658735747273493,0.035473846240690436,0.3414485876001484,0.05132501249602892,0.0141660682653105,0.016972359004676255,18.720745900005568,100,0,100,0.8838999179277454,True,True
20260718,M3,case_td030_pa200_pp0_5_gamma_004__steady,0.3,5.0,0.2,0.04,0.045684609598840104,0.4420755918508906,0.4344063520442718,0.42336713440300755,0.050309085967164796,0.013868441827018938,0.016967188777437192,tpe,tpe,0.0504235828968886,4.983352507951008,0.1993085327286606,0.06490053973226095,0.01664749204899163,0.0006914672713394243,0.024900539732260953,0.23963238349083246,0.0504235828968886,0.013681093855928786,0.016659750192882614,19.143733400007477,100,0,88,0.8859390026810253,True,True
20260718,M3,case_td030_pa200_pp0_5_gamma_004__steady,0.3,5.0,0.2,0.04,0.045684609598840104,0.4420755918508906,0.4344063520442718,0.42336713440300755,0.050309085967164796,0.013868441827018938,0.016967188777437192,random,random,0.07349195024139947,4.773191456233151,0.18879624195009187,0.05059307405784681,0.22680854376684856,0.011203758049908141,0.010593074057846812,0.11541854795852899,0.07349195024139947,0.046460166116016985,0.04696754534734332,19.08273559997906,100,0,85,0.8337570506127652,True,True
20260719,M1,case_td003_pa050_pp0_3_gamma_010__steady,0.03,3.0,0.05,0.1,0.051418192385038836,0.5628434392461068,0.5506242146893123,0.49007615650163294,0.05425676600499663,0.013277025640316105,0.024353289677698325,cmaes,cmaes,0.053633180751992575,2.600483078767576,0.0661550045815124,0.06548668657348661,0.3995169212324239,0.016155004581512394,0.0345133134265134,0.34276103457537,0.053633180751992575,0.010482860004690314,0.03139007278293751,19.107554899994284,100,0,95,0.9047103030572217,True,True
20260719,M1,case_td003_pa050_pp0_3_gamma_010__steady,0.03,3.0,0.05,0.1,0.051418192385038836,0.5628434392461068,0.5506242146893123,0.49007615650163294,0.05425676600499663,0.013277025640316105,0.024353289677698325,tpe,tpe,0.05413004176383241,2.7688836049882894,0.05787522073195712,0.05571580682829601,0.23111639501171055,0.007875220731957115,0.044284193171704,0.4285020364304914,0.05413004176383241,0.01697937917635247,0.029420757493424612,18.91084980001324,100,0,63,0.903827533574281,True,True
20260719,M1,case_td003_pa050_pp0_3_gamma_010__steady,0.03,3.0,0.05,0.1,0.051418192385038836,0.5628434392461068,0.5506242146893123,0.49007615650163294,0.05425676600499663,0.013277025640316105,0.024353289677698325,random,random,0.05512018331455809,2.220454022386663,0.0876206356378185,0.056017023432663834,0.7795459776133371,0.03762063563781849,0.04398297656733617,0.46124658669546625,0.05512018331455809,0.01703384866440108,0.04990774783044081,19.200516599987168,100,0,44,0.9020683560096426,True,True
20260719,M2,case_td016_pp0_1_gamma_007__steady,0.16,1.0,0.1,0.07,0.04555054715632155,1.7278961645927335,1.7504060242044541,1.700202995592583,0.04631699798266529,0.009610722744429192,0.033446358479028486,cmaes,cmaes,0.04426231575676992,1.0272021473225288,0.09881576753799062,0.07591096407473667,0.02720214732252879,0.0011842324620093825,0.005910964074736666,0.05719554795299242,0.04426231575676992,0.01271878449077221,0.03265267214124958,18.866516499983845,100,0,85,0.9743836946549375,True,True
20260719,M2,case_td016_pp0_1_gamma_007__steady,0.16,1.0,0.1,0.07,0.04555054715632155,1.7278961645927335,1.7504060242044541,1.700202995592583,0.04631699798266529,0.009610722744429192,0.033446358479028486,tpe,tpe,0.04208608574352204,1.2200252095361817,0.07614588940645978,0.09887718686506865,0.22002520953618165,0.02385411059354023,0.02887718686506864,0.29436488315250386,0.04208608574352204,0.01660508649006983,0.04135708384152741,19.21194400000968,100,0,94,0.9756431627050681,True,True
20260719,M2,case_td016_pp0_1_gamma_007__steady,0.16,1.0,0.1,0.07,0.04555054715632155,1.7278961645927335,1.7504060242044541,1.700202995592583,0.04631699798266529,0.009610722744429192,0.033446358479028486,random,random,0.05316142867234856,1.526232511653637,0.056087644668423774,0.08196780602062363,0.526232511653637,0.04391235533157623,0.011967806020623625,0.21817057562541398,0.05316142867234856,0.046709992799140704,0.0819586124612377,19.253527699998813,100,0,80,0.9692334355722824,True,True
20260719,M3,case_td030_pa200_pp0_5_gamma_004__steady,0.3,5.0,0.2,0.04,0.045684609598840104,0.4420755918508906,0.4344063520442718,0.42336713440300755,0.050309085967164796,0.013868441827018938,0.016967188777437192,cmaes,cmaes,0.05720703885789091,4.8579449256125224,0.1965095857408083,0.08829966833574303,0.14205507438747755,0.003490414259191721,0.04829966833574303,0.46540978160138896,0.05720703885789091,0.02324832936337485,0.024951701497673062,18.759877700009383,100,0,100,0.870594441510839,True,True
20260719,M3,case_td030_pa200_pp0_5_gamma_004__steady,0.3,5.0,0.2,0.04,0.045684609598840104,0.4420755918508906,0.4344063520442718,0.42336713440300755,0.050309085967164796,0.013868441827018938,0.016967188777437192,tpe,tpe,0.05046057658553898,4.990928145229023,0.1988546369301051,0.06064984779215716,0.009071854770977161,0.0011453630698949058,0.02064984779215716,0.19875646461945823,0.05046057658553898,0.013603953695942165,0.01667231553892336,19.120416199992178,100,0,70,0.8858553208643127,True,True
20260719,M3,case_td030_pa200_pp0_5_gamma_004__steady,0.3,5.0,0.2,0.04,0.045684609598840104,0.4420755918508906,0.4344063520442718,0.42336713440300755,0.050309085967164796,0.013868441827018938,0.016967188777437192,random,random,0.056881740069373354,4.90538734422905,0.19473119086345508,0.04660936099510452,0.09461265577095013,0.0052688091365449274,0.006609360995104521,0.06813617119456217,0.056881740069373354,0.022259285864693095,0.02438494189479192,19.15017470001476,100,0,85,0.8713302857748382,True,True
