trial,PP0,PA,gamma,loss,feasible
274,4.993256898545125,0.19975431082634504,0.08427569252504069,0.048917292811490785,True
275,4.983447237783055,0.19889199946096658,0.09006186589011886,0.04991741342640187,True
276,4.999999999999999,0.19651511181519493,0.08475861210003977,0.05067182090775871,True
277,4.986959029438202,0.19999376673280173,0.08944666290993347,0.04908593248158914,True
278,4.927144098218209,0.19999999999999998,0.08754829432942961,0.052050822017493996,True
279,4.995562250497974,0.19934910380304666,0.09440205796050385,0.04914806994453286,True
280,4.9431771730230105,0.19999999999999998,0.09134042430530928,0.05120587663239004,True
281,4.999999999999999,0.19371910680127613,0.08772260252075909,0.052873120267161816,True
282,4.994781080008845,0.19978971440743432,0.08513488529259675,0.04883876598663998,True
283,4.995384513677557,0.19932750340541672,0.08042971008639782,0.049056973392685915,True
284,4.986014085202845,0.19990775033553937,0.08417912847030101,0.04913742040491854,True
285,4.990192150330025,0.19966358622951752,0.08626861694082238,0.04911148367435281,True
286,4.997061684936526,0.19953627695624376,0.0812988901801456,0.048868955868617225,True
287,4.999999999999999,0.1985374947834983,0.0867784880756182,0.0493560232538406,True
288,4.995148688170769,0.19953284191101672,0.08507478370021343,0.04896801906751554,True
289,4.932876662670807,0.19999999999999998,0.07966044814506595,0.05169740232982655,True
290,4.990186926541759,0.19979823631228183,0.08565574481846522,0.04903008099891069,True
291,4.998255565024122,0.19996651068342364,0.08492442135677272,0.04859919427742885,True
292,4.999999999999999,0.19742208969624575,0.08580486052627728,0.050056685429330366,True
293,4.992562350830055,0.19994492539636316,0.07625053040938203,0.04882302097031419,True
294,4.998604351814288,0.1999464035927382,0.08747793693695438,0.048613615620282,True
295,4.999959002735887,0.1995428151129442,0.08718877203304318,0.04877724206123242,True
296,4.988821470683304,0.19973892727939757,0.07863818611569967,0.04909814499107561,True
297,4.985960410430177,0.1995551282664892,0.09779527727331444,0.049496647066174945,True
298,4.9540160657397045,0.19999999999999998,0.09131813769115424,0.05064230634763942,True
299,4.998246041960259,0.19949292635356547,0.0898586248161563,0.04889919252582174,True
300,4.999999999999999,0.19014633661682673,0.08436342209415987,0.05618510550625918,True
301,4.993528183285884,0.19993115230700031,0.09370240769133284,0.04889277639108318,True
302,4.999999999999999,0.19997873322897114,0.09269565644885991,0.04859235470695616,True
303,4.992043650591587,0.19999999999999998,0.08617530841335812,0.04884170844761882,True
304,4.999999999999999,0.19317978586979667,0.08412551882561034,0.05330988461773858,True
305,4.967741164747027,0.19999999999999998,0.08734900729120663,0.04993053970558128,True
306,4.985318144536446,0.19997564034959897,0.0912123478398666,0.04918500286399729,True
307,4.999999999999999,0.19296775306296943,0.08426504310278465,0.05349719090256059,True
308,4.924363856693383,0.19999999999999998,0.08087668477074342,0.052179754262759274,True
309,4.999999999999999,0.1933243449222854,0.09579621893135862,0.05332673353975174,True
310,4.995286827619529,0.19993689999790476,0.09213234776253536,0.04879805996857356,True
311,4.997466586569782,0.1999388097295014,0.0858874983257597,0.048651873935306296,True
312,4.989949881229961,0.19998435056811864,0.08911098940457479,0.048961414666676764,True
313,4.987223999433029,0.1999298699924218,0.08868820701034334,0.04910428199001764,True
314,4.987975160178934,0.199684295914197,0.09279010335414747,0.049258229774679176,True
315,4.999999999999999,0.18876017405866563,0.09254510226223567,0.057739702803317666,True
316,4.998133462604931,0.1994040961301452,0.07425051645038577,0.048898740359796106,True
317,4.9954760204955075,0.1996103141044301,0.08517689997876518,0.04891089221074993,True
318,4.996447575585165,0.19985438929135352,0.0841930548862321,0.04872915401405893,True
319,4.999999999999999,0.19875516496457962,0.08951382009549522,0.04924909365401219,True
320,4.999999999999999,0.19668284321923607,0.08509938989735114,0.050555758832779726,True
321,4.999999999999999,0.1963944259031255,0.09052046990156365,0.050808918544577496,True
322,4.99512119783953,0.1998908814528697,0.08028770524440383,0.048748935568689866,True
323,4.955206880758411,0.19999999999999998,0.0875093502054087,0.0505449483082319,True
324,4.928624398766387,0.19999999999999998,0.0847662089718137,0.05194869267214973,True
325,4.997796070217394,0.1997963625285024,0.08880383510901212,0.048738853923413324,True
326,4.9968379661169475,0.19975889511603584,0.08366787276614193,0.04876313586951845,True
327,4.99361432954966,0.19999999999999998,0.08420354455619253,0.04876500483574705,True
328,4.95668693812917,0.19999999999999998,0.08936985163408208,0.05048700526652554,True
329,4.999999999999999,0.19884703722179398,0.07325148525384284,0.04914598131989228,True
330,4.997369277281074,0.19963180328037755,0.08143759622886065,0.04880309091296168,True
331,4.852823501526509,0.19999999999999998,0.08051828791948182,0.05683365046758892,True
332,4.999999999999999,0.1979896965006392,0.08525175576645201,0.04968494903125794,True
333,4.993830166636409,0.1998920614270564,0.08021398587861338,0.048801327184798536,True
334,4.993888770591299,0.1999005358514478,0.0888504168501666,0.04884183861852224,True
335,4.994851088373019,0.199972107094333,0.0840393311684818,0.04872886687428962,True
336,4.997542253785353,0.19965002468222348,0.08721825443558401,0.048817047268223834,True
337,4.993119851807159,0.1999891775976766,0.09125209241332904,0.048848258140917505,True
338,4.999197519133629,0.19961772392024957,0.08163063743663124,0.048736385461434384,True
339,4.9959634621866735,0.19987822839191643,0.07552441268017346,0.04872031705562437,True
340,4.869422505097564,0.19999999999999998,0.09089737366388669,0.05571972774455505,True
341,4.995878711115557,0.19995577131373826,0.08049712262778257,0.04868275210591768,True
342,4.991975926673936,0.19997026967853715,0.0834781125293754,0.04884565596126616,True
343,4.993404043817632,0.1999969669135669,0.08013771290886235,0.04876070139739219,True
344,4.928304786217472,0.19999999999999998,0.0757028825301021,0.051963299251846465,True
345,4.996624393415763,0.19976240501494186,0.08693259432261817,0.04879014001818667,True
346,4.858151123317511,0.19999999999999998,0.07226723656195473,0.05650264244250108,True
347,4.996115365193546,0.1999398753631087,0.08260896172720122,0.048688504472547675,True
348,4.9471623402625085,0.19999999999999998,0.08539118252487092,0.0509433295092439,True
349,4.996188603201544,0.1998756150256924,0.07591617444082813,0.04871192599332165,True
350,4.998932323910352,0.19959485767869328,0.08818125510392863,0.048798427802673905,True
351,4.999999999999999,0.1995024239131158,0.07203980660277587,0.04877359658646316,True
352,4.997060728436663,0.1999029303922708,0.08534692305504704,0.04868428131400907,True
353,4.99802019129241,0.19975234174969142,0.08915721569022761,0.04875725811159754,True
354,4.998249922296322,0.1997506806811024,0.08477572698241466,0.04871592934199086,True
355,4.999999999999999,0.19375363153489872,0.08631144142302416,0.05283129571755402,True
356,4.994638239819825,0.19994436048623015,0.07795910200047247,0.048736523409631596,True
