trial,PC1,PC2,PP0,PA,gamma,loss
72,-0.38305390151330554,0.09410546560092413,3.166947061333709,0.19621569642375258,0.06711590757465734,0.3004953087859463
73,0.0752264550018605,0.0862260197566307,4.7943517055801825,0.18257154682827115,0.08646010543870675,0.08363912667684494
74,0.10075606326541708,0.22923721067253713,4.293364904794533,0.18708200876128045,0.09363294172691977,0.1347954733030226
75,0.01753662694259072,0.17803795373816084,4.522785337763816,0.16820578621932417,0.08717809142794423,0.13840815763733433
76,-0.06710474839067623,0.006304340839276843,4.635341774147523,0.1833600011956668,0.07693701518500654,0.09913089431169449
77,-0.4659097003999119,-0.15428234905460686,3.8295553835258245,0.19413951844710814,0.053172441935089854,0.19196181716441577
78,0.18542248132700376,0.22907333425855092,4.659610966560404,0.18013560011495133,0.09709905083805094,0.10177396401207611
79,0.1456473595617101,0.16361953942991336,4.8534895869068855,0.17495711502563954,0.09246698427311216,0.09027183965128437
80,-0.24574029399362401,-0.09681072807972474,4.72716019368127,0.1665967164824183,0.06422406013067053,0.11879501159214947
81,-0.2541148397218445,-0.18021798802754746,4.82651980252297,0.1773696188715156,0.06081453593892656,0.08906007028599931
82,-0.27131905313856863,-0.11246191960414958,4.559340791573243,0.1758094421390533,0.06278932434748308,0.12057423622698026
83,-0.2818789062548822,-0.20745229463943451,4.526423079230809,0.19709799370211395,0.05918915720570564,0.09230349940098491
84,-0.18864597196742156,0.1243636057654149,4.377442049115011,0.15011176026095227,0.07523941428077194,0.19351590423986736
85,0.022711506582981128,0.16942039392411273,4.1783379591849945,0.1928434450034051,0.08794663529055385,0.14182885349364985
86,-0.21985151657272775,-0.07816325738777218,4.355119349833735,0.19082700821710574,0.06701129707750295,0.12152614147328868
87,-0.04571462628546221,0.0002918455380863951,4.524364384675491,0.19577589314455113,0.07808201958854283,0.09377507591439467
88,-0.16161675503961162,-0.08847213470106338,4.447260223830689,0.198405080778018,0.06942481439373265,0.09962192216454228
89,0.015663614407765897,0.16379149335108384,4.2414400481724925,0.188778872127226,0.08725713660848747,0.1390905250512563
90,0.16849022961737292,0.1924806356936502,4.775815806067721,0.17775745649002767,0.09476162828267179,0.09335100772551115
91,-0.06607983653781978,0.05564479447999439,4.592685116642459,0.17522227366249848,0.07871692419650914,0.11744559452770263
92,0.10292404662935867,0.09222932700638334,4.679882163314423,0.1937240082204187,0.08833122486202664,0.07943835568542916
93,-0.06213125411348262,-0.0676314388202944,4.796189050790224,0.1906795217530622,0.07437908323194042,0.0720080315257643
94,0.016657502754202694,0.1544842856653123,4.452909546110888,0.17770837534068712,0.08651545410249784,0.1296178236452102
95,-0.014218740624072036,0.0726242949346533,4.622694294815789,0.1794093362123249,0.08184979295248568,0.10688660623963092
96,-0.179054195102446,-0.006343328991099998,4.1559740905934826,0.1951100031614968,0.07191778889206057,0.14197568775875014
97,-0.056622962464466395,-0.005938687252063382,4.921368958375914,0.1700487980784292,0.07641053582224892,0.09229712181290607
98,-0.10082168303743136,-0.03299726299212316,4.539466623905233,0.1917691691281071,0.07414166512398412,0.09754448211410573
99,-0.08597141137490116,-0.04602671377081511,4.708093261872266,0.1868707730926974,0.07408081394903701,0.08601635356208061
100,-0.0072050483640494715,0.007000533587523377,4.6170359542283865,0.19576309716901963,0.08005207538478985,0.08340907818426795
101,-0.12040391480044071,-0.02225773340274576,4.519642716372723,0.1868920763061246,0.07354475982062969,0.10696705279045088
102,-0.04735673065988872,0.04838725926002442,4.477834044567313,0.18765291826415048,0.0796938764451583,0.11072317989005652
103,0.2336161844349003,0.1117114853586518,4.927270960435271,0.19864817666292695,0.09506245769041471,0.05317866165043537
104,0.19195438131834336,0.12484996099567744,4.920107059045419,0.1882329494896528,0.09339148243576481,0.06436979638169148
105,-0.023745225497696757,0.0066670375754492705,4.863309890420443,0.17715410319478275,0.07863420164512352,0.0854884899277999
106,-0.003106455973670172,0.03370909824212602,4.675716068622378,0.18687478471361396,0.08100853573806067,0.08936714407454299
107,-0.31678179121622796,-0.1405508582885927,4.201165993332337,0.19602267597359918,0.060367652657876164,0.1348951205668758
108,0.022006687108025478,0.02353789304083688,4.8148939320713,0.18514926605070253,0.08163220681688765,0.07777623266177029
109,0.11089074193131221,0.15188723394633424,4.5905320154927205,0.18754811867474586,0.09091249209896181,0.0977655006582944
110,0.12046070688320656,0.12227782803465057,4.569985713170073,0.19728139303978182,0.09046877843444735,0.08663354506880455
111,-0.04300613847784231,0.036084882914162536,4.694482677530118,0.17756396881443182,0.07901230013524858,0.10209087330754962
112,0.20303685990934978,0.1746994789060395,4.99152616088756,0.17470059187347736,0.09543879817904027,0.07793926353437826
113,0.1314366838631882,0.17496283399050358,4.42128095580032,0.1969802785553924,0.09310901623438982,0.10449770521745647
114,0.0785945434079158,-0.018682599748980903,4.995132275045889,0.19398640224888092,0.08270570875409528,0.05289252647112797
115,0.13857450350335504,0.18586559330607763,4.634683976932331,0.1824422479971734,0.09334336951624156,0.10071403541544795
116,0.008382986553797683,0.11836557729151684,4.280358402332469,0.19508683809926314,0.08529657093486087,0.12498135087882009
117,-0.18210626502277252,-0.06027825704224552,4.712263785772234,0.1714892289246147,0.06870527790276837,0.11102022994788698
118,-0.07050128815244071,0.004391535325512271,4.420419337841229,0.19669763315065592,0.07719362722169469,0.10498225122099787
119,-0.102709030893622,-0.08886654225400605,4.7149395746096,0.19282354762748977,0.07179765905646329,0.07712953981252996
120,0.16353066620950218,0.1013740250641368,4.998235500825299,0.18313828233196955,0.09098951382310555,0.06464573831005778
121,0.10518300341275466,0.07010204351629787,4.929043276074771,0.18338107994160424,0.08714404344259855,0.06994717594107823
122,-0.019567741186485733,0.014676782742190846,4.631632039903571,0.19077372977579204,0.07964268140381339,0.08853023072596293
123,0.09709954444582926,0.023125652756795866,4.95686053808081,0.190582841220717,0.08511683037158681,0.05870695186921564
124,-0.01849037180405468,-0.08601377733718332,4.976163164336263,0.19174254966107152,0.07558140517094772,0.05615021342490133
125,0.16334897706436055,0.16073055201792974,4.801555544758747,0.18224857748642054,0.09339198414563954,0.08351900514210184
126,-0.056978292687238224,-0.008589205557854902,4.877275215081037,0.17335467763230816,0.07640597823855158,0.090612911977143
127,-0.18284542638147744,-0.08838837001586242,4.587883731980874,0.18547448920293436,0.06802421073190801,0.10134289548389727
128,0.07144866762028768,-0.012871765397268585,4.9673474562649975,0.1930803123628445,0.08259749913087269,0.05542218193874313
129,-0.0898811498935239,-0.03938137749970942,4.946382871609911,0.16961084978934582,0.07355492774842418,0.09074863007316772
130,0.10911152896360175,0.025228315524828765,4.839472881587241,0.1998045599726156,0.08606707450690756,0.05800884411601973
131,0.08740641529270292,0.05374652316402409,4.919083318108363,0.18427908214341393,0.08572140352504293,0.06953891680288635
132,0.05883442729967991,0.015389103899416043,4.872822851591735,0.19032721160701072,0.08310547310204557,0.06559031729587356
133,0.2807768161502841,0.16284426718771397,4.995145969950186,0.19192136969504114,0.0989973898765524,0.05496864970436097
134,0.1970483670848422,0.1286556884059444,4.816550124688728,0.19488467950610056,0.09401401183201902,0.06509771353016916
135,-0.2032653076126572,-0.17654208951084746,4.801725143841052,0.1877932919497573,0.06358207073472388,0.07556680116206962
136,-0.05008009781508356,-0.005538073151342213,4.646950436778557,0.18851477918191778,0.07738609063916929,0.09009311704833965
137,-0.03241896875159053,-0.09676452245296552,4.889654496237517,0.1969494938836861,0.0747153570486497,0.05705508582513775
138,-0.09187946336289345,-0.11273069381756004,4.763344344245173,0.19716372489245293,0.07144979031065213,0.06718437716623699
139,0.25005256363380596,0.157741116924891,4.832053966465654,0.1974996549275777,0.0976382530798542,0.06102098914150806
140,0.1221546071460188,0.04116518749000075,4.949065773037368,0.19181424009867976,0.08700642639712104,0.057965673599835545
141,0.10092714139838889,0.004832711165208419,4.930205650648761,0.1970798745291384,0.08476855068780834,0.054189638737858516
142,-0.028117185898589726,-0.06645620446710986,4.934069783436685,0.1881954146609659,0.07583378369419186,0.06318720395126942
143,0.22937676084796446,0.16643997998556553,4.793705209734973,0.19403880034269483,0.0969607232338208,0.06816093285586437
144,0.18179740267347802,0.12339494989421548,4.839569116038605,0.19170448951654412,0.0930108730509254,0.06685357118456164
145,0.1564098854071271,0.0646423073799226,4.978773403396812,0.19121677209556937,0.08945814195717172,0.05655607515795654
146,0.03264103885452308,-0.04048115813369514,4.846919596302197,0.19945678114755544,0.07998546553918418,0.05776910120962957
147,0.09235836275539083,0.013551918614616435,4.903020406352932,0.19521528297960472,0.08468258795801473,0.057771093549557055
148,0.11856360419055584,0.0474816738016858,4.7972870429096,0.1992932830410301,0.0873802150141271,0.06185193934551606
149,0.0363014855784274,0.01980030352864049,4.987368841051961,0.17782640302010838,0.08184119711565567,0.07308491761634173
150,0.1680789466937023,0.04593289341089412,4.967269213680723,0.1983440627766801,0.08946065582009846,0.051083818091846256
151,0.04388469544039975,0.002882711673074677,4.950754142430133,0.18535941342383883,0.0817524215969459,0.06541382570049621
152,-0.008189593249325137,-0.08561562076433903,4.921706014876436,0.19704975637769212,0.07624392721564723,0.054759684000876364
153,0.25240441397375823,0.1486391818414507,4.928126925832821,0.19392083781815955,0.09723706817821687,0.05744074186267509
154,-0.10303952551894875,-0.16151437913212477,4.910566582239214,0.19665168079223166,0.06893245481554061,0.05593525963384257
155,0.049627369849619116,-0.041627898762495896,4.907241371681323,0.1991419186190891,0.08067422827666747,0.053891010538703106
156,-0.18103707282629808,-0.20865901098928039,4.978089080252306,0.18807597663928216,0.0632486270521864,0.06013400289137645
157,0.15701625380187662,0.07653479050491474,4.875387157993895,0.19519663600908477,0.0901189099650655,0.05989768769892474
158,0.01233459681872138,-0.04836251483078447,4.969228690144724,0.18963656151337904,0.07841068986373245,0.058834161046745805
159,0.038931893224067114,-0.0059445936014069735,4.890840833745581,0.19016788531103584,0.08134598508621435,0.0642773797669567
160,0.10668857547623951,0.0025003245168430427,4.913419226104816,0.19975671441443726,0.08502336054695546,0.053024959475121404
161,0.19129348308612626,0.07869623187726676,4.9464605064943035,0.1967563841344412,0.09177275815203222,0.0535219019130236
162,0.194703957733182,0.10528519304548357,4.817690876205137,0.19958778126683585,0.09311999381703084,0.05996691618162341
163,0.13256073600443902,0.029971245722738044,4.94671709999826,0.19644448117129676,0.08717190844509691,0.05372002409142512
164,0.16586368518217146,0.0645709810069443,4.956272803151348,0.19445185679649046,0.08998876020990423,0.05491218248421148
165,0.19930637946798307,0.09754858945940245,4.898916436102951,0.1970689441291601,0.09291255118512351,0.056357824647052746
166,0.2531084740449343,0.11377170107891334,4.9903094292230925,0.19792255149111648,0.0959785344683605,0.05030377847536183
167,0.08759846767299503,-0.019690030598300254,4.959149197719358,0.19819543128310102,0.08321340711884004,0.05158021134500126
168,-0.004537555002737771,-0.07308488881778255,4.959450213088315,0.19256461450744888,0.07675729555074962,0.056451727847489544
169,0.0680914225634608,-0.003227930560316161,4.862791740978044,0.19688172523276753,0.08298483893731748,0.059080649908457496
170,0.1677907352260692,0.07010584250651562,4.940288547594181,0.19459040507854647,0.09030637227260147,0.05583481944170209
171,0.20238859376005364,0.0817194288780552,4.966027621426244,0.19695901870054638,0.09239272852940428,0.052220308532548
172,0.14187899478897345,0.04019259680616017,4.9369041343432585,0.19655387533173901,0.08800654629272536,0.05424501376736081
173,0.15924979311204604,0.03884334841530821,4.997806474094463,0.19632083217744972,0.08870686536739347,0.050953474635637465
174,0.08462081794134456,-0.00528627874558648,4.9857119815400255,0.19273494012210468,0.0834767010552571,0.05457636798386985
175,0.1240746356041323,0.002274622145302107,4.984144104419627,0.1986559679695758,0.08573905208748564,0.04999934945842602
176,0.26961972501072634,0.12657418494561762,4.9833938284606205,0.19864194283819564,0.09725806227969776,0.05018060382215108
177,0.15549834492062942,0.03646586249407089,4.947620134004283,0.19930345515061126,0.08855236535213584,0.05143292286996405
178,0.016358388425065498,-0.07101780498708365,4.992933493643289,0.1939689763903319,0.07781283431477473,0.05302844073081034
179,0.13623291041544922,0.0212397776151677,4.993866930524019,0.19612024687804003,0.08696235837080435,0.05128894308192723
180,0.15927280947725675,0.04428850941923755,4.944437951965822,0.19847505644494473,0.08901027161972587,0.052229287827665734
181,0.2679337554608135,0.12078148042552246,4.9963570350258095,0.19879746161901563,0.09695113474651551,0.04947998691792345
182,0.11986059849812687,0.011395650219041917,4.952568920755889,0.1978075846353558,0.08589817138385034,0.0522548215710221
183,0.2760570433887256,0.15470459680366144,4.988930083327798,0.19323343911478646,0.09850242282256483,0.054124216769183615
184,0.18230753798650762,0.0590795845610153,4.957679950525556,0.19872062006017255,0.09064145111740164,0.05133340927997787
185,0.10895222554361156,-0.009262252229063267,4.989455120451567,0.19801944362278345,0.08457573125180234,0.05015574310219127
186,0.1981517840763617,0.08658136352500549,4.8967240643664365,0.1994376975108148,0.09249649224667383,0.05439930856642545
187,0.2386454349186738,0.11756849984330676,4.96876527836433,0.19567971357780012,0.09541689495089187,0.05314464982716431
188,0.1876650550809912,0.06971161524018296,4.922541469033221,0.1995816875809422,0.09134603819593767,0.05267194182692117
189,0.1658992993810928,0.06691036413013789,4.937039129372909,0.19514920191583468,0.09011195026933737,0.05552369343951782
190,0.15841875877792624,0.024682939758455775,4.990649416845143,0.19977776529413793,0.08821318047583163,0.04904125543301544
191,0.06640846418736542,-0.034193798425186814,4.9890070769409345,0.1955182207603796,0.0815868370571856,0.05198225002560983
192,0.17109084343376035,0.05331209751526352,4.996748979960939,0.19540929939173257,0.08979019945014546,0.05170413175587505
193,0.24901672381258388,0.12961834642342976,4.9473072533707425,0.1963156179074692,0.09639225452717881,0.05391836845874342
194,0.1610004952564451,0.05101568931921716,4.92897361937937,0.1982764674243061,0.08935592729873576,0.0532998497339532
195,0.1489497670591405,0.03367033870226749,4.9432685445945435,0.1989557728432893,0.08813654082367067,0.05192349343897812
196,0.13182839855008835,0.00932544056751565,4.9777624406138505,0.19895942188895221,0.08638142291667131,0.05011139259987444
197,-0.012191998683809786,-0.09199451287873336,4.923093476522192,0.19762540532179712,0.07582622221416607,0.05417183537081041
198,0.11984347768723372,0.005425755167530772,4.946173917158358,0.19954149425384626,0.08571475076283486,0.05131869063530176
199,0.051033195105791386,-0.04387261860102141,4.906088513713883,0.19998379683641115,0.08067430354849747,0.05328055942811937
200,0.043128496233786964,-0.060255418356241076,4.993092792594566,0.19665101215984,0.07953112950700782,0.05090574820369866
201,0.2283351050841122,0.08891205854959043,4.997497780221589,0.1983067709245302,0.09387937589456805,0.04968617140350273
202,0.12760004538530248,0.011847636863174355,4.988588793206333,0.1969079996885681,0.08622461236831047,0.05097924793796409
203,0.15719604996612127,0.04374697855508269,4.970809933178659,0.19653716533209853,0.08882617107236462,0.05223977917191428
204,0.1881089816161131,0.06380868390479881,4.969689626719873,0.1980110054602825,0.09106554800685654,0.05121327972098221
205,0.14523313221585832,0.030482917901791345,4.949311588262835,0.19857912905637676,0.08782814108445884,0.051865308028032214
206,0.15611120711046958,0.045606965213986675,4.9384909459341175,0.19795369754590036,0.08890647163802012,0.05298411079849105
207,0.05303711163262989,-0.04872727929047049,4.983613225293656,0.1965598102161189,0.08043823260706662,0.05147075717627123
208,0.08721886129337413,-0.021576457805345273,4.963534510379249,0.1982680050006737,0.08312170678712087,0.05129040955828012
209,0.18546858311703276,0.06273916344772505,4.963689214400436,0.19812576174772673,0.09090952531377477,0.05144690732485263
210,0.16826089090272725,0.050753150667789945,4.960901861286514,0.1977034095796808,0.08964375209956378,0.051899546239185204
211,0.2073344036072598,0.07735578504483706,4.951509612117291,0.19979130928369093,0.09253370509209524,0.050927441277657165
212,0.14518113874309768,0.021679572768640555,4.98421172617237,0.198334620413553,0.08745466682559197,0.05021947324210646
213,0.08324514591195893,-0.024694418319743158,4.979689155175137,0.19718907680534248,0.08277932824577817,0.051218638797914516
214,0.19387422518450068,0.06437380809785462,4.97625961789945,0.1985679327684023,0.09136271960026081,0.05049188672092315
215,0.06410040815513834,-0.0393688651663215,4.998897609456206,0.19561113148088993,0.08127568075316301,0.051375655204599524
216,0.20441776345711415,0.07690991241817031,4.9853263647601285,0.1972025437382971,0.09229292922264118,0.05099755674551354
217,0.20891287272830372,0.07943680915817686,4.983529237648855,0.19760714487735143,0.0926094144041725,0.05080593323707276
218,0.13653423367208967,0.017587095110425485,4.9720178373232145,0.19837189177989645,0.08690713168018278,0.05079604713028642
219,0.22171896939544736,0.08219653843351957,4.987080399193777,0.19920464486230405,0.09334452444698538,0.04959299194971481
220,0.21916444254349518,0.08234622599374486,4.999255094150133,0.1979169031064898,0.09319147988851285,0.049844045863561635
221,0.13721312187219104,0.015323263792917853,4.962464650437375,0.1996095204431504,0.08688881938932075,0.05043612953455456
222,0.17567786353321124,0.049709760785537314,4.986831818786043,0.19771297897329615,0.08992750725632416,0.050534615497868515
223,0.20542492667314152,0.07239514875863844,4.9617113810469,0.19989256313366677,0.09224921439855276,0.05034010666207194
224,0.13639093159240692,0.018912122472276815,4.954489848897355,0.19915420816834473,0.08698379228825791,0.05115880991686489
225,0.16262745488926159,0.04365165696839219,4.986297727308533,0.19661557174261723,0.08906408050420964,0.05133778121140486
226,0.24444687447294353,0.10782729169218973,4.997140601616344,0.19717071385944984,0.09532545533993764,0.05047206969937174
227,0.20674721501951718,0.08103763711426568,4.939491151881111,0.19961502788438162,0.09265298711661235,0.05169694760763558
228,0.15239035126985107,0.028145511678555477,4.990555293465848,0.1978623886590884,0.08802081304614257,0.05023250438497586
229,0.21921714467558887,0.08064973832344358,4.973318389558051,0.19994200404721196,0.09319758636728062,0.049766211277771824
230,0.11957149127906715,0.003287825167407485,4.952481385271859,0.19956950128110135,0.08561581533117674,0.050964002480464975
231,0.17331909188508265,0.04307314317098765,4.9998393376533805,0.19792615753411513,0.08955834106698965,0.04976834987098988
232,0.2175912981037041,0.07801083437434676,4.987513767648457,0.1993266293620491,0.09299507853824267,0.049494595330706895
233,0.15663953606937583,0.03573213450767165,4.9637179303257195,0.1986692276588642,0.0885493293389922,0.051029896605786246
234,0.2031366883888524,0.07026986772469294,4.967086319098026,0.19959270453921463,0.09205016728986277,0.05027027443908189
235,0.23758748702406962,0.0980657076129246,4.9747475530707455,0.19945822666495533,0.0947050498325129,0.050023985961362684
236,0.21277293678698084,0.07126592912630743,4.98690966265271,0.19995433191549922,0.09252830017873613,0.049143945086373826
237,0.26206669064412147,0.12049361514333104,4.985242016181644,0.19844589668359697,0.09666835780484909,0.050211030787547344
238,0.24446363964425025,0.0999042750599793,4.980780786237448,0.19997600041254016,0.09510208669326395,0.049432986328858834
239,0.22142620839105376,0.08435401554690002,4.969655192980385,0.19976603885425132,0.09344083825973892,0.05005218492007092
240,0.2378142676280693,0.09497846876647133,4.985506822038891,0.19951247224026813,0.09458994534262713,0.04949318748708882
241,0.20728561448198105,0.07185581795137537,4.997859875114919,0.1980871222099041,0.09224326675053277,0.04978708218106797
242,0.16966504084487544,0.03954338019211507,4.973533868691642,0.1996784005053126,0.08931598440247104,0.04987676131260018
243,0.20378228644822055,0.06426183108307577,4.993806487817691,0.199372460879422,0.09182330931243354,0.04917707138400781
244,0.19186816964036332,0.06280621362638103,4.954378410822755,0.1999164687227885,0.09125895401007567,0.05067932019792448
245,0.1530058693972554,0.029432185486509003,4.955238564794802,0.19991982300946615,0.08817562996844688,0.05060238487376767
246,0.21080414788475163,0.07653828364646598,4.9818476221226025,0.19872087017852558,0.0926138231235421,0.050133504430608364
247,0.04474630005573818,-0.0612831323202133,4.954881421135735,0.19959893104428783,0.07966716542857417,0.05079915272944849
248,0.192266627064085,0.058280376963046644,4.987084886561812,0.19894041733414125,0.09105475012216235,0.04972872915879774
249,0.1661865906574762,0.03495886923161088,4.978105034397392,0.19975208217410423,0.08897693585581101,0.04961613698774929
