coil,dr_center,dz_center,width_ratio,height_ratio
1,0.05983774382354934,0.20605806494771528,2.618352126582882,2.618352126582882
2,1.0163209883258855,0.20605806494771528,2.618352126582882,2.618352126582882
3,1.9728042368282193,0.20605806494771528,2.618352126582882,2.618352126582882
4,2.929287478330558,0.20605806494771528,2.618352126582882,2.618352126582882
5,3.8857707198328946,0.20605806494771528,2.618352126582882,2.618352126582882
