bc_phi_mae,boundary_gamma_uniformity,boundary_operator_proxy_loss,objective_boundary_penalty,objective_density_floor_penalty,objective_density_ratio,objective_main,objective_negative_penalty,objective_physics_penalty,objective_total,poisson_residual_norm,pp,pp0,series.llcoil,series.min_gap_effective,series.nncoil,series.nncoil_effective,series.pitch_effective,series.rrc,series.rrce,series.zzc,trial,value,warnings
0.0,0.8884276273562155,21.65902328491211,0.08884276273562156,0.0650264097359865,0.9434973590264013,0.4517276853692698,0.0,0.0013389729894697667,0.6069358308303476,0.026779459789395332,2823.804,0.08349,1.1334826034623469,3.4891424812865965,2.5185062440360753,3.0,4.622625084748943,7.618456804847905,21.486332059094735,4.099038287945879,38,0.6069358308303476,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.7999201871699465,15.532878875732422,0.07999201871699466,0.0,0.9888066431668954,0.3881308796951007,0.0,0.0013801241293549538,0.46950302254145027,0.027602482587099075,2823.804,0.08349,1.2567086070913378,6.950298194233842,2.8023060579560104,3.0,8.20700680132518,2.9559622380203434,27.576982641995883,1.448389421685254,39,0.46950302254145027,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.826413231147869,17.380401611328125,0.0826413231147869,0.0,0.9848002821898295,0.42226223430176185,0.0,0.0013432553969323635,0.5062468128134812,0.02686510793864727,2823.804,0.08349,0.663596001271544,2.7128678650977656,5.803848213692808,6.0,3.3764638663693094,4.49444841575858,24.753231613974435,1.829336737651281,40,0.5062468128134812,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8878692153581844,21.5076961517334,0.08878692153581845,0.0,0.9895817663761591,0.4639473409783066,0.0,0.0012891472317278386,0.5540234097458528,0.02578294463455677,2823.804,0.08349,1.367876424163315,2.998441075876203,3.158626634542442,3.0,4.366317500039518,7.01216925293279,20.111121753051343,1.3898870384759843,41,0.5540234097458528,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8266796232782689,18.707395553588867,0.0826679623278269,0.0,0.9531500136060288,0.42420128527838524,0.0,0.0013074744492769241,0.508176722055489,0.026149488985538483,2823.804,0.08349,1.4867155301720882,1.0790943716361876,4.6325393840271945,5.0,2.565809901808276,9.378610500118508,22.207660009159888,3.170424509221734,42,0.508176722055489,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.7990490308640624,15.052608489990234,0.07990490308640624,0.0,0.9763177551464955,0.3341628736629795,0.0,0.0013680469244718553,0.41543582367385756,0.027360938489437103,2823.804,0.08349,1.244202103848378,3.668534713790901,4.876877916676373,5.0,4.912736817639279,4.200329305637208,28.7640133938336,1.8867675719522619,43,0.41543582367385756,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8514475884062831,17.486236572265625,0.08514475884062832,0.0,0.9872136098618671,0.42609683154402284,0.0,0.0013448463752865792,0.5125864367599378,0.026896927505731583,2823.804,0.08349,1.2885997581925999,3.6145096873692424,2.699412330543017,3.0,4.903109445561842,8.367038303926769,23.076366640612296,1.5879221485699824,44,0.5125864367599378,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8771261219449907,21.38869285583496,0.08771261219449908,0.14661322880899608,0.9353386771191003,0.43590973591077453,0.0,0.0013961920514702797,0.67163176896574,0.027923841029405594,2823.804,0.08349,1.3882793630701746,3.111799989123541,4.4052132762582294,4.0,4.5000793521937155,4.60089553689042,22.60121294566528,4.474778287638671,45,0.67163176896574,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8062122173123571,14.600213050842285,0.08062122173123572,0.0,1.0115815407789326,0.3696533075981819,0.0,0.0013330982066690922,0.4516076275360867,0.026661964133381844,2823.804,0.08349,1.4363036057021694,2.1974713645657693,4.7917311717555675,5.0,3.6337749702679387,7.522759118081564,25.691633969421257,0.42485683413798436,46,0.4516076275360867,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.888507829571432,22.209821701049805,0.08885078295714322,0.0,0.9643079078176319,0.4627114608798255,0.0,0.0012968404218554497,0.5528590842588241,0.025936808437108994,2823.804,0.08349,0.9070073840554774,2.175467888325719,3.7426225939766242,4.0,3.0824752723811963,7.670696594462865,20.00059768398765,2.9386520167129726,47,0.5528590842588241,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.9065602735413282,21.78516960144043,0.09065602735413282,0.0,0.9856656328129557,0.44501576215411837,0.0,0.0012398277409374715,0.5369116172491887,0.024796554818749428,2823.804,0.08349,0.5717387790163824,9.722992193437703,2.4852509220147296,2.0,10.294730972454085,3.0013651656451996,23.59082711055337,1.4429449191120391,48,0.5369116172491887,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8556715497290055,18.332202911376953,0.08556715497290056,0.0,0.9824403574911618,0.42109200919594497,0.0,0.001368106994777918,0.5080272711636235,0.027362139895558357,2823.804,0.08349,0.7338262551370293,4.062231351200895,4.340285910885897,4.0,4.796057606337924,4.7383764037308795,23.922606829082575,1.8862315296059555,49,0.5080272711636235,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8367383530547335,17.79576873779297,0.08367383530547336,0.11781696308810097,0.9382183036911899,0.39879953494598613,0.0,0.001426448952406645,0.6017167822919671,0.028528979048132896,2823.804,0.08349,1.133633635272202,4.272765581653585,4.499090453766258,4.0,5.406399216925788,4.125130242309338,25.75072711001249,4.037837589858133,50,0.6017167822919671,ood:cond:pp:2823.8 outside [505.725,2097.14]
