case_id,coil_index,active,order,r_min,r_max,z_min,z_max,r_center,z_center,width,height,pitch
best,1,1,1,3.3571114519411034,4.808464035705995,14.65883177306527,16.11018435683016,4.082787743823549,15.384508064947715,1.4513525837648917,1.4513525837648917,5.282149911502335
best,2,1,2,8.639261363443438,10.09061394720833,14.65883177306527,16.11018435683016,9.364937655325885,15.384508064947715,1.4513525837648917,1.4513525837648917,5.282149911502335
best,3,1,3,13.921411274945774,15.372763858710666,14.65883177306527,16.11018435683016,14.647087566828219,15.384508064947715,1.4513525837648917,1.4513525837648917,5.282149911502335
best,4,1,4,19.20356118644811,20.654913770213,14.65883177306527,16.11018435683016,19.929237478330556,15.384508064947715,1.4513525837648917,1.4513525837648917,5.282149911502335
best,5,1,5,24.485711097950446,25.937063681715337,14.65883177306527,16.11018435683016,25.211387389832893,15.384508064947715,1.4513525837648917,1.4513525837648917,5.282149911502335
best,6,0,6,nan,nan,nan,nan,nan,nan,0.0,0.0,5.282149911502335
