bc_phi_mae,boundary_gamma_uniformity,boundary_operator_proxy_loss,layout.coil_01.height,layout.coil_01.r_center,layout.coil_01.width,layout.coil_01.z_center,layout.coil_02.height,layout.coil_02.r_center,layout.coil_02.width,layout.coil_02.z_center,layout.coil_03.height,layout.coil_03.r_center,layout.coil_03.width,layout.coil_03.z_center,layout.coil_04.height,layout.coil_04.r_center,layout.coil_04.width,layout.coil_04.z_center,layout.coil_05.height,layout.coil_05.r_center,layout.coil_05.width,layout.coil_05.z_center,layout.coil_06.height,layout.coil_06.r_center,layout.coil_06.width,layout.coil_06.z_center,objective_boundary_penalty,objective_main,objective_negative_penalty,objective_physics_penalty,objective_total,poisson_residual_norm,pp,pp0,trial,value,warnings
0.0,0.8644862698512695,17.045013427734375,0.5389142834759248,4.9788498987119985,0.4913018168781052,17.469364802165835,0.6707523086790694,8.041447516498948,0.7031571402938094,13.326582805045094,0.7584737975055539,10.917449359547367,0.8529131076724362,12.940841553348543,0.7333014700072825,18.283493035456686,0.3552153648728185,13.275926398762714,0.8029936143764561,20.27400609168525,0.5982465997280147,14.346075382902704,0.3254928320819844,27.90609359711601,0.4446144371799653,15.055065806987216,0.08644862698512695,0.38925709143611986,0.0,0.0013256885111331941,0.47703140693238,0.02651377022266388,2823.804,0.08349,10,0.47703140693238,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.836576530412944,14.244481086730957,0.8455800314236321,5.862332120816575,0.4268121945284924,15.811055783082992,0.2029362442188721,7.238503705475984,0.6124947663833626,14.342941373068193,0.9870628066428634,13.464957560033993,0.9353109387890937,13.782280004579942,0.703641228583866,16.392555622372445,0.7343017945119341,16.399460519241888,0.7720668680899713,20.200822486023252,0.898399430509285,14.56521757195226,0.6625774468671798,27.86488296385041,0.8278302266509294,13.55271541317877,0.08365765304129441,0.35826873435691037,0.0,0.0013541892170906068,0.4432805766152954,0.027083784341812134,2823.804,0.08349,11,0.4432805766152954,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8266098044191322,15.845924377441406,0.44925872161617897,3.3915932730939407,0.5326558596010003,17.119846815350872,0.6772935231483521,7.474176377556512,0.4030735886884286,17.15322828763867,0.22397506461952915,10.778251938076925,0.9465449785290332,16.16811396469446,0.7488593499714108,17.34576698471063,0.26229946151717853,14.507432435645155,0.48106335924909527,20.860653590277387,0.5441566926424506,16.22263537153929,0.19405303795398143,26.08993534671297,0.7784286703663803,16.37582343108238,0.08266098044191322,0.3938041377745847,0.0,0.0013489111326634884,0.4778140293491614,0.026978222653269768,2823.804,0.08349,12,0.4778140293491614,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8090525819993681,14.891026496887207,0.29460902892623053,3.318363555276684,0.4259540669125029,14.230662377625078,0.4153670736674476,7.017747942685146,0.6642474241464691,14.3899352523318,0.5092786399772684,12.060514859605956,0.8140589956103667,15.506994890212013,0.7032785298455034,17.62381306720782,0.407510194412812,15.553813555006245,0.8430752790569253,20.865862331324927,0.46637312282935117,14.91983516415881,0.40798786390360686,26.954969541676466,0.7453039955712167,17.341537798320964,0.08090525819993682,0.35419392051086224,0.0,0.0013501276262104511,0.4364493063370095,0.027002552524209023,2823.804,0.08349,13,0.4364493063370095,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8099842492290463,18.6047420501709,0.6389557161494257,1.7375552360159288,0.24215021543386459,16.293533138438395,0.30772960032731783,9.0352063035156,0.6099642850319085,16.38409765103634,0.2892650561917795,13.26515871283941,0.6365364506829461,13.089702879146536,0.9719065982020906,15.153112368523164,0.9729439186698747,12.686033768030052,0.341628957845511,21.789584094385546,0.914754022277476,17.42655613082744,0.510780168806791,23.701264217818082,0.7301751592314855,17.202623633321707,0.08099842492290464,0.4471799934351125,0.0,0.0012254035100340843,0.5294038218680512,0.024508070200681686,2823.804,0.08349,14,0.5294038218680512,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8018050591401955,14.477993965148926,0.21484392193526697,3.955697096312094,0.9415502630421225,15.773738609651522,0.6042880121601915,10.823527646470218,0.3857273175521292,13.225271921349854,0.5766820506346522,14.684247252910337,0.39109648665800534,15.478607854745242,0.955385721123472,15.066389467316043,0.9561607340012322,13.349024696111474,0.24798657127862145,20.707148625978235,0.8702437370035823,15.51087370640626,0.22414618177345227,26.04871004700785,0.3147055071353645,13.621029223699216,0.08018050591401955,0.3837095721801425,0.0,0.001279374584555626,0.4651694526787177,0.02558749169111252,2823.804,0.08349,15,0.4651694526787177,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.7830530083290842,14.122076034545898,0.7928240358910106,1.7683544154449362,0.371293264163279,17.609733994450988,0.9459228088622423,8.244921288535153,0.8970013006218576,15.915718577759268,0.9393853151057049,12.769744708909206,0.695991865171093,15.23402927759308,0.24482946267295003,17.316828800881645,0.5978509974710929,14.90789704829336,0.38141923545350653,21.381327749728406,0.8877452595836194,14.79406422173988,0.240385638483829,26.39498830877027,0.9079001313192719,14.959136034840208,0.07830530083290843,0.3860913215150298,0.0,0.001320637669414282,0.4657172600173525,0.026412753388285637,2823.804,0.08349,16,0.4657172600173525,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8355334672244102,15.075272560119629,0.36049649089556574,6.299974883031894,0.45436165362147035,16.200254322763,0.5879435188843125,10.141666073054367,0.9138495883488983,15.48038917082349,0.3184174422816579,12.132073433611067,0.3687768004215063,14.851733389897017,0.4077753658922778,14.982318459655083,0.7431626821091489,14.833509601990205,0.7689435867344174,19.088270828683914,0.8272010258748534,17.294650970533464,0.23706089802140357,26.698406114927053,0.8839458564741643,13.217041465977687,0.08355334672244102,0.36970854598443265,0.0,0.0013185608200728895,0.45458045352694654,0.026371216401457787,2823.804,0.08349,17,0.45458045352694654,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8268385039203581,16.389488220214844,0.5546073761036513,3.488896227491208,0.22939630755356405,17.583102217551854,0.7632229953422782,10.593566775150409,0.5346785115044239,16.120136596579577,0.5210301045477002,10.780353203321376,0.9615934057812237,17.610889976939806,0.2111205243444624,18.49185277850833,0.584136466090942,13.587783443776264,0.9469537881790804,20.30752521234535,0.45755707066800755,17.552285687869876,0.512304631568901,27.973075089976543,0.1945167565161789,13.348657218326487,0.08268385039203581,0.37939988963194815,0.0,0.0012616227380931378,0.4633453627620771,0.025232454761862755,2823.804,0.08349,18,0.4633453627620771,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.7987110418737653,15.452592849731445,0.6051417261787959,5.42287165026185,0.7078228499724355,15.087876612348431,0.3727328459445337,6.116283901717007,0.44105822135718264,13.387171306904698,0.7006556462868666,14.082838037959299,0.8259980809942298,16.740849193679566,0.4882575198966375,19.3227287713619,0.6702450939006979,16.74067556490021,0.9799343585033428,22.440498069787356,0.8138840399660755,16.679591655873793,0.8056056469789931,27.79492034956821,0.4376182944709178,15.531590457775838,0.07987110418737653,0.2554490660473218,0.0,0.001347962021827698,0.33666813225652603,0.026959240436553955,2823.804,0.08349,19,0.33666813225652603,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8592739232805041,16.39423179626465,0.412078022421563,5.8444785969477655,0.5633425485569334,17.628665514303233,0.4281182268367537,9.738657756356627,0.4742095121671914,15.761789262641292,0.5690007382733924,10.697482426535421,0.7384442298445589,17.429284906518276,0.3898206637055104,15.058392282278936,0.24911543535503855,16.172484102130177,0.970673258000951,19.408580377149203,0.3373297663627066,16.630744045852722,0.5111893355949932,27.713322731982355,0.7456374221600466,16.570978964157483,0.08592739232805041,0.3976894060314574,0.0,0.0013472442515194416,0.48496404261102727,0.026944885030388832,2823.804,0.08349,20,0.48496404261102727,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.770279421281069,13.644046783447266,0.2848356438742225,2.272040808823676,0.9401122068079616,15.339589402217019,0.37109961668391445,10.83105563025676,0.32483111022871664,13.235691114736452,0.3424353840962181,10.39798417043031,0.537612997191762,14.44259871208821,0.8713292282737969,15.366846825852026,0.32405964617518457,15.79547343674047,0.5005851150769762,22.946866489042282,0.26993886013625334,12.958004533554702,0.6222671446921486,24.92360896908567,0.5294077940011614,14.570923448517124,0.0770279421281069,0.36650069961562315,0.0,0.001289515383541584,0.4448181571272717,0.02579030767083168,2823.804,0.08349,21,0.4448181571272717,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.7855053821133561,13.61393928527832,0.99546735356758,2.585544759538526,0.39881216357229393,14.276171193500145,0.3256875027062151,6.129594618099271,0.8086170579905829,16.751280386311016,0.21837980533270657,11.285737878084573,0.7484622191101203,14.271140608640357,0.2345388446310645,17.350376174694112,0.985307917191902,13.530822305086113,0.7483869436624292,21.99548347951096,0.8865760287848452,13.340065325140266,0.6663756083937534,24.156892103587047,0.6878774171483251,13.537441565409837,0.07855053821133562,0.3654292003146323,0.0,0.0013478616252541543,0.445327600151222,0.026957232505083084,2823.804,0.08349,22,0.445327600151222,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8174679186759269,15.952816009521484,0.8614074436380913,2.4568652497191765,0.6485165946906621,15.715115926751704,0.4224649782803928,8.765320690476987,0.9321854221833776,17.00306189177363,0.4441676266504979,11.418804876642703,0.8391129553538312,16.893683702342777,0.8415892234100897,17.06003550864152,0.49070969606070075,15.951059369531436,0.4585358772117328,20.38814087475856,0.9497261098021303,17.605791404750043,0.33862518949758585,27.449425965912596,0.5278820888294682,15.059550400822776,0.0817467918675927,0.3288269595387854,0.0,0.001343477237969637,0.4119172286443477,0.02686954475939274,2823.804,0.08349,23,0.4119172286443477,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8276369143866541,15.873061180114746,0.5628120221709744,4.704040412360385,0.5654204350316534,16.124598837613448,0.8286098632074168,8.490409153662156,0.7289379667674347,14.283478110804456,0.4786073253698938,10.646518805265265,0.4653833642313435,15.917540838661186,0.4036972082525606,18.54619315481969,0.22989335702933672,14.462714421788156,0.33688767149865184,21.268601369364912,0.6648893389331656,17.321073989762006,0.9024013949149248,24.879225176764308,0.4600657870840627,17.114643790975773,0.08276369143866541,0.3761862276648307,0.0,0.0013441293500363828,0.46029404845353245,0.026882587000727654,2823.804,0.08349,24,0.46029404845353245,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.7965260591048012,14.22253131866455,0.32664516210099137,3.5692383957000913,0.31477662876014584,14.882361275166584,0.9913469882643032,8.433549887905405,0.7929744669211501,13.087644304782144,0.40125525990867494,13.106788566680722,0.8472071071564248,17.548622769849064,0.7114501983037145,18.390435402662906,0.3533017994362285,16.198998157966635,0.7213264472223051,21.134915440939352,0.32621085781247466,16.84253922545763,0.6696908778006989,23.30590151463952,0.45841086662770814,14.363781042916706,0.07965260591048012,0.32265168633014085,0.0,0.0013509124517440798,0.40365520469236504,0.027018249034881592,2823.804,0.08349,25,0.40365520469236504,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8017667693839645,15.485276222229004,0.8242302612407538,1.743367229145309,0.2763590666590529,16.22226298327837,0.5464194061247856,9.304787086691247,0.4144609882183353,13.059482749932085,0.8995917876898768,11.686495214420031,0.8575698384755842,16.2287954148886,0.40742948027347525,18.549444562064792,0.8487857405088286,15.298490887910084,0.8734530887594314,19.22363713017158,0.8080808114695047,15.111097051733612,0.7035854502241982,27.241964525322828,0.4596387839100963,17.28527257478797,0.08017667693839646,0.37762371039969406,0.0,0.0013318808749318125,0.45913226821302233,0.026637617498636246,2823.804,0.08349,26,0.45913226821302233,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8122913754579015,15.710348129272461,0.7655755052190606,3.3282602757111865,0.24139261968187806,16.738409551048413,0.38048520898132143,9.624613849098946,0.4791605997642338,13.379019180962862,0.8730209514922627,11.197889927022828,0.8701207505641417,13.290061384510556,0.6538790341373069,19.09805781917073,0.37074854785333816,12.86558273251039,0.4628752467977553,21.902018743908602,0.32218978005622023,14.635118833727436,0.7459947559362419,23.711634574074477,0.8319594798149085,15.62128110035913,0.08122913754579016,0.4089815949244103,0.0,0.001285933330655098,0.4914966658008555,0.02571866661310196,2823.804,0.08349,27,0.4914966658008555,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.7896478756145262,14.705915451049805,0.24499435742992037,5.465112045871615,0.508383605967758,15.191571331278857,0.6634229879402399,9.57893939978123,0.6544769630220746,14.671819843130969,0.45782578569906357,14.44067443388584,0.29387451395502295,14.40443022310663,0.44601001243000427,15.042627229691721,0.29717519393396524,17.62147654894306,0.4194169544676033,19.35791542513389,0.7454716613099861,16.156420929665778,0.6493024930028263,23.54423749798264,0.9924913446682473,13.065438272673438,0.07896478756145263,0.3762704034251179,0.0,0.0013097092509269715,0.45654490023749755,0.02619418501853943,2823.804,0.08349,28,0.45654490023749755,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.7912294826878487,13.86868667602539,0.4147380357593716,4.799628568292009,0.5923619605520538,16.181523857267827,0.8276217640148468,8.885143584327494,0.6983008830163552,14.17020451454493,0.250398297497464,14.678931936150665,0.6155235855732625,13.425783605556177,0.3558322072197039,15.878123296571864,0.8547708339513941,16.192788517607024,0.8111294518327115,22.893691689239574,0.9090333637397121,15.658221022556722,0.5951124233763836,24.736354490769987,0.7948824028237713,13.100967885492423,0.07912294826878487,0.3555579939380019,0.0,0.001312039326876402,0.43599298153366317,0.026240786537528038,2823.804,0.08349,29,0.43599298153366317,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8204279362932887,14.267633438110352,0.6718885073761671,4.580490745741079,0.9925121613821718,14.217419060037194,0.36239161448783874,7.276997400734606,0.7782090505890612,14.573742049428292,0.2098448842491545,11.009173684749216,0.33182195690888483,17.0480435984763,0.9859611003511636,16.939713767075155,0.5687450632148715,16.03269449624647,0.8597814951609416,22.1499549007394,0.561040614554734,17.275213522807984,0.5093427454948029,24.742936365366862,0.20493443302917427,14.27372910553998,0.08204279362932887,0.29952236384403413,0.0,0.0013578487560153008,0.3829230062293783,0.027156975120306015,2823.804,0.08349,30,0.3829230062293783,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8055628993560718,14.510923385620117,0.30027886509315954,2.4385443169598977,0.8037338604117487,17.372203450798505,0.4691087430976869,8.322954309669498,0.7814831673839054,13.795660525842644,0.5097060749466875,13.644459723149442,0.9224993818087939,16.65353389814133,0.971004046601152,16.57289117719823,0.3413091120259396,17.67139793661536,0.22905092312374165,20.53867066460987,0.21841224067247889,15.031800918100892,0.7055544117033861,27.474642837163525,0.6117357110347948,15.92328270445957,0.08055628993560719,0.34983701271204554,0.0,0.0013486833311617376,0.43174198597881447,0.02697366662323475,2823.804,0.08349,31,0.43174198597881447,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8243428173574763,15.438075065612793,0.7086415374499779,5.7021857809992955,0.26338118470643157,14.664503209635932,0.2694411680041367,7.437349425313371,0.3073085791155498,14.325172134859129,0.698658991138473,13.712665676361826,0.5852464898670915,13.915006450058739,0.44865886896520263,14.791920949508528,0.6591176577240628,14.03090485087684,0.7325384023002747,19.784927183873222,0.3959037253658743,12.71743056849487,0.7751931774518434,26.894256593629752,0.7805543639752904,16.326003508926863,0.08243428173574763,0.40083247215719076,0.0,0.0013249550946056845,0.48459170898754406,0.026499101892113686,2823.804,0.08349,32,0.48459170898754406,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8456638479880701,16.135608673095703,0.8723979022826761,5.475649762882123,0.6476638320571172,17.07312264210436,0.9889964851761722,8.932727146170075,0.21678382585577802,15.816166474209895,0.24405891684155911,10.643830750971047,0.8093485870933778,15.998282714826187,0.9383303380127773,16.882594354786246,0.39107544541094597,14.259504646693268,0.7586670677425689,19.10757824181431,0.9443805676090795,16.12431091925014,0.7207644563697345,26.81650023743329,0.5230476648753877,16.651597148031488,0.08456638479880701,0.40689859460993816,0.0,0.0013463218696415425,0.49281130127838674,0.02692643739283085,2823.804,0.08349,33,0.49281130127838674,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.7941268999627205,15.414069175720215,0.7979069461597632,1.8147219498097376,0.4680493632053636,15.096187983920165,0.5957723097372152,8.041515613974028,0.3385752595998576,13.373595964115218,0.7583567509976705,12.935841622890672,0.8139780067742342,13.835721018577557,0.3698130845145944,18.011481659252446,0.8516018575891225,12.87980176949244,0.9635108857013169,22.328010920975874,0.8457738445167144,16.270123529240198,0.6423868479385593,23.320047842091853,0.43547828449713216,14.131652045936988,0.07941268999627205,0.38570484848750547,0.0,0.0013118632137775422,0.46642940169755503,0.026237264275550842,2823.804,0.08349,34,0.46642940169755503,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.7755733718710295,15.986446380615234,0.4952782319000988,1.8592176516843675,0.46017391239253863,13.535531093877145,0.37623254644024823,9.860977620925542,0.5984486066016839,15.99492861747295,0.32362135782299767,11.165865315783233,0.6913565734070777,16.381326730189635,0.8462717216846867,17.7096369125348,0.6909046389950066,12.706641883217753,0.6965457989947766,22.11023440693296,0.5381538807131154,13.121625844600167,0.8415849907018239,23.272621255477436,0.9789362408563052,17.046640158830662,0.07755733718710295,0.39020298510209367,0.0,0.0012655653059482576,0.46902588759514485,0.02531130611896515,2823.804,0.08349,35,0.46902588759514485,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8313732994842503,14.805091857910156,0.27768378261316956,3.876577464265603,0.9007044079023713,14.195148940026755,0.7120146706920111,8.401825377944725,0.7805372951768168,14.611245098437236,0.7444336287062738,11.447078052760634,0.756601281923766,16.715966619442746,0.5471840740553549,15.098332183764201,0.5932808145450321,15.432519609691635,0.4292502401393874,19.38158678150197,0.35687839901993296,15.01833791630358,0.7526740664047559,27.16120494300925,0.4142172316803959,15.535096726108453,0.08313732994842504,0.3542510008839961,0.0,0.0013641622848808766,0.438752493117302,0.02728324569761753,2823.804,0.08349,36,0.438752493117302,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.797491628156842,14.903935432434082,0.2522344587311379,1.7677391466707084,0.9507706095941322,13.555272117361529,0.5276464825400997,8.622215878574682,0.5200938157604331,13.961334959499705,0.9321387042869929,14.932033166948827,0.6160674911888521,17.442878538786275,0.4557349126583658,15.699279402234431,0.6276882079263342,17.676355727396487,0.34376891295029044,21.859820389166952,0.6745130252464444,16.537684916694495,0.5795399867478654,26.739510773182452,0.8609534994392541,14.535604268225407,0.07974916281568421,0.2604408579446827,0.0,0.0013223957270383836,0.3415124164874053,0.02644791454076767,2823.804,0.08349,37,0.3415124164874053,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.7872021464982313,14.214554786682129,0.5868576784425639,2.7108489415991017,0.5022300919290479,15.904460235653179,0.5983283998415676,7.047111018500205,0.6789850692269426,16.080000409751253,0.5636320686202887,11.597828866569495,0.5736681212931937,13.858036617389644,0.5465697626058583,19.27183366519134,0.38601706946377784,16.146822179967593,0.34766585517585563,23.48155003289186,0.3732604152088598,13.181283817799674,0.8867059077260852,27.65371362912334,0.3044945079655278,17.34922688249805,0.07872021464982314,0.33427267136864763,0.0,0.0013288468122482301,0.414321732830719,0.0265769362449646,2823.804,0.08349,38,0.414321732830719,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.7922321829363728,16.123645782470703,0.900704476486441,1.7747859699414317,0.8560831745666162,17.51647014220496,0.4722301245442453,10.107190073214653,0.5440593689374477,16.783687878150477,0.6894701263599041,11.500450362555181,0.8130216902866447,16.253885470199645,0.2491042961390038,18.720731397533555,0.6988484589387443,13.454670290362932,0.5001097432361197,21.378100848109344,0.9325788172379195,14.759943721116182,0.5961355410429163,26.09082918370917,0.4051680777793713,17.63765836230606,0.07922321829363728,0.42683147580996206,0.0,0.00125806936994195,0.5073127634735413,0.025161387398838997,2823.804,0.08349,39,0.5073127634735413,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8266331500537936,15.575976371765137,0.7436047920635058,5.940608277291919,0.8288530054722474,14.202049128558523,0.35863553197420417,8.58627754815552,0.5872020027807605,16.32572909536112,0.431484404445587,11.232662175330853,0.8561417878280487,13.492328515153838,0.873152777761303,19.293056583506047,0.3866277663258245,12.945592640977264,0.6294904076225756,19.350714167919563,0.2961246680032479,14.489678591944138,0.7938273799524637,24.18683420796034,0.33784993657505297,15.305257145848744,0.08266331500537936,0.3845579308628741,0.0,0.0013356607407331467,0.46855690660898663,0.026713214814662933,2823.804,0.08349,40,0.46855690660898663,ood:cond:pp:2823.8 outside [505.725,2097.14]
