measurement_id,case_id,method,trial,PP0,PA,gamma,best_PP0,best_PA,best_gamma,loss,best_loss,feasible
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,1,3.0,0.125,0.07,3.0,0.125,0.07,0.5628434392461068,0.5628434392461068,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,2,2.952377638231467,0.1379881607004041,0.05643110950204995,3.0,0.125,0.07,0.6103686286378484,0.5628434392461068,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,3,2.828704899870286,0.10072212483785926,0.08289266505455867,2.828704899870286,0.10072212483785926,0.08289266505455867,0.34071017638144363,0.34071017638144363,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,4,4.647774487105887,0.1383378000021553,0.043280846041267036,2.828704899870286,0.10072212483785926,0.08289266505455867,1.274327593559393,0.34071017638144363,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,5,2.5666024324253756,0.11613554134179309,0.06909788023495814,2.5666024324253756,0.11613554134179309,0.06909788023495814,0.3199666854915952,0.3199666854915952,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,6,3.9542355376115337,0.10371267398048528,0.061105807012278496,2.5666024324253756,0.11613554134179309,0.06909788023495814,0.7758235410824712,0.3199666854915952,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,7,4.112534295348555,0.1477826535873767,0.09307126040317734,2.5666024324253756,0.11613554134179309,0.06909788023495814,1.1595228561330233,0.3199666854915952,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,8,2.901093223869884,0.08783219355175235,0.04495687299632324,2.901093223869884,0.08783219355175235,0.04495687299632324,0.274593713777191,0.274593713777191,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,9,2.3795788420822133,0.09678071421895101,0.06129879994475396,2.3795788420822133,0.09678071421895101,0.06129879994475396,0.1333124348684367,0.1333124348684367,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,10,2.2387472079247575,0.11370451182252585,0.08433431077383047,2.3795788420822133,0.09678071421895101,0.06129879994475396,0.1635166727079324,0.1333124348684367,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,11,2.627348207084254,0.11307902432852475,0.0626058889154251,2.3795788420822133,0.09678071421895101,0.06129879994475396,0.32906409046879137,0.1333124348684367,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,12,1.8983523058036789,0.08734783564206039,0.043120447377514616,2.3795788420822133,0.09678071421895101,0.06129879994475396,0.14498749257494667,0.1333124348684367,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,13,2.993385725384944,0.07533366255805328,0.07343242313036899,2.3795788420822133,0.09678071421895101,0.06129879994475396,0.21676412847151655,0.1333124348684367,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,14,2.6329385482156855,0.08062937593429394,0.07427106377957965,2.6329385482156855,0.08062937593429394,0.07427106377957965,0.1313377709337762,0.1313377709337762,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,15,1.5655019053144792,0.06454427907639931,0.07047519618583058,2.6329385482156855,0.08062937593429394,0.07427106377957965,0.36796064718220717,0.1313377709337762,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,16,4.924010623387971,0.12464631342728118,0.05245875529011802,2.6329385482156855,0.08062937593429394,0.07427106377957965,1.2490310687729733,0.1313377709337762,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,17,2.032934100033569,0.060179509980635565,0.05431654703089128,2.6329385482156855,0.08062937593429394,0.07427106377957965,0.23883891419720885,0.1313377709337762,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,18,2.6410933555661056,0.1410506733655097,0.06233172353679713,2.6329385482156855,0.08062937593429394,0.07427106377957965,0.4780058240675963,0.1313377709337762,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,19,1.9590366486913433,0.14194281200725312,0.09243535443181641,2.6329385482156855,0.08062937593429394,0.07427106377957965,0.14755005653889414,0.1313377709337762,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,20,1.5391643245353206,0.07619126908436927,0.057153694513440864,2.6329385482156855,0.08062937593429394,0.07427106377957965,0.32715938232154107,0.1313377709337762,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,21,2.7969402512309003,0.12253275075367245,0.07211422833792089,2.6329385482156855,0.08062937593429394,0.07427106377957965,0.45894812422128567,0.1313377709337762,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,22,3.1279535540333203,0.057318371500137175,0.07323341467643424,3.1279535540333203,0.057318371500137175,0.07323341467643424,0.11485457591430599,0.11485457591430599,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,23,2.5607089011204245,0.07376190950057779,0.06976162804873488,2.5607089011204245,0.07376190950057779,0.06976162804873488,0.06937669275740423,0.06937669275740423,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,24,2.191700361994217,0.06109431921380618,0.07893998800095521,2.5607089011204245,0.07376190950057779,0.06976162804873488,0.17929659664720513,0.06937669275740423,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,25,1.9087947379376,0.08280692131947567,0.07650929064948844,2.5607089011204245,0.07376190950057779,0.06976162804873488,0.15849378201218486,0.06937669275740423,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,26,3.36853443419557,0.053617546339681986,0.0753543432565765,2.5607089011204245,0.07376190950057779,0.06976162804873488,0.14872944901191082,0.06937669275740423,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,27,2.4828163582237814,0.07521412611000104,0.06766891621679215,2.4828163582237814,0.07521412611000104,0.06766891621679215,0.0595462061579873,0.0595462061579873,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,28,1.8060196537083466,0.07632561878153768,0.05568024604295501,2.4828163582237814,0.07521412611000104,0.06766891621679215,0.23030174742170104,0.0595462061579873,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,29,2.0799466196878784,0.11803545583273593,0.08060594906005668,2.4828163582237814,0.07521412611000104,0.06766891621679215,0.11424271845452683,0.0595462061579873,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,30,1.865292625108078,0.08362023396766632,0.06853304133094257,2.4828163582237814,0.07521412611000104,0.06766891621679215,0.17163052712416552,0.0595462061579873,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,31,2.677086603966388,0.07453865819021385,0.06117068604719377,2.4828163582237814,0.07521412611000104,0.06766891621679215,0.10525667247051035,0.0595462061579873,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,32,2.8884988197623795,0.08981984847875196,0.07677460600282973,2.4828163582237814,0.07521412611000104,0.06766891621679215,0.28840052175131725,0.0595462061579873,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,33,2.737183397265382,0.08137956961908664,0.06355930932412987,2.4828163582237814,0.07521412611000104,0.06766891621679215,0.171680346578594,0.0595462061579873,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,34,3.7328039678375142,0.10285719671587398,0.06372130482660612,2.4828163582237814,0.07521412611000104,0.06766891621679215,0.694547115950423,0.0595462061579873,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,35,2.331179185069216,0.10507631003050985,0.0765382665693313,2.4828163582237814,0.07521412611000104,0.06766891621679215,0.15958406706008407,0.0595462061579873,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,36,1.6974779673264977,0.05101424077925543,0.05860096867687249,2.4828163582237814,0.07521412611000104,0.06766891621679215,0.3929687003323774,0.0595462061579873,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,37,2.6865142816738894,0.09374889575477902,0.06255981611550979,2.4828163582237814,0.07521412611000104,0.06766891621679215,0.23594867401310543,0.0595462061579873,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,38,1.6988215002511207,0.08463821366943958,0.07607686789895185,2.4828163582237814,0.07521412611000104,0.06766891621679215,0.22928742194190166,0.0595462061579873,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,39,1.6076050030705542,0.07986999683474154,0.06460584229963437,2.4828163582237814,0.07521412611000104,0.06766891621679215,0.28568835381953606,0.0595462061579873,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,40,2.90063988085452,0.0738225332085259,0.07349357488845185,2.4828163582237814,0.07521412611000104,0.06766891621679215,0.17418065556569515,0.0595462061579873,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,41,2.827971154715344,0.11448091560923054,0.07854347933653108,2.4828163582237814,0.07521412611000104,0.06766891621679215,0.4267539206098271,0.0595462061579873,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,42,2.100072389056863,0.08596967489653787,0.0758864907192219,2.4828163582237814,0.07521412611000104,0.06766891621679215,0.0781182907607174,0.0595462061579873,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,43,1.5827310911802515,0.1442538789115499,0.06177021452108431,2.4828163582237814,0.07521412611000104,0.06766891621679215,0.08536431629320537,0.0595462061579873,True
