bc_phi_mae,boundary_gamma_uniformity,boundary_operator_proxy_loss,part.coil_01.scale_x,part.coil_01.scale_y,part.coil_01.tx,part.coil_01.ty,part.coil_02.scale_x,part.coil_02.scale_y,part.coil_02.tx,part.coil_02.ty,part.coil_03.scale_x,part.coil_03.scale_y,part.coil_03.tx,part.coil_03.ty,part.coil_04.scale_x,part.coil_04.scale_y,part.coil_04.tx,part.coil_04.ty,part.coil_05.scale_x,part.coil_05.scale_y,part.coil_05.tx,part.coil_05.ty,part.coil_06.scale_x,part.coil_06.scale_y,part.coil_06.tx,part.coil_06.ty,poisson_residual_norm,pp,pp0,trial,value,warnings
0.0,0.6537782099578889,10.281000137329102,0.9858266178469085,1.03823599594848,-0.005204236875183725,0.018327318417326686,1.0186329595399155,0.9877132339799579,0.005339304138493876,-0.014814937559639248,1.0404614201211977,0.9297266411818947,0.012792306303567032,-0.017900867573211653,1.0341975825383447,1.0513417214182676,-0.011976939420439897,-0.015220188809898283,1.0515396528399177,0.9579355768674102,0.00011815335791098835,-0.00665899693677836,0.9327192002543088,1.0901924106846406,-0.007527757921207101,-0.0009870735441022613,0.1373802125453949,2823.804,0.08349,10,0.7813549748222361,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.6459679635975124,10.192230224609375,1.0621367817560845,1.0735752848326632,-0.008413733654575579,0.005060846264663951,0.9022224350610268,0.9555954815390394,0.0008272510906387129,-0.0066840690154544545,1.0973431060344176,1.0316269692013598,0.016893052500592542,-0.011169359963360454,1.0268169803688694,0.9757042248948979,0.006889300304798677,0.009768084153935118,1.0438438958338188,0.9550082326409303,0.015056053575334401,-0.004905859424381905,1.0165987413431492,1.0885439853540166,0.011543990327703996,-0.013005876694569828,0.13484163582324982,2823.804,0.08349,11,0.780234128937629,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.6515026045656732,10.232709884643555,0.9635168859427994,0.9747457309237577,-0.0031461434626587,0.01553117452280699,1.0202606638129115,0.9650223884222605,-0.009595148217338872,0.01579822630110936,0.9074576980272178,0.9241587443230771,0.017452144228086778,0.007917311717555674,1.0380689779520391,1.0138326793884251,-0.016601145326896126,-0.005368140514838755,0.9714310958833684,0.9814014768110956,-0.0025737740602337564,0.008353482972314325,0.9000119536797531,1.017546080668519,0.009085391098627299,0.009578987448659069,0.13446035981178284,2823.804,0.08349,12,0.7914715412884102,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.6506174336626497,10.22565746307373,0.92503412914113,0.9718165422110674,-0.008456440647103687,-0.007582300978999368,0.9550833480357201,0.9467652510274059,0.0034028591088589716,-0.006308117981345602,0.9784521365816515,0.9754492611842382,0.010858628558436133,0.0026283591216961118,1.0267267270544405,1.024954522688313,-0.009374348788453309,0.0030029084400499707,1.0615135035943255,0.9816098264529972,-0.006444879328169053,-0.0020689186867295165,0.9532471184914448,1.0521474484670588,0.007436853966604252,0.01730470238656773,0.1348806768655777,2823.804,0.08349,13,0.7882386377076022,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.6480515271061551,10.180851936340332,1.0107207515286571,0.9085842094406372,-0.01760392589926458,0.008920665107507171,0.9282990289902313,1.0274635854606242,0.0007013149872487079,0.00964518120829071,0.9237043443900738,1.0236350153135765,0.0020237491552785973,-0.016709976966827713,1.0935716618542408,0.9261264947409267,0.01876595737002244,-0.019939329855759587,0.9367344853329794,1.0185586969754221,0.01586998313013498,0.01798484904661952,0.978825774367619,0.9219992355127233,0.006683927375639255,0.016193389066573683,0.13481897115707397,2823.804,0.08349,14,0.7779321315256207,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.6522289086084859,10.091275215148926,0.9051855205845875,0.9973098838524839,0.01720356898938692,0.004762308877212188,1.0020941012050468,1.0989964391788087,-0.01045843132116286,-0.015625424629201155,0.9952246824226025,1.0803985569164136,-0.010191220406825368,0.002401262837961937,1.089460635936838,0.9226575786926418,0.017930697754918335,-0.014635402431108209,0.9134326789995761,0.9752612782391296,0.013654810951549069,0.00265938965125009,0.907500278518032,1.0158970686803142,-0.013993019732356338,-0.012459366210406273,0.13561716675758362,2823.804,0.08349,15,0.7870174317299725,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.647341334511592,10.293286323547363,1.0490090728638197,0.9098161766177975,-0.011176780199280657,0.019450271955607914,1.0871059015377562,0.9958521848614061,0.014986471940221967,0.0058981486220741515,1.0854791231203582,1.0038184551563683,0.004982705253402827,0.00044463422074465103,0.9126470696617542,1.012675152035266,9.84651643187312e-05,-0.002164423613653099,0.9466358278421387,1.0022284431891364,0.014525820554467297,-0.0030750862260809503,0.911541276287291,1.029748199150811,0.015528881102317153,-0.0017545117212783255,0.13486678898334503,2823.804,0.08349,16,0.7766636680558221,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.6444695298022796,10.237226486206055,0.9414294489839476,1.091080995321276,-0.0070426618912218415,0.008174434582104012,0.998026966322062,1.0717219762421748,0.01582497158137437,0.0024155133665879312,0.9309585727339629,0.9783116041444427,-0.011302018679216097,-0.002613732880823859,0.9531942408610494,0.9192947383862035,0.007330285833472422,-0.002759523184078353,1.0430667040092612,0.9105061663473566,0.011512676485401451,0.016929607764267728,0.910713953733856,1.0418849113970823,0.01433673320057802,-0.01569126827217851,0.1343563348054886,2823.804,0.08349,17,0.7782994211540188,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.6517885173966617,10.241720199584961,0.9897316593413629,0.9786378490996483,-0.01823865788830577,0.019237217740414838,1.041643202135599,1.0897980043260165,-0.0030454808361251445,0.007533492772636617,0.9813763503014552,0.9242427949328551,0.018201069047943597,0.01945951981551847,0.9042589968943651,1.0596761111403334,-0.0005840747962479118,-0.012725332449789885,1.087362448612809,0.959276341693814,-0.0068836335026839675,0.01899068550295904,0.9792051189929271,1.092871670399062,-0.019974531082201027,-0.014638342253388097,0.13621941208839417,2823.804,0.08349,18,0.7819401532266473,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.6522455213017685,10.099980354309082,1.0023065378958975,1.0559968660104742,0.005571505532168463,-0.0007245871012125336,0.9444743219953178,0.9107066893886803,-0.007704742415986234,-0.014330229544762419,1.026074053335208,1.056342188318372,0.011452808748865225,0.012499193549436547,0.9732212781318812,1.0929111508544762,0.0037013490217894136,0.012497804519201714,1.095569275570516,1.0445952559914944,0.010849921427638486,0.012009133246990367,1.0521896264263702,1.0857454807827285,-0.007875939483988242,0.0028251236622067154,0.1351681351661682,2823.804,0.08349,19,0.7927800644131144,ood:cond:pp:2823.8 outside [505.725,2097.14]
