representation,nncoil,rank,bohm_max_deviation,mean_bohm_flux,mean_density,density_feasible,geometry_feasible,geometry_margin_cm,spacing_std_cm,height_span_cm,size_span_cm,llcoil,rrc,rrce,zzc,pp,pp0,r_center_01,z_center_01,coil_size_01,r_center_02,z_center_02,coil_size_02,r_center_03,z_center_03,coil_size_03,r_center_04,z_center_04,coil_size_04,r_center_05,z_center_05,coil_size_05,r_center_06,z_center_06,coil_size_06,stage,restart,generation,evaluation
e1,2,0.13742166757583618,0.13742166757583618,2.735278825869515e+20,1.517119887900672e+17,True,True,0.13394498825073242,0.0,0.3544197082519531,0.09493470191955566,1.385279893875122,3.740406036376953,20.777795791625977,4.505886077880859,2201.90185546875,0.07722702622413635,4.543257236480713,19.021316528320312,1.3378125429153442,15.406846046447754,19.375736236572266,1.4327472448349,,,,,,,,,,,,,cmaes,1,19,757
e1,3,0.13795888423919678,0.13795888423919678,4.5965933301761625e+20,2.5144705645805568e+17,True,True,0.14805874228477478,4.805837631225586,0.6987209320068359,0.04122519493103027,0.5796779990196228,8.645284652709961,24.221704483032227,2.482609272003174,2675.61669921875,0.08199740201234818,10.738668441772461,16.51885223388672,0.6002905964851379,11.776856422424316,16.580917358398438,0.5796779990196228,22.426719665527344,17.217573165893555,0.5590654015541077,,,,,,,,,,cmaes,2,3,2229
e1,4,0.11177575588226318,0.11177575588226318,2.618570504432255e+20,1.3431697610427597e+17,True,True,0.23530852794647217,0.28094351291656494,0.7403287887573242,0.013371467590332031,1.4290311336517334,3.6130356788635254,20.874610900878906,0.5136626958847046,2671.80419921875,0.04652919992804527,4.891602039337158,14.849540710449219,1.4223453998565674,10.242157936096191,15.113094329833984,1.4268025159835815,15.258954048156738,15.360207557678223,1.4312597513198853,19.921443939208984,15.589869499206543,1.4357168674468994,,,,,,,cmaes,3,18,4193
e1,5,0.12504708766937256,0.12504708766937256,4.3262172636409286e+20,2.4102804991351194e+17,True,True,0.4753137230873108,1.6865118741989136,0.43256187438964844,0.0364527702331543,1.4228488206863403,6.202281475067139,28.38838768005371,1.6989814043045044,2820.8720703125,0.08226194232702255,7.649841785430908,16.20701789855957,1.4410752058029175,10.282212257385254,16.27962875366211,1.431962013244629,13.517569541931152,16.368871688842773,1.4228488206863403,20.335344314575195,16.55693244934082,1.4137356281280518,23.331512451171875,16.63957977294922,1.4046224355697632,,,,cmaes,3,13,5522
e1,6,0.12560880184173584,0.12560880184173584,2.955109375305654e+20,1.6295215872186778e+17,True,True,0.13926202058792114,1.6800659894943237,0.8680438995361328,0.09763765335083008,1.3893704414367676,3.148885488510132,21.25595474243164,1.7869936227798462,2045.4837646484375,0.0755777433514595,4.01460599899292,16.037025451660156,1.4381892681121826,6.769441604614258,16.184438705444336,1.4186617136001587,9.137711524963379,16.31116485595703,1.3991341590881348,15.720454216003418,16.663408279418945,1.3796067237854004,18.066999435424805,16.788972854614258,1.3600791692733765,20.236618041992188,16.90506935119629,1.3405516147613525,cmaes,1,14,6314
