representation,nncoil,rank,bohm_max_deviation,mean_bohm_flux,mean_density,density_feasible,geometry_feasible,geometry_margin_cm,spacing_std_cm,height_span_cm,size_span_cm,llcoil,rrc,rrce,zzc,pp,pp0,r_center_01,z_center_01,coil_size_01,r_center_02,z_center_02,coil_size_02,r_center_03,z_center_03,coil_size_03,r_center_04,z_center_04,coil_size_04,r_center_05,z_center_05,coil_size_05,r_center_06,z_center_06,coil_size_06,stage,restart,generation,evaluation,vector_json
dimension,3,0.21240264177322388,0.21240264177322388,3.727677966008042e+20,1.9653550444170445e+17,True,True,-2.384185791015625e-07,7.152557373046875e-07,0.0,0.0,1.2716777324676514,3.142587900161743,24.052074432373047,0.42865586280822754,2844.07958984375,0.06042235717177391,3.7784266471862793,15.064494132995605,1.2716777324676514,10.748255729675293,15.064494132995605,1.2716777324676514,17.71808624267578,15.064494132995605,1.2716777324676514,,,,,,,,,,cmaes,3,11,2684,"[1.422109603881836,-2.2855801582336426,-0.4330384135246277,-3.4898617267608643,3.6390206813812256,0.7645436525344849]"
dimension,3,0.1762506365776062,0.1762506365776062,5.0204474980438114e+20,2.719654896205824e+17,True,True,0.0,0.0,0.0,0.0,1.3362255096435547,2.5484745502471924,23.376676559448242,0.39423486590385437,2484.1611328125,0.075616754591465,3.2165873050689697,15.062347412109375,1.3362255096435547,10.159320831298828,15.062347412109375,1.3362255096435547,17.102054595947266,15.062347412109375,1.3362255096435547,,,,,,,,,,cmaes,3,11,2685,"[1.9743183851242065,-4.8399457931518555,-0.7698461413383484,-3.8054428100585938,1.5098563432693481,1.8635153770446777]"
dimension,3,0.19912934303283691,0.19912934303283691,3.6810375623670864e+20,1.948330481250468e+17,True,True,0.0,9.5367431640625e-07,0.0,0.0,1.324712872505188,2.576571464538574,23.165306091308594,0.600893497467041,2403.45166015625,0.0650252029299736,3.2389278411865234,15.263249397277832,1.324712872505188,10.101839065551758,15.263249397277832,1.324712872505188,16.964752197265625,15.263249397277832,1.324712872505188,,,,,,,,,,cmaes,3,11,2686,"[1.8588260412216187,-4.424306392669678,-0.8835163116455078,-2.605001449584961,1.2903263568878174,1.0350139141082764]"
dimension,3,0.19466400146484375,0.19466400146484375,2.9214001080166462e+20,1.5167341998374912e+17,True,True,0.0,4.76837158203125e-07,0.0,0.0,1.3160067796707153,2.5997908115386963,24.35898780822754,0.39152270555496216,2370.41796875,0.05722111463546753,3.257794141769409,15.04952621459961,1.3160067796707153,10.510860443115234,15.04952621459961,1.3160067796707153,17.763925552368164,15.04952621459961,1.3160067796707153,,,,,,,,,,cmaes,3,11,2687,"[1.7775506973266602,-4.175006866455078,-0.2886243462562561,-3.834855318069458,1.2079945802688599,0.5914883613586426]"
dimension,3,0.20761698484420776,0.20761698484420776,5.6241768424035215e+20,3.0768980781799834e+17,True,True,0.0,1.1920928955078125e-06,0.0,0.0,1.4095659255981445,2.597428321838379,22.768888473510742,0.33200618624687195,2316.4912109375,0.08155395090579987,3.302211284637451,15.036788940429688,1.4095659255981445,10.026031494140625,15.036788940429688,1.4095659255981445,16.749849319458008,15.036788940429688,1.4095659255981445,,,,,,,,,,cmaes,3,12,2688,"[3.1870012283325195,-4.197782516479492,-1.112953543663025,-4.872398853302002,1.0809143781661987,2.7056045532226562]"
dimension,3,0.25685036182403564,0.25685036182403564,3.386561256482165e+20,1.777467748683612e+17,True,True,0.0,1.1920928955078125e-06,0.0,0.0,1.4147082567214966,2.955519676208496,24.975732803344727,0.38203659653663635,2829.88720703125,0.05767815560102463,3.6628737449645996,15.089390754699707,1.4147082567214966,11.002945899963379,15.089390754699707,1.4147082567214966,18.343015670776367,15.089390754699707,1.4147082567214966,,,,,,,,,,cmaes,3,12,2689,"[3.350177764892578,-2.6542999744415283,-0.005790918134152889,-3.9447896480560303,3.41821551322937,0.6156222224235535]"
dimension,3,0.19079428911209106,0.19079428911209106,5.56820659881577e+20,3.033880372938015e+17,True,True,0.0,4.76837158203125e-07,0.0,0.0,1.4044041633605957,2.570578098297119,23.17473793029785,0.5469841957092285,2557.183837890625,0.07711944729089737,3.272780179977417,15.249185562133789,1.4044041633605957,10.140832901000977,15.249185562133789,1.4044041633605957,17.008886337280273,15.249185562133789,1.4044041633605957,,,,,,,,,,cmaes,3,12,2690,"[3.044679641723633,-4.499864101409912,-0.8783332109451294,-2.814547061920166,1.73899507522583,2.029313802719116]"
dimension,3,0.2241935133934021,0.2241935133934021,5.6362939883071943e+20,3.0606005670772736e+17,True,True,0.0,7.152557373046875e-07,0.0,0.0,1.3483036756515503,3.0440139770507812,22.588088989257812,0.5085172653198242,2792.39013671875,0.07215447723865509,3.718165874481201,15.182668685913086,1.3483036756515503,10.232857704162598,15.182668685913086,1.3483036756515503,16.74755096435547,15.182668685913086,1.3483036756515503,,,,,,,,,,cmaes,3,12,2691,"[2.1074230670928955,-2.4655652046203613,-1.2268232107162476,-2.992079973220825,2.989201545715332,1.5431568622589111]"
dimension,3,0.20546776056289673,0.20546776056289673,5.1053209996150964e+20,2.7608444915679232e+17,True,True,0.0,0.0,0.0,0.0,1.3895916938781738,2.5687367916107178,24.124370574951172,0.7235897779464722,2811.62841796875,0.07146495580673218,3.2635326385498047,15.41838550567627,1.3895916938781738,10.44874382019043,15.41838550567627,1.3895916938781738,17.633955001831055,15.41838550567627,1.3895916938781738,,,,,,,,,,cmaes,3,12,2692,"[2.715524673461914,-4.5242438316345215,-0.39867180585861206,-2.233837366104126,3.188199043273926,1.486830472946167]"
dimension,3,0.28383809328079224,0.28383809328079224,2.9624231507317595e+20,1.5548193928380416e+17,True,True,0.0,1.1920928955078125e-06,0.0,0.0,1.3740102052688599,2.612048625946045,25.54123878479004,0.4011286199092865,2555.43603515625,0.057600975036621094,3.29905366897583,15.088133811950684,1.3740102052688599,10.942116737365723,15.088133811950684,1.3740102052688599,18.585182189941406,15.088133811950684,1.3740102052688599,,,,,,,,,,cmaes,3,12,2693,"[2.4485902786254883,-4.064286708831787,0.25306451320648193,-3.7342045307159424,1.733072280883789,0.6115344166755676]"
dimension,3,0.16512459516525269,0.16512459516525269,2.7349363060072304e+20,1.446337796070441e+17,True,True,0.0,7.152557373046875e-07,0.0,0.0,1.4223911762237549,2.8705787658691406,23.958621978759766,0.3683485984802246,1746.351806640625,0.06624829024076462,3.5817742347717285,15.079545021057129,1.4223911762237549,10.611123085021973,15.079545021057129,1.4223911762237549,17.640470504760742,15.079545021057129,1.4223911762237549,,,,,,,,,,cmaes,3,12,2694,"[3.6524951457977295,-2.870201349258423,-0.4778400957584381,-4.1272454261779785,0.002289097523316741,1.1127796173095703]"
dimension,3,0.22272777557373047,0.22272777557373047,5.7788645824483505e+20,3.15274410825089e+17,True,True,2.384185791015625e-07,2.384185791015625e-07,0.0,0.0,1.41231369972229,2.5651791095733643,23.114126205444336,1.1564128398895264,2737.55224609375,0.07460491359233856,3.271336078643799,15.862569808959961,1.41231369972229,10.12098503112793,15.862569808959961,1.41231369972229,16.97063446044922,15.862569808959961,1.41231369972229,,,,,,,,,,cmaes,3,12,2695,"[3.271115779876709,-4.573065280914307,-0.9118418097496033,-1.4159446954727173,2.5625696182250977,1.7622812986373901]"
dimension,3,0.16697949171066284,0.16697949171066284,4.719853333540084e+20,2.5370418203118797e+17,True,True,0.0,4.76837158203125e-07,0.0,0.0,1.410438060760498,2.7169909477233887,23.387773513793945,0.3579391837120056,2696.56298828125,0.06958533823490143,3.4222099781036377,15.06315803527832,1.410438060760498,10.312471389770508,15.06315803527832,1.410438060760498,17.20273208618164,15.06315803527832,1.410438060760498,,,,,,,,,,cmaes,3,12,2696,"[3.213003396987915,-3.4157352447509766,-0.7640130519866943,-4.291378498077393,2.3224685192108154,1.342609167098999]"
dimension,3,0.2124583125114441,0.2124583125114441,4.553388680469681e+20,2.4636624758584115e+17,True,True,0.0,7.152557373046875e-07,0.0,0.0,1.3952606916427612,2.693467140197754,22.51191520690918,0.3571208715438843,2186.2607421875,0.07625824213027954,3.3910975456237793,15.054750442504883,1.3952606916427612,9.997245788574219,15.054750442504883,1.3952606916427612,16.603395462036133,15.054750442504883,1.3952606916427612,,,,,,,,,,cmaes,3,12,2697,"[2.830381393432617,-3.5302963256835938,-1.276971697807312,-4.3054633140563965,0.8022443056106567,1.9317926168441772]"
dimension,3,0.18615072965621948,0.18615072965621948,6.364286442479079e+20,3.499789491676119e+17,True,True,0.0,2.384185791015625e-07,0.0,0.0,1.3962562084197998,4.532556533813477,22.71630859375,0.3725687563419342,2747.12744140625,0.07950113713741302,5.230684757232666,15.070696830749512,1.3962562084197998,11.291934967041016,15.070696830749512,1.3962562084197998,17.353185653686523,15.070696830749512,1.3962562084197998,,,,,,,,,,cmaes,3,12,2698,"[2.851813554763794,-0.8955382704734802,-1.1453750133514404,-4.067490100860596,2.626481056213379,2.345590829849243]"
dimension,3,0.15273845195770264,0.15273845195770264,3.772001478746948e+20,1.988940427826299e+17,True,True,0.0,4.76837158203125e-07,0.0,0.0,1.401038646697998,2.7365870475769043,23.39896011352539,0.38087254762649536,2704.94873046875,0.061186615377664566,3.4371063709259033,15.081392288208008,1.401038646697998,10.324563980102539,15.081392288208008,1.401038646697998,17.21202278137207,15.081392288208008,1.401038646697998,,,,,,,,,,cmaes,3,12,2699,"[2.9609193801879883,-3.328875780105591,-0.7581446170806885,-3.959115982055664,2.367823839187622,0.8074342012405396]"
dimension,3,0.1700993776321411,0.1700993776321411,4.499907379363494e+20,2.40517515740971e+17,True,True,0.0,4.76837158203125e-07,0.0,0.0,1.4056096076965332,2.7518091201782227,22.943866729736328,0.33854082226753235,2771.1806640625,0.06577428430318832,3.4546139240264893,15.041345596313477,1.4056096076965332,10.18529987335205,15.041345596313477,1.4056096076965332,16.915985107421875,15.041345596313477,1.4056096076965332,,,,,,,,,,cmaes,3,12,2700,"[3.0762953758239746,-3.2659428119659424,-1.008668065071106,-4.692044734954834,2.8046932220458984,1.0822875499725342]"
dimension,3,0.22419071197509766,0.22419071197509766,3.06555804510459e+20,1.6457567353962496e+17,True,True,-4.76837158203125e-07,4.76837158203125e-07,0.0,0.0,1.2959284782409668,4.114253520965576,22.281208038330078,0.3530645966529846,1550.8447265625,0.07444673776626587,4.7622175216674805,15.001029014587402,1.2959284782409668,10.817869186401367,15.001029014587402,1.2959284782409668,16.87352180480957,15.001029014587402,1.2959284782409668,,,,,,,,,,cmaes,3,12,2701,"[1.6061184406280518,-1.2055553197860718,-1.4383436441421509,-4.37828254699707,-0.33845973014831543,1.7470974922180176]"
dimension,3,0.20145469903945923,0.20145469903945923,3.08568280225196e+20,1.6069783346741248e+17,True,True,0.0,4.76837158203125e-07,0.0,0.0,1.3749899864196777,2.542368173599243,24.462055206298828,0.34653812646865845,2630.248046875,0.05553228035569191,3.229863166809082,15.03403377532959,1.3749899864196777,10.536425590515137,15.03403377532959,1.3749899864196777,17.842987060546875,15.03403377532959,1.3749899864196777,,,,,,,,,,cmaes,3,12,2702,"[2.463698387145996,-4.958113670349121,-0.2408614307641983,-4.50752592086792,2.0124387741088867,0.5036880373954773]"
dimension,3,0.2268754243850708,0.2268754243850708,3.5379782572976164e+20,1.8700517817031066e+17,True,True,0.0,4.76837158203125e-07,0.0,0.0,1.3543486595153809,2.725565195083618,24.410701751708984,0.45222753286361694,2429.7587890625,0.06564989686012268,3.4027395248413086,15.129402160644531,1.3543486595153809,10.631118774414062,15.129402160644531,1.3543486595153809,17.8594970703125,15.129402160644531,1.3543486595153809,,,,,,,,,,cmaes,3,12,2703,"[2.179610013961792,-3.3768606185913086,-0.26462194323539734,-3.317701816558838,1.3587582111358643,1.07436203956604]"
dimension,3,0.2235143780708313,0.2235143780708313,3.825551037534988e+20,2.0771882618637517e+17,True,True,0.0,9.5367431640625e-07,0.0,0.0,1.435945987701416,2.615689277648926,22.32512092590332,0.3689032793045044,1711.0067138671875,0.08006057143211365,3.333662271499634,15.086875915527344,1.435945987701416,9.903471946716309,15.086875915527344,1.435945987701416,16.473283767700195,15.086875915527344,1.435945987701416,,,,,,,,,,cmaes,3,13,2704,"[4.588431358337402,-4.033561706542969,-1.4064079523086548,-4.1191911697387695,-0.05875323340296745,2.433337450027466]"
dimension,3,0.1868993043899536,0.1868993043899536,3.456649581214281e+20,1.8131195850129408e+17,True,True,2.384185791015625e-07,2.384185791015625e-07,0.0,0.0,1.264136552810669,2.8907220363616943,23.380151748657227,0.3525104820728302,2583.84375,0.06008455157279968,3.5227904319763184,14.984579086303711,1.264136552810669,10.352601051330566,14.984579086303711,1.264136552810669,17.182411193847656,14.984579086303711,1.264136552810669,,,,,,,,,,cmaes,3,13,2705,"[1.3689459562301636,-2.815155267715454,-0.7680178284645081,-4.388643741607666,1.8325639963150024,0.7457993030548096]"
dimension,3,0.1717478632926941,0.1717478632926941,3.8294427809317336e+20,2.0495248929062912e+17,True,True,0.0,7.152557373046875e-07,0.0,0.0,1.414677619934082,3.3247203826904297,22.853052139282227,0.3995807468891144,2241.08251953125,0.07011164724826813,4.032059192657471,15.10692024230957,1.414677619934082,10.54150390625,15.10692024230957,1.414677619934082,17.050947189331055,15.10692024230957,1.414677619934082,,,,,,,,,,cmaes,3,13,2706,"[3.34912371635437,-2.009373426437378,-1.062133550643921,-3.7497832775115967,0.9154670238494873,1.3817393779754639]"
dimension,3,0.21807336807250977,0.21807336807250977,3.2193028439774383e+20,1.6741208712177254e+17,True,True,0.0,0.0,0.0,0.0,1.3617205619812012,3.06903076171875,24.459259033203125,0.49334287643432617,2755.763671875,0.05577343329787254,3.7498910427093506,15.174203872680664,1.3617205619812012,10.87996768951416,15.174203872680664,1.3617205619812012,18.01004409790039,15.174203872680664,1.3617205619812012,,,,,,,,,,cmaes,3,13,2707,"[2.273669481277466,-2.41727352142334,-0.2421526461839676,-3.0707499980926514,2.687319755554199,0.5161023139953613]"
dimension,3,0.19461584091186523,0.19461584091186523,2.9980624567517e+20,1.5507898545209344e+17,True,True,0.0,2.384185791015625e-07,0.0,0.0,1.3143049478530884,2.9888622760772705,24.176349639892578,0.47099289298057556,2548.5625,0.05527389794588089,3.64601469039917,15.128145217895508,1.3143049478530884,10.708510398864746,15.128145217895508,1.3143049478530884,17.771005630493164,15.128145217895508,1.3143049478530884,,,,,,,,,,cmaes,3,13,2708,"[1.7622015476226807,-2.579559803009033,-0.3741077482700348,-3.197991132736206,1.7100147008895874,0.4904291331768036]"
dimension,3,0.26563799381256104,0.26563799381256104,4.4655494881750286e+20,2.4009291527408845e+17,True,True,2.384185791015625e-07,7.152557373046875e-07,0.0,0.0,1.1709206104278564,2.778467893600464,24.70578384399414,0.4378584027290344,2667.3291015625,0.0716744065284729,3.3639283180236816,15.023319244384766,1.1709206104278564,10.67303466796875,15.023319244384766,1.1709206104278564,17.982139587402344,15.023319244384766,1.1709206104278564,,,,,,,,,,cmaes,3,13,2709,"[0.8125216960906982,-3.1638522148132324,-0.128895103931427,-3.4193129539489746,2.1763155460357666,1.5037267208099365]"
dimension,3,1000.0855102539062,0.19484186172485352,1.8913732170695783e+20,9.144643362173747e+16,False,True,0.0,0.0,0.0,0.0,1.220792293548584,2.676348924636841,25.328824996948242,0.36877337098121643,2302.2607421875,0.03616732358932495,3.286745071411133,14.979169845581055,1.220792293548584,10.837570190429688,14.979169845581055,1.220792293548584,18.388395309448242,14.979169845581055,1.220792293548584,,,,,,,,,,cmaes,3,13,2710,"[1.0911015272140503,-3.622197389602661,0.1553073674440384,-4.121071815490723,1.0486971139907837,-0.44887489080429077]"
dimension,3,0.21246594190597534,0.21246594190597534,3.5279000457564914e+20,1.8612675427906355e+17,True,True,0.0,0.0,0.0,0.0,1.2743966579437256,4.384078025817871,23.348085403442383,0.34160828590393066,2724.6181640625,0.059426963329315186,5.021276473999023,14.978806495666504,1.2743966579437256,11.342612266540527,14.978806495666504,1.2743966579437256,17.66394805908203,14.978806495666504,1.2743966579437256,,,,,,,,,,cmaes,3,13,2711,"[1.4417071342468262,-1.0004366636276245,-0.7849336266517639,-4.617274284362793,2.481442451477051,0.7096639275550842]"
dimension,3,0.1746377944946289,0.1746377944946289,3.110323473556932e+20,1.617809039603794e+17,True,True,0.0,4.76837158203125e-07,0.0,0.0,1.3555536270141602,2.7273316383361816,23.676118850708008,0.5899488925933838,2423.86181640625,0.05800836160778999,3.4051084518432617,15.267724990844727,1.3555536270141602,10.388036727905273,15.267724990844727,1.3555536270141602,17.3709659576416,15.267724990844727,1.3555536270141602,,,,,,,,,,cmaes,3,13,2712,"[2.194507360458374,-3.3690242767333984,-0.6163957118988037,-2.6445560455322266,1.34317946434021,0.6331665515899658]"
dimension,3,0.19122374057769775,0.19122374057769775,3.8421204138827815e+20,2.0452821524126106e+17,True,True,0.0,4.76837158203125e-07,0.0,0.0,1.3746405839920044,4.027120113372803,23.275161743164062,0.33347949385643005,2614.7080078125,0.06480440497398376,4.71444034576416,15.020800590515137,1.3746405839920044,11.130455017089844,15.020800590515137,1.3746405839920044,17.54646873474121,15.020800590515137,1.3746405839920044,,,,,,,,,,cmaes,3,13,2713,"[2.4582884311676025,-1.2767809629440308,-0.8238086700439453,-4.82885217666626,1.9494729042053223,1.0212818384170532]"
dimension,3,0.3109935522079468,0.3109935522079468,3.6139888155397246e+20,1.9319101340830925e+17,True,True,0.0,0.0,0.0,0.0,1.2298344373703003,3.7948765754699707,25.053600311279297,0.4277706742286682,2332.61572265625,0.07185442745685577,4.409793853759766,15.04268741607666,1.2298344373703003,11.4960355758667,15.04268741607666,1.2298344373703003,18.582277297973633,15.04268741607666,1.2298344373703003,,,,,,,,,,cmaes,3,13,2714,"[1.1457405090332031,-1.4823334217071533,0.029669325798749924,-3.496901035308838,1.1180510520935059,1.5183964967727661]"
dimension,3,0.2173747420310974,0.2173747420310974,3.243612078497333e+20,1.7558444781338624e+17,True,True,0.0,2.384185791015625e-07,0.0,0.0,1.4386130571365356,4.626617431640625,23.628278732299805,0.420589804649353,1749.927490234375,0.07737299054861069,5.345923900604248,15.139896392822266,1.4386130571365356,11.679811477661133,15.139896392822266,1.4386130571365356,18.01369857788086,15.139896392822266,1.4386130571365356,,,,,,,,,,cmaes,3,13,2715,"[4.944128036499023,-0.8314290046691895,-0.6404033303260803,-3.5557994842529297,0.008462592959403992,2.059464454650879]"
dimension,3,0.21514391899108887,0.21514391899108887,2.123751920967478e+20,1.0313420786525798e+17,True,True,0.0,4.76837158203125e-07,0.0,0.0,1.394382119178772,2.7124834060668945,24.200963973999023,0.49951016902923584,2644.24609375,0.034956976771354675,3.4096744060516357,15.196701049804688,1.394382119178772,10.572501182556152,15.196701049804688,1.394382119178772,17.735326766967773,15.196701049804688,1.394382119178772,,,,,,,,,,cmaes,3,13,2716,"[2.811800003051758,-3.436753034591675,-0.36251500248908997,-3.038095474243164,2.071871042251587,-0.510732889175415]"
dimension,3,0.1778773069381714,0.1778773069381714,3.817032549208561e+20,2.0185763893634662e+17,True,True,0.0,2.384185791015625e-07,0.0,0.0,1.3638808727264404,2.7848167419433594,23.17396354675293,0.4858728051185608,2628.525390625,0.06267795711755753,3.466757297515869,15.167813301086426,1.3638808727264404,10.263139724731445,15.167813301086426,1.3638808727264404,17.05952262878418,15.167813301086426,1.3638808727264404,,,,,,,,,,cmaes,3,13,2717,"[2.3026459217071533,-3.1408920288085938,-0.8787582516670227,-3.111649990081787,2.0053086280822754,0.8932480812072754]"
dimension,3,0.16597485542297363,0.16597485542297363,3.384104683622923e+20,1.768921107361956e+17,True,True,0.0,2.384185791015625e-07,0.0,0.0,1.3963286876678467,2.6695404052734375,23.7739200592041,0.3284020721912384,2683.1796875,0.05756141617894173,3.3677048683166504,15.026566505432129,1.3963286876678467,10.402498245239258,15.026566505432129,1.3963286876678467,17.437292098999023,15.026566505432129,1.3963286876678467,,,,,,,,,,cmaes,3,13,2718,"[2.8533875942230225,-3.6610963344573975,-0.5678393840789795,-4.9875335693359375,2.253408908843994,0.609441339969635]"
dimension,3,0.15499556064605713,0.15499556064605713,3.2265638428454106e+20,1.688593364817019e+17,True,True,0.0,2.384185791015625e-07,0.0,0.0,1.4084961414337158,2.5718441009521484,23.557649612426758,0.37399131059646606,2382.275390625,0.06021202728152275,3.276092052459717,15.078239440917969,1.4084961414337158,10.271361351013184,15.078239440917969,1.4084961414337158,17.266630172729492,15.078239440917969,1.4084961414337158,,,,,,,,,,cmaes,3,13,2719,"[3.1559407711029053,-4.483431816101074,-0.6761780381202698,-4.048101425170898,1.2371184825897217,0.7528579831123352]"
dimension,3,0.17166203260421753,0.17166203260421753,4.859448033489967e+20,2.6322280881166746e+17,True,True,2.384185791015625e-07,7.152557373046875e-07,0.0,0.0,1.4289600849151611,3.0655133724212646,22.970020294189453,0.35256123542785645,2470.6484375,0.07439107447862625,3.7799935340881348,15.067041397094727,1.4289600849151611,10.41482925415039,15.067041397094727,1.4289600849151611,17.049663543701172,15.067041397094727,1.4289600849151611,,,,,,,,,,cmaes,3,14,2720,"[4.004734039306641,-2.4239463806152344,-0.9935181140899658,-4.387690544128418,1.4709868431091309,1.7417919635772705]"
dimension,3,0.18935942649841309,0.18935942649841309,3.040432181308513e+20,1.5694018376001126e+17,True,True,0.0,0.0,0.0,0.0,1.2136420011520386,2.692852258682251,23.817785263061523,0.34149643778800964,2618.01806640625,0.05405464023351669,3.299673318862915,14.948317527770996,1.2136420011520386,10.341318130493164,14.948317527770996,1.2136420011520386,17.382963180541992,14.948317527770996,1.2136420011520386,,,,,,,,,,cmaes,3,14,2721,"[1.048925757408142,-3.5334627628326416,-0.5462744832038879,-4.619905948638916,1.9626359939575195,0.42840802669525146]"
dimension,3,0.21597439050674438,0.21597439050674438,4.934277804204774e+20,2.6645104367029453e+17,True,True,0.0,2.384185791015625e-07,0.0,0.0,1.1691429615020752,2.594395637512207,23.2646427154541,0.5209957957267761,2638.6298828125,0.07154998183250427,3.178966999053955,15.105567932128906,1.1691429615020752,10.069049835205078,15.105567932128906,1.1691429615020752,16.95913314819336,15.105567932128906,1.1691429615020752,,,,,,,,,,cmaes,3,14,2722,"[0.803171694278717,-4.227778434753418,-0.8294650912284851,-2.931335926055908,2.0476973056793213,1.4936673641204834]"
dimension,3,0.20391029119491577,0.20391029119491577,2.5208814471713338e+20,1.2666936592695296e+17,True,True,0.0,2.384185791015625e-07,0.0,0.0,1.3778026103973389,2.924227714538574,23.424518585205078,0.3931182622909546,2502.5693359375,0.04440996050834656,3.613129138946533,15.082018852233887,1.3778026103973389,10.446558952331543,15.082018852233887,1.3778026103973389,17.27998924255371,15.082018852233887,1.3778026103973389,,,,,,,,,,cmaes,3,14,2723,"[2.508166551589966,-2.7291510105133057,-0.7447842359542847,-3.8174519538879395,1.5644127130508423,-0.04360346123576164]"
dimension,3,0.21413862705230713,0.21413862705230713,3.055791567100172e+20,1.6026995164551578e+17,True,True,0.0,9.5367431640625e-07,0.0,0.0,1.4365954399108887,3.170664072036743,22.28028678894043,0.35928139090538025,2091.929931640625,0.06121340021491051,3.8889617919921875,15.077579498291016,1.4365954399108887,10.25883674621582,15.077579498291016,1.4365954399108887,16.62870979309082,15.077579498291016,1.4365954399108887,,,,,,,,,,cmaes,3,14,2724,"[4.664295673370361,-2.2388393878936768,-1.4390195608139038,-4.268686771392822,0.6178851127624512,0.8089500665664673]"
dimension,3,0.16755545139312744,0.16755545139312744,2.8235625727055102e+20,1.448111445764997e+17,True,True,0.0,4.76837158203125e-07,0.0,0.0,1.423096776008606,2.5780608654022217,23.75608253479004,0.32967206835746765,2657.98681640625,0.04898306354880333,3.28960919380188,15.041220664978027,1.423096776008606,10.348950386047363,15.041220664978027,1.423096776008606,17.40829086303711,15.041220664978027,1.423096776008606,,,,,,,,,,cmaes,3,14,2725,"[3.685126781463623,-4.406365394592285,-0.5766454935073853,-4.945456504821777,2.1330056190490723,0.17762288451194763]"
dimension,3,0.20356076955795288,0.20356076955795288,2.2687104784423033e+20,1.1213206986109747e+17,True,True,0.0,1.430511474609375e-06,0.0,0.0,1.4059131145477295,2.7803969383239746,24.044322967529297,0.5450699329376221,2456.353271484375,0.0400601401925087,3.483353614807129,15.248025894165039,1.4059131145477295,10.571328163146973,15.248025894165039,1.4059131145477295,17.659305572509766,15.248025894165039,1.4059131145477295,,,,,,,,,,cmaes,3,14,2726,"[3.0844016075134277,-3.1568245887756348,-0.4367377460002899,-2.822746753692627,1.430870771408081,-0.25494396686553955]"
dimension,3,0.24592053890228271,0.24592053890228271,2.965328324335134e+20,1.53876635127382e+17,True,True,0.0,0.0,0.0,0.0,1.038036823272705,2.9364452362060547,23.558137893676758,0.4940069317817688,2357.194091796875,0.056307580322027206,3.4554636478424072,15.013025283813477,1.038036823272705,10.329360961914062,15.013025283813477,1.038036823272705,17.203258514404297,15.013025283813477,1.038036823272705,,,,,,,,,,cmaes,3,14,2727,"[0.17479126155376434,-2.6993415355682373,-0.6759299635887146,-3.0671868324279785,1.1760448217391968,0.5437400341033936]"
dimension,3,0.24010181427001953,0.24010181427001953,2.4913390650688065e+20,1.2616353903856845e+17,True,True,0.0,0.0,0.0,0.0,1.3380717039108276,3.0029499530792236,22.43686866760254,0.3386705815792084,2167.062744140625,0.04770950973033905,3.6719858646392822,15.007706642150879,1.3380717039108276,10.149958610534668,15.007706642150879,1.3380717039108276,16.627931594848633,15.007706642150879,1.3380717039108276,,,,,,,,,,cmaes,3,14,2728,"[1.9938050508499146,-2.5493714809417725,-1.3278038501739502,-4.688767910003662,0.7637516856193542,0.1158096194267273]"
dimension,3,0.17702752351760864,0.17702752351760864,2.4705597026787236e+20,1.2920617977040077e+17,True,True,0.0,9.5367431640625e-07,0.0,0.0,1.344237208366394,3.130798578262329,23.829437255859375,0.3483215868473053,1690.0560302734375,0.06113381311297417,3.802917242050171,15.020440101623535,1.344237208366394,10.702463150024414,15.020440101623535,1.344237208366394,17.60201072692871,15.020440101623535,1.344237208366394,,,,,,,,,,cmaes,3,14,2729,"[2.061066150665283,-2.3057496547698975,-0.5405672788619995,-4.47055721282959,-0.09497999399900436,0.8044483065605164]"
dimension,3,0.16129302978515625,0.16129302978515625,3.888650338595378e+20,2.0697442245463245e+17,True,True,0.0,2.384185791015625e-07,0.0,0.0,1.4266197681427002,2.929579734802246,23.3785400390625,0.3322269916534424,2454.51123046875,0.06725209206342697,3.6428894996643066,15.045536994934082,1.4266197681427002,10.459209442138672,15.045536994934082,1.4266197681427002,17.275529861450195,15.045536994934082,1.4266197681427002,,,,,,,,,,cmaes,3,14,2730,"[3.8652286529541016,-2.7159969806671143,-0.7688654065132141,-4.865752696990967,1.4257736206054688,1.1789612770080566]"
dimension,3,0.2414848804473877,0.2414848804473877,2.8800945347936597e+20,1.4998656298831053e+17,True,True,0.0,0.0,0.0,0.0,1.1461085081100464,3.1448888778686523,23.09050941467285,0.3536425232887268,2090.02685546875,0.059345945715904236,3.7179431915283203,14.92669677734375,1.1461085081100464,10.366483688354492,14.92669677734375,1.1461085081100464,17.015024185180664,14.92669677734375,1.1461085081100464,,,,,,,,,,cmaes,3,14,2731,"[0.6848223805427551,-2.281682014465332,-0.9250278472900391,-4.367586135864258,0.6142779588699341,0.7052428722381592]"
dimension,3,0.15282732248306274,0.15282732248306274,3.5869482182145737e+20,1.9207944151236608e+17,True,True,0.0,4.76837158203125e-07,0.0,0.0,1.4187616109848022,2.8699352741241455,23.451568603515625,0.4416092336177826,2025.9451904296875,0.07293682545423508,3.5793161392211914,15.15099048614502,1.4187616109848022,10.439860343933105,15.15099048614502,1.4187616109848022,17.300405502319336,15.15099048614502,1.4187616109848022,,,,,,,,,,cmaes,3,14,2732,"[3.498929023742676,-2.872004747390747,-0.730712890625,-3.3918449878692627,0.4948819577693939,1.6096631288528442]"
