representation,nncoil,rank,bohm_max_deviation,mean_bohm_flux,mean_density,density_feasible,geometry_feasible,geometry_margin_cm,spacing_std_cm,height_span_cm,size_span_cm,llcoil,rrc,rrce,zzc,pp,pp0,r_center_01,z_center_01,coil_size_01,r_center_02,z_center_02,coil_size_02,r_center_03,z_center_03,coil_size_03,r_center_04,z_center_04,coil_size_04,r_center_05,z_center_05,coil_size_05,r_center_06,z_center_06,coil_size_06,stage,restart,generation,evaluation
dimension,2,0.14069527387619019,0.14069527387619019,2.1837384606291696e+20,1.2059117115932672e+17,True,True,0.0,0.0,0.0,0.0,0.734507143497467,2.612969398498535,26.29270362854004,4.644183158874512,1203.93994140625,0.08422881364822388,2.9802229404449463,19.011438369750977,0.734507143497467,14.820089340209961,19.011438369750977,0.734507143497467,,,,,,,,,,,,,cmaes,0,17,409
dimension,3,0.14553362131118774,0.14553362131118774,3.483643031480833e+20,1.8519536485112218e+17,True,True,2.384185791015625e-07,2.384185791015625e-07,0.0,0.0,1.4354288578033447,2.953294038772583,23.32025146484375,0.33774521946907043,2156.634765625,0.06856701523065567,3.671008586883545,15.055459976196289,1.4354288578033447,10.459994316101074,15.055459976196289,1.4354288578033447,17.248979568481445,15.055459976196289,1.4354288578033447,,,,,,,,,,cmaes,3,17,2774
dimension,4,0.1154632568359375,0.1154632568359375,2.1955090404677675e+20,1.2067372043075584e+17,True,True,0.0,0.0,0.0,0.0,0.9727064371109009,2.60813045501709,26.246662139892578,4.594999313354492,1237.74462890625,0.07553824037313461,3.0944836139678955,19.08135223388672,0.9727064371109009,9.00411605834961,19.08135223388672,0.9727064371109009,14.913748741149902,19.08135223388672,0.9727064371109009,20.823381423950195,19.08135223388672,0.9727064371109009,,,,,,,cmaes,0,18,3242
dimension,5,0.12197399139404297,0.12197399139404297,2.3692929225419496e+20,1.3145159726268416e+17,True,True,0.0,6.743495646333031e-07,0.0,0.0,1.1238020658493042,2.8657150268554688,26.84163475036621,4.645306587219238,1211.391845703125,0.07774768024682999,3.4276161193847656,19.20720672607422,1.1238020658493042,8.222800254821777,19.20720672607422,1.1238020658493042,13.017984390258789,19.20720672607422,1.1238020658493042,17.813167572021484,19.20720672607422,1.1238020658493042,22.608352661132812,19.20720672607422,1.1238020658493042,,,,cmaes,3,13,5524
dimension,6,0.12662291526794434,0.12662291526794434,2.004284089227291e+20,1.1095012063104205e+17,True,True,0.0,3.8884894593138597e-07,0.0,0.0,0.900426983833313,3.0837819576263428,26.22238540649414,4.488946914672852,1018.6217041015625,0.08017928898334503,3.5339953899383545,18.93916130065918,0.900426983833313,7.390429496765137,18.93916130065918,0.900426983833313,11.24686336517334,18.93916130065918,0.900426983833313,15.103297233581543,18.93916130065918,0.900426983833313,18.959732055664062,18.93916130065918,0.900426983833313,22.816165924072266,18.93916130065918,0.900426983833313,cmaes,0,19,6077
