seed,dataset_size,model_id,family,status,seconds,leaderboard,diagnostics,run_root,validation_selection_metric,validation_selection_value,validation_selection_mode,validation_selection_reliable,selection_split,protocol_variant,scaler_fit_split,loss_protocol_definition_hash,quality_score_definition_hash,split_hash,target_schema_hash,feature_schema_hash,surrogate_quality_score,test_r2_plasma_mean,score_spatial_huber_component,score_avgpool_huber_component,score_gradient_huber_component,test_rmse_ne_plasma,test_r2_ne_plasma,score_total_ne,score_physical_rel_l2_median_ne,score_physical_rel_l2_p90_ne,score_physical_rel_l2_worst_ne,score_physical_gradient_rel_l2_median_ne,score_physical_gradient_rel_l2_p90_ne,score_physical_gradient_rel_l2_worst_ne,test_rmse_ne_boundary_to_deep_ratio,test_neg_ratio_ne_plasma,test_rmse_ni_plasma,test_r2_ni_plasma,score_total_ni,score_physical_rel_l2_median_ni,score_physical_rel_l2_p90_ni,score_physical_rel_l2_worst_ni,score_physical_gradient_rel_l2_median_ni,score_physical_gradient_rel_l2_p90_ni,score_physical_gradient_rel_l2_worst_ni,test_rmse_ni_boundary_to_deep_ratio,test_neg_ratio_ni_plasma,test_rmse_Te_plasma,test_r2_Te_plasma,score_total_Te,score_physical_rel_l2_median_Te,score_physical_rel_l2_p90_Te,score_physical_rel_l2_worst_Te,score_physical_gradient_rel_l2_median_Te,score_physical_gradient_rel_l2_p90_Te,score_physical_gradient_rel_l2_worst_Te,test_rmse_Te_boundary_to_deep_ratio,test_neg_ratio_Te_plasma,test_rmse_phi_plasma,test_r2_phi_plasma,score_total_phi,score_physical_rel_l2_median_phi,score_physical_rel_l2_p90_phi,score_physical_rel_l2_worst_phi,score_physical_gradient_rel_l2_median_phi,score_physical_gradient_rel_l2_p90_phi,score_physical_gradient_rel_l2_worst_phi,test_rmse_phi_boundary_to_deep_ratio
412,78,global_densemlp,vector_nn,passed,341.1,runs/gec_ccp_nn_operator_comparison_v1/seed_412/n78/global_densemlp/leaderboard.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_412/n78/global_densemlp/diagnostics/diagnostics.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_412/n78/global_densemlp,selected_epoch_score,0.10745146718623137,min,True,interp,global_densemlp_gec_ccp_nn_operator_comparison_v1_n78_seed412,interp,fa85b4f0f30678c67474a90e56121a29d93d074cea03f18f7887a3cade5bb9d3,33bc33dd17cd65bec0e72356881fc17dbcc35b8cf0780566739ff34b86810a62,03902108ac9c1c2e969e080e66bd06b58d2d45e8,2437e1810927827d288930c31cffd890c1cb7f7641ce448588792ffca2cccad7,5d5022e7ec08805a2e42088a51fac25d41eb8c5bfeb992085773b5ab47378ae5,0.004314488721373285,0.9961070958362527,0.002002516353968531,0.0013908413044797878,0.00010583216802236468,120255045797115.81,0.9963965838268503,0.003134072662978724,0.04228927176948572,0.1647577856240932,0.19316682002596608,0.0766334919982524,0.2267676833917888,0.2740550247344829,0.551873998279569,0.0003362242423463613,120124705591712.6,0.9963356651402826,0.003171158946270225,0.04131840332869613,0.16276161740685427,0.19149531850037707,0.0953890984701243,0.24499468544021702,0.2634488716138528,0.562260616343508,1.885369601950515e-05,0.46123209922360864,0.9943754295007133,0.005775160448392854,0.0595626285025941,0.116134701906807,0.20657385961470648,0.18779869756339249,0.43200493397758594,0.5056439310306382,13.55472931844972,0.0003393665247131139,1.225103513913031,0.9973207048771644,0.004015689911102527,0.03443022613484126,0.06149840309609235,0.10047466087842012,0.05822128576730066,0.11313616611886314,0.15025464682496337,16.961361954237823
412,78,unet,convolutional_nn,passed,653.8,runs/gec_ccp_nn_operator_comparison_v1/seed_412/n78/unet/leaderboard.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_412/n78/unet/diagnostics/diagnostics.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_412/n78/unet,selected_epoch_score,0.06755706407714661,min,True,interp,unet_gec_ccp_nn_operator_comparison_v1_n78_seed412,interp,fa85b4f0f30678c67474a90e56121a29d93d074cea03f18f7887a3cade5bb9d3,33bc33dd17cd65bec0e72356881fc17dbcc35b8cf0780566739ff34b86810a62,03902108ac9c1c2e969e080e66bd06b58d2d45e8,2437e1810927827d288930c31cffd890c1cb7f7641ce448588792ffca2cccad7,5d5022e7ec08805a2e42088a51fac25d41eb8c5bfeb992085773b5ab47378ae5,0.0013293533676793838,0.9985486974014093,0.0005677201455303779,0.00035777242737822235,0.00013759207407323024,74547293563376.81,0.9986152493763295,0.0011692866365774536,0.040097842013216034,0.05846935327583285,0.0679232139092849,0.3107573216883203,0.4621285740531177,0.5816821959918046,0.8343745999100076,0.06552601605653763,73197381093423.4,0.998639427880442,0.0011931429112883054,0.036139140500053464,0.05732550259631176,0.06044211645630804,0.32179259692279094,0.4778069414947379,0.5797222511666476,0.8531771708063606,0.021069005131721497,0.29182634028324184,0.997748358244123,0.0020352424036536834,0.0356081792574956,0.04845178584481506,0.05300051709924674,0.22207525553697577,0.300850862898355,0.3201765696163104,4.4801368775083965,0.0,0.6728747982573389,0.9991917541047425,0.0007716029254515889,0.023452869352075145,0.029130335795021403,0.03265049468737107,0.11006499537752458,0.15733319244318697,0.16364013921174583,2.2759386487757487
412,78,fno,neural_operator,passed,814.5,runs/gec_ccp_nn_operator_comparison_v1/seed_412/n78/fno/leaderboard.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_412/n78/fno/diagnostics/diagnostics.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_412/n78/fno,selected_epoch_score,0.05729413159072565,min,True,interp,fno_gec_ccp_nn_operator_comparison_v1_n78_seed412,interp,fa85b4f0f30678c67474a90e56121a29d93d074cea03f18f7887a3cade5bb9d3,33bc33dd17cd65bec0e72356881fc17dbcc35b8cf0780566739ff34b86810a62,03902108ac9c1c2e969e080e66bd06b58d2d45e8,2437e1810927827d288930c31cffd890c1cb7f7641ce448588792ffca2cccad7,5d5022e7ec08805a2e42088a51fac25d41eb8c5bfeb992085773b5ab47378ae5,0.0011425943100766747,0.9987906282412159,0.00033867340243887156,0.00016020517068682238,0.00013063738818649048,46039686168915.375,0.9994718314753958,0.0004384101776668104,0.022436073448463795,0.03722211995356719,0.049355688577138256,0.23931400576326034,0.3013084339983529,0.3621529561655037,1.0465216007187181,0.0567496232688427,46443476873241.55,0.999452253096801,0.0005590319027396619,0.02278636373421844,0.03750784136690043,0.04531106743502867,0.2765387703607,0.35803595750982176,0.4360566140207057,1.2585798725864537,0.007686023134738207,0.34989741986734524,0.9967630812646672,0.0023966745291545523,0.037508830642951345,0.05451267861222863,0.06704164613742196,0.23980679266073762,0.3349520357367384,0.40399643302068855,5.630527874204001,0.0,0.5421238776629537,0.9994753471279996,0.0005323873608722351,0.018965943277151082,0.021539885276855505,0.021801316264945546,0.11414650440166664,0.14368284584010058,0.14511692299437035,3.298022317088195
412,78,ffno,neural_operator,passed,906.6,runs/gec_ccp_nn_operator_comparison_v1/seed_412/n78/ffno/leaderboard.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_412/n78/ffno/diagnostics/diagnostics.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_412/n78/ffno,selected_epoch_score,0.03729143402755107,min,True,interp,ffno_gec_ccp_nn_operator_comparison_v1_n78_seed412,interp,fa85b4f0f30678c67474a90e56121a29d93d074cea03f18f7887a3cade5bb9d3,33bc33dd17cd65bec0e72356881fc17dbcc35b8cf0780566739ff34b86810a62,03902108ac9c1c2e969e080e66bd06b58d2d45e8,2437e1810927827d288930c31cffd890c1cb7f7641ce448588792ffca2cccad7,5d5022e7ec08805a2e42088a51fac25d41eb8c5bfeb992085773b5ab47378ae5,0.0004920977757683433,0.9994682075466803,0.0001552449793962296,7.107043954116914e-05,9.20351491610442e-05,33175070637302.758,0.9997257595455922,0.0002315332870784914,0.017621232237570072,0.02382588868182263,0.032271356372951095,0.20204163652245838,0.25583815303316265,0.291298740342695,0.8580966536304347,0.03410947695374489,33617750803178.65,0.9997130093229885,0.00026068884217238524,0.017297997276786332,0.023522770031632865,0.031213203348497875,0.23922650116163974,0.303069568899518,0.3541909087783191,1.1271348005217643,0.0029286073986440897,0.22764138734338057,0.9986298984308065,0.001026138156121306,0.02462049651426549,0.03301796554205499,0.04507661427874599,0.1932614865117432,0.25683156481686037,0.28941368872692735,5.28761913627382,0.0,0.3312150081617093,0.9998041628873341,0.00020404410655828543,0.012138817199364032,0.014397302069923526,0.014608312590992685,0.06676075101528739,0.08640395834004597,0.0876986975230855,2.8598792824047807
412,78,u_no,neural_operator,passed,1050.3,runs/gec_ccp_nn_operator_comparison_v1/seed_412/n78/u_no/leaderboard.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_412/n78/u_no/diagnostics/diagnostics.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_412/n78/u_no,selected_epoch_score,0.023976049051842654,min,True,interp,u_no_gec_ccp_nn_operator_comparison_v1_n78_seed412,interp,fa85b4f0f30678c67474a90e56121a29d93d074cea03f18f7887a3cade5bb9d3,33bc33dd17cd65bec0e72356881fc17dbcc35b8cf0780566739ff34b86810a62,03902108ac9c1c2e969e080e66bd06b58d2d45e8,2437e1810927827d288930c31cffd890c1cb7f7641ce448588792ffca2cccad7,5d5022e7ec08805a2e42088a51fac25d41eb8c5bfeb992085773b5ab47378ae5,0.00021382666714695614,0.9998028939515939,7.258399212635898e-05,2.22206293377288e-05,6.203174871188821e-05,22707405893805.043,0.9998715178328456,0.0001152999069836369,0.012834492582663512,0.01680780939974517,0.019580760640561,0.16272163489909697,0.23302103634557977,0.260391549834185,0.8677555416594807,0.030511563643813133,21867586244207.09,0.999878568271308,0.00012141683363552148,0.0130971557541029,0.016257611687041776,0.017016029886809343,0.20173715560831942,0.26165275419313583,0.2862635519661076,1.2326422679127627,0.001052664709277451,0.13360126100207736,0.999528076688284,0.0004610205145309011,0.014551757458905652,0.022318770100345504,0.02253944205673134,0.1474949593715235,0.1834179139987225,0.21143023335311462,7.684060858393405,0.0,0.1931333117726111,0.9999334130139379,6.210111660038819e-05,0.007427938769018536,0.00931605310857051,0.009507300737811718,0.05706623970796439,0.07437194048603299,0.07624880531606791,2.808957415275948
412,78,deeponet_pod,pod_operator,passed,387.1,runs/gec_ccp_nn_operator_comparison_v1/seed_412/n78/deeponet_pod/leaderboard.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_412/n78/deeponet_pod/diagnostics/diagnostics.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_412/n78/deeponet_pod,selected_epoch_score,0.10056731700939502,min,True,interp,deeponet_pod_gec_ccp_nn_operator_comparison_v1_n78_seed412,interp,fa85b4f0f30678c67474a90e56121a29d93d074cea03f18f7887a3cade5bb9d3,33bc33dd17cd65bec0e72356881fc17dbcc35b8cf0780566739ff34b86810a62,03902108ac9c1c2e969e080e66bd06b58d2d45e8,2437e1810927827d288930c31cffd890c1cb7f7641ce448588792ffca2cccad7,17c29ecf1caecb23a081528434d87daff4a92d80fe33936b3ff4fcc8673253a2,0.0031496149095801237,0.9975152225687368,0.0014827698760200292,0.0009674437460489571,8.800906895582254e-05,81149278628377.3,0.9983591188180267,0.001440235710279012,0.03585789103106757,0.09559658205143219,0.11443949651298291,0.09608191851231841,0.16991208051720572,0.19532217333048213,0.4746686123917829,0.0016685520531609654,80726592512378.75,0.9983451306059222,0.0013649844454357663,0.03268647734141647,0.08711801006111092,0.1044530220740245,0.10319943226193215,0.15795270328887742,0.18310011156225314,0.48849144123556265,1.885369601950515e-05,0.4381593966833157,0.9949240822505109,0.005542409071058502,0.052919777843343584,0.11816208456432195,0.12475101683322765,0.19076534563845154,0.4504838352879907,0.4580167951268763,11.04600555100064,0.0005498994723893702,0.9370400757527433,0.9984325586004875,0.0025038255798244795,0.025244271544613776,0.04427252215410654,0.04985773085182241,0.039976908488325316,0.09648142475187427,0.1089024639115425,11.66429049430798
413,78,global_mlp,vector_nn,passed,530.1,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/global_mlp/leaderboard.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/global_mlp/diagnostics/diagnostics.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/global_mlp,selected_epoch_score,0.4093888671610429,min,True,interp,global_mlp_gec_ccp_nn_operator_comparison_v1_n78_seed413,interp,fa85b4f0f30678c67474a90e56121a29d93d074cea03f18f7887a3cade5bb9d3,33bc33dd17cd65bec0e72356881fc17dbcc35b8cf0780566739ff34b86810a62,03902108ac9c1c2e969e080e66bd06b58d2d45e8,2437e1810927827d288930c31cffd890c1cb7f7641ce448588792ffca2cccad7,5d5022e7ec08805a2e42088a51fac25d41eb8c5bfeb992085773b5ab47378ae5,0.05916943777951625,0.918050398107675,0.029352158618470032,0.023401562124490738,0.0013610418633713077,557417033294821.8,0.9225773060882416,0.054153797649487384,0.19206976952164412,0.7435331573313383,0.942317679354777,0.273622294124847,1.1616430732037568,1.2764244047038034,0.5860842396203486,0.03293426334857941,555776417344372.8,0.9215612414702019,0.05443080077369814,0.18782638708179875,0.7345339759824987,0.9325007832088291,0.2851933264134015,1.2812775585450256,1.3226811455683298,0.5918754783159283,0.0019450729014351964,2.136415641426084,0.8793237477549135,0.07822412821697071,0.2684463019853099,0.7337791716977561,0.8992516073978244,0.7327077948620401,2.2314618554634365,2.9216938364859444,21.386823120835626,0.002375565702095628,5.3586425372112085,0.948739297117343,0.04499188590998529,0.16972403999334146,0.29835134480026126,0.47825147363244014,0.2874780956630729,0.644241033028992,1.1962248852668202,22.61240863184081
413,78,global_resmlp,vector_nn,passed,357.6,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/global_resmlp/leaderboard.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/global_resmlp/diagnostics/diagnostics.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/global_resmlp,selected_epoch_score,0.06379043956319083,min,True,interp,global_resmlp_gec_ccp_nn_operator_comparison_v1_n78_seed413,interp,fa85b4f0f30678c67474a90e56121a29d93d074cea03f18f7887a3cade5bb9d3,33bc33dd17cd65bec0e72356881fc17dbcc35b8cf0780566739ff34b86810a62,03902108ac9c1c2e969e080e66bd06b58d2d45e8,2437e1810927827d288930c31cffd890c1cb7f7641ce448588792ffca2cccad7,5d5022e7ec08805a2e42088a51fac25d41eb8c5bfeb992085773b5ab47378ae5,0.0015011839127024966,0.9987748239960139,0.0006219671437672029,0.00040029905843160424,5.389145455107306e-05,52774494220144.24,0.9993060055985112,0.0005751662536840741,0.019212040266234583,0.05462586767816293,0.05617216797554963,0.07280019811515363,0.1447536385036584,0.149958689861458,0.5748159760194695,3.77073920390103e-05,52645025072006.875,0.9992962066559393,0.0005830457345382456,0.018963173998590294,0.05368066540384634,0.05501444671345268,0.0802759905909379,0.17162755629831583,0.19484457978398115,0.5888313759913415,9.426848009752575e-06,0.3260089157651059,0.997189980904812,0.002874524134385865,0.044670247473170666,0.06708145299176445,0.08090490604232975,0.1588835882506657,0.27887529397973315,0.6232863427298978,43.08015343508334,0.0005090498016215861,0.6230127063275372,0.9993071028247931,0.0010499216096104646,0.018342942684613676,0.027460621488643283,0.03324105523064197,0.03852340404826244,0.04964984869682604,0.05945741458122052,21.609467379318584
413,78,global_densemlp,vector_nn,passed,349.6,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/global_densemlp/leaderboard.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/global_densemlp/diagnostics/diagnostics.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/global_densemlp,selected_epoch_score,0.08155483934871775,min,True,interp,global_densemlp_gec_ccp_nn_operator_comparison_v1_n78_seed413,interp,fa85b4f0f30678c67474a90e56121a29d93d074cea03f18f7887a3cade5bb9d3,33bc33dd17cd65bec0e72356881fc17dbcc35b8cf0780566739ff34b86810a62,03902108ac9c1c2e969e080e66bd06b58d2d45e8,2437e1810927827d288930c31cffd890c1cb7f7641ce448588792ffca2cccad7,5d5022e7ec08805a2e42088a51fac25d41eb8c5bfeb992085773b5ab47378ae5,0.0022907095584279585,0.9982619362638111,0.00105156289646402,0.0006370415794663131,6.988448861496484e-05,71397711342238.97,0.9987297874812082,0.0012171646216665977,0.03910673283132778,0.07278586825735829,0.0754296773085726,0.06455392491532735,0.11783069958875457,0.13734722432754495,0.5386623822678122,3.77073920390103e-05,71222249413596.89,0.9987118635978861,0.0012424650472667056,0.03828631458678348,0.0720979968885805,0.07447761339301498,0.07110455804845674,0.14019031304200893,0.14693865467545564,0.5494527751831676,1.885369601950515e-05,0.3427250779229825,0.996894424556598,0.003674981032963842,0.045783749266882626,0.06283314763996661,0.06904327860734571,0.14975073708118447,0.2835314964471444,0.3187020776234182,15.777674705274103,0.00015711413288954645,0.8495250051575222,0.9987116694195521,0.0019673328078533814,0.027433799256050363,0.035957419832231816,0.03892260061248897,0.05431058209647913,0.06325326023867239,0.10416007874386296,15.4036078405392
413,78,unet,convolutional_nn,passed,646.8,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/unet/leaderboard.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/unet/diagnostics/diagnostics.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/unet,selected_epoch_score,0.06915986914106587,min,True,interp,unet_gec_ccp_nn_operator_comparison_v1_n78_seed413,interp,fa85b4f0f30678c67474a90e56121a29d93d074cea03f18f7887a3cade5bb9d3,33bc33dd17cd65bec0e72356881fc17dbcc35b8cf0780566739ff34b86810a62,03902108ac9c1c2e969e080e66bd06b58d2d45e8,2437e1810927827d288930c31cffd890c1cb7f7641ce448588792ffca2cccad7,5d5022e7ec08805a2e42088a51fac25d41eb8c5bfeb992085773b5ab47378ae5,0.0013022232208701704,0.9984283598258797,0.0005132781904345999,0.0003666991154508044,0.00014452262864021273,79646131141223.02,0.9984193446834408,0.0013387136833625845,0.04281604914142959,0.0657903839098139,0.07371129388257083,0.35749638288566715,0.44237337980841507,0.5520470675177971,0.7285116218210074,0.060507792979478836,81234535605687.39,0.998324239745177,0.0014469395177729894,0.04020148636894584,0.06868118772493709,0.07187445112269075,0.378753892920997,0.4926434044825863,0.6161866261619979,0.770405566921578,0.02016402781009674,0.2987098725293227,0.9976408830589516,0.0018756109713285699,0.03315147653476039,0.0484345361378498,0.0570824860282006,0.21695410421470265,0.298242451003693,0.32527812936057593,4.601248961719839,0.0,0.6131022211700531,0.9993289718159496,0.0006382320907141548,0.021580904474934354,0.026387530337938482,0.02775813065637936,0.1114686874981915,0.15215851958185733,0.15952159409217917,2.6775136700662383
413,78,fno,neural_operator,passed,814.1,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/fno/leaderboard.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/fno/diagnostics/diagnostics.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/fno,selected_epoch_score,0.05919069207028747,min,True,interp,fno_gec_ccp_nn_operator_comparison_v1_n78_seed413,interp,fa85b4f0f30678c67474a90e56121a29d93d074cea03f18f7887a3cade5bb9d3,33bc33dd17cd65bec0e72356881fc17dbcc35b8cf0780566739ff34b86810a62,03902108ac9c1c2e969e080e66bd06b58d2d45e8,2437e1810927827d288930c31cffd890c1cb7f7641ce448588792ffca2cccad7,5d5022e7ec08805a2e42088a51fac25d41eb8c5bfeb992085773b5ab47378ae5,0.001225564644604068,0.9986904742174292,0.00032285898972380284,0.00016085517806156227,0.0001241158491514701,46895804097249.61,0.9994520060281429,0.0004762172089976957,0.024379031982425966,0.04046808281109066,0.04914324206397143,0.2585261550194123,0.33721322393899866,0.4030326445538149,1.2040816550278037,0.05995160713791847,46998335556879.4,0.9994390870885667,0.0004955072535813088,0.023752487464904704,0.03954059471553462,0.04895450708212188,0.3060077627890165,0.40137641036651855,0.5101872470363163,1.323779790339805,0.010957139544188976,0.36692946648772723,0.9964402828153778,0.0026181456229824114,0.033446956494698775,0.0537979077050948,0.06961047982674061,0.26199363318768754,0.3708508152696554,0.4287581590648508,5.715824486232648,0.0,0.5648087152140777,0.9994305209376293,0.00057268607954029,0.019639874873876445,0.021679700372105086,0.025918362313358045,0.11921395020887836,0.13956107504833323,0.1447838223003698,3.469792134332745
413,78,ffno,neural_operator,passed,904.8,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/ffno/leaderboard.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/ffno/diagnostics/diagnostics.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/ffno,selected_epoch_score,0.03825238696786129,min,True,interp,ffno_gec_ccp_nn_operator_comparison_v1_n78_seed413,interp,fa85b4f0f30678c67474a90e56121a29d93d074cea03f18f7887a3cade5bb9d3,33bc33dd17cd65bec0e72356881fc17dbcc35b8cf0780566739ff34b86810a62,03902108ac9c1c2e969e080e66bd06b58d2d45e8,2437e1810927827d288930c31cffd890c1cb7f7641ce448588792ffca2cccad7,5d5022e7ec08805a2e42088a51fac25d41eb8c5bfeb992085773b5ab47378ae5,0.0005090663654118544,0.9994373287480389,0.00015350156051378386,7.654938478178035e-05,9.519438511536767e-05,36760362360659.34,0.9996632811923771,0.00028099297902372205,0.017901398792757327,0.02631725455394701,0.032173602631798394,0.20770601145940354,0.2834580940176153,0.31893429865222883,0.8643768967810341,0.04342948645353317,36103777625471.99,0.999668994071185,0.0002948421567270998,0.018506034588781032,0.025717422282128304,0.03362978353808837,0.25134422750418245,0.31567204227836826,0.35063022493453,1.0450466304863057,0.0036984665784984827,0.2296128002887581,0.9986060650522106,0.0010538788051053418,0.02533050299364539,0.033102647769071625,0.04461954115057028,0.19158114596069442,0.2603666361272027,0.29089251889743234,5.680364651927938,0.0,0.3254037128333164,0.9998109746763827,0.00018540272325481055,0.011232895960593205,0.013834789711075348,0.014306083372528311,0.07569046981016185,0.08521642040700245,0.08681035495394729,3.0574013027914084
413,78,u_no,neural_operator,passed,1051.4,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/u_no/leaderboard.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/u_no/diagnostics/diagnostics.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/u_no,selected_epoch_score,0.023578612474253843,min,True,interp,u_no_gec_ccp_nn_operator_comparison_v1_n78_seed413,interp,fa85b4f0f30678c67474a90e56121a29d93d074cea03f18f7887a3cade5bb9d3,33bc33dd17cd65bec0e72356881fc17dbcc35b8cf0780566739ff34b86810a62,03902108ac9c1c2e969e080e66bd06b58d2d45e8,2437e1810927827d288930c31cffd890c1cb7f7641ce448588792ffca2cccad7,5d5022e7ec08805a2e42088a51fac25d41eb8c5bfeb992085773b5ab47378ae5,0.00020166150224667947,0.9998112077209919,6.780908249008159e-05,2.083567930336964e-05,5.406400941865286e-05,21748831252270.184,0.999882136412853,0.00010870601196984353,0.012459299635125999,0.016074738935174082,0.018442950830353702,0.16369072661783005,0.2235904062170332,0.23905532712372585,0.8365008675078206,0.029292358085513115,20823529197445.844,0.9998898868582932,0.00011132968783385878,0.012181022296326106,0.015516351149975374,0.01613570297327312,0.1987624666260794,0.25956324507913087,0.2684716690443985,1.2832360775385072,0.0009458270506002009,0.13232967150038044,0.9995370172767833,0.0004350820801937517,0.015177679154097942,0.02088865709641629,0.02267795101638881,0.14895872072422037,0.18111687221268405,0.19423396902606502,6.616695013526064,0.0,0.18965430587965557,0.9999357903360381,5.988457664443558e-05,0.007091879059479533,0.00866272124142158,0.009338020604491563,0.0561779119128529,0.07339735364427008,0.07641348461187486,2.929417914623343
413,78,deeponet_pod,pod_operator,passed,434.9,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/deeponet_pod/leaderboard.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/deeponet_pod/diagnostics/diagnostics.csv,runs/gec_ccp_nn_operator_comparison_v1/seed_413/n78/deeponet_pod,selected_epoch_score,0.0983527623896193,min,True,interp,deeponet_pod_gec_ccp_nn_operator_comparison_v1_n78_seed413,interp,fa85b4f0f30678c67474a90e56121a29d93d074cea03f18f7887a3cade5bb9d3,33bc33dd17cd65bec0e72356881fc17dbcc35b8cf0780566739ff34b86810a62,03902108ac9c1c2e969e080e66bd06b58d2d45e8,2437e1810927827d288930c31cffd890c1cb7f7641ce448588792ffca2cccad7,17c29ecf1caecb23a081528434d87daff4a92d80fe33936b3ff4fcc8673253a2,0.003113887995622615,0.9976033106580084,0.0015267051931004971,0.0009968374506570399,9.22476910242646e-05,78692620066973.44,0.9984569648543433,0.0013517800766885556,0.03436549967554433,0.08053042329837237,0.11380315724058823,0.09096784980195606,0.16603947701368124,0.18465028691304977,0.46613969570785363,0.0015240070642903447,78509389503747.73,0.998434786150194,0.0013356419111369177,0.034229338858555454,0.08258317852051358,0.10897460312319984,0.10261426456155096,0.1451860868287811,0.20917894271500526,0.5047248980652195,1.885369601950515e-05,0.43467122843028433,0.9950045788839271,0.005712756115244702,0.050950969500861504,0.10735926253623287,0.11914413822269392,0.184292413267498,0.4511279352051515,0.4785734622010849,10.993000465465968,0.000568753166589886,0.9114773066819783,0.9985169127435692,0.0022851968777104054,0.0241877973860305,0.04327816763978583,0.04488862427847847,0.042962307114878244,0.09865984778165163,0.10813644180613967,11.414951662923155
