method,trial,PP0,PA,gamma,best_PP0,best_PA,best_gamma,loss,best_loss,feasible
cmaes,1,3.0,0.125,0.07,3.0,0.125,0.07,0.5628434392461068,0.5628434392461068,True
cmaes,2,2.6341583421288997,0.09142592607144959,0.09796478780216777,2.6341583421288997,0.09142592607144959,0.09796478780216777,0.20380514096805263,0.20380514096805263,True
cmaes,3,4.374305569951224,0.14981912897870428,0.07071691525881688,2.6341583421288997,0.09142592607144959,0.09796478780216777,1.266894880107109,0.20380514096805263,True
cmaes,4,3.5621588268666216,0.14960019758147824,0.09813528013779668,2.6341583421288997,0.09142592607144959,0.09796478780216777,0.9496896119872184,0.20380514096805263,True
cmaes,5,2.7973360297757477,0.08649856147847142,0.08307713559540261,2.6341583421288997,0.09142592607144959,0.09796478780216777,0.2312718086798956,0.20380514096805263,True
cmaes,6,2.070791779205593,0.10739867767837752,0.07445027698893164,2.070791779205593,0.10739867767837752,0.07445027698893164,0.07220233575706089,0.07220233575706089,True
cmaes,7,3.499904043136034,0.1823703180026327,0.0766256567720971,2.070791779205593,0.10739867767837752,0.07445027698893164,1.0782604020250977,0.07220233575706089,True
cmaes,8,2.9865245409471624,0.063443736234415,0.0774418642397801,2.070791779205593,0.10739867767837752,0.07445027698893164,0.12262001280921446,0.07220233575706089,True
cmaes,9,2.8927804828561356,0.12017356396279145,0.07313309376760915,2.070791779205593,0.10739867767837752,0.07445027698893164,0.4880598342774116,0.07220233575706089,True
cmaes,10,1.247752705377948,0.1749804138951457,0.06687399761326152,2.070791779205593,0.10739867767837752,0.07445027698893164,0.17079433823940876,0.07220233575706089,True
cmaes,11,1.2851739953289272,0.158671990166174,0.07570405160723293,2.070791779205593,0.10739867767837752,0.07445027698893164,0.18433621903951147,0.07220233575706089,True
cmaes,12,2.85126265214451,0.1444617799363484,0.07366263590593372,2.070791779205593,0.10739867767837752,0.07445027698893164,0.5976218743301946,0.07220233575706089,True
cmaes,13,2.022714681488126,0.13604212350327172,0.06413380099945017,2.070791779205593,0.10739867767837752,0.07445027698893164,0.1537136878140892,0.07220233575706089,True
cmaes,14,3.9435426313196587,0.08272485796535195,0.06164072889719607,2.070791779205593,0.10739867767837752,0.07445027698893164,0.5846140196217023,0.07220233575706089,True
cmaes,15,2.510967579741192,0.1056163560692028,0.08493170056555827,2.070791779205593,0.10739867767837752,0.07445027698893164,0.2391489080651374,0.07220233575706089,True
cmaes,16,1.3318741152017015,0.07725516362841567,0.07398165130244438,2.070791779205593,0.10739867767837752,0.07445027698893164,0.3941287542702144,0.07220233575706089,True
cmaes,17,2.153644556826076,0.13840055639369706,0.05189418547197311,2.070791779205593,0.10739867767837752,0.07445027698893164,0.22347844436209863,0.07220233575706089,True
cmaes,18,1.8071392879784725,0.1015704497367502,0.07584629360654233,2.070791779205593,0.10739867767837752,0.07445027698893164,0.11630523449753669,0.07220233575706089,True
cmaes,19,3.284704720854683,0.08860654795253584,0.08189566927164506,2.070791779205593,0.10739867767837752,0.07445027698893164,0.4240268929161,0.07220233575706089,True
cmaes,20,1.6772579412115882,0.15745157478443061,0.0820993038316842,1.6772579412115882,0.15745157478443061,0.0820993038316842,0.07118813328917162,0.07118813328917162,True
cmaes,21,1.8211317554784392,0.16420208577677003,0.08488909010569268,1.6772579412115882,0.15745157478443061,0.0820993038316842,0.14475263908668148,0.07118813328917162,True
cmaes,22,1.4597829368388164,0.11469576602869903,0.06593069675376867,1.6772579412115882,0.15745157478443061,0.0820993038316842,0.21602293338335996,0.07118813328917162,True
cmaes,23,3.0135457349268844,0.1672446854249771,0.06213146852947006,1.6772579412115882,0.15745157478443061,0.0820993038316842,0.7764883668885396,0.07118813328917162,True
