method,effective_sampler,loss,PP0,PA,gamma,PP0_abs_error,PA_abs_error,gamma_abs_error,condition_normalized_rmse,profile_sensor_rel_l2,profile_truth_rel_l2,fullfield_truth_rel_l2,wall_s,n_trials,invalid_trials
cmaes,cmaes,0.05479009075234865,2.2903377224350034,0.08215909887679844,0.07969643032148804,0.7096622775649966,0.032159098876798436,0.020303569678511962,0.25294978046554684,0.05479009075234865,0.016863755958918796,0.04733479542446646,18.892059400008293,100,0
tpe,tpe,0.05396328698837466,2.5865540380503065,0.06710610481448452,0.08001322387028813,0.4134459619496935,0.01710610481448452,0.019986776129711878,0.2118593137630217,0.05396328698837466,0.009805053770636863,0.031353443949382394,19.02427870000247,100,0
random,random,0.059134330165302035,2.774309393567162,0.05535721312375357,0.061751596457716273,0.2256906064328379,0.0053572131237535695,0.03824840354228373,0.37005917781736314,0.059134330165302035,0.03323608924794834,0.03954648060842434,19.16129920000094,100,0
