measurement_id,case_id,method,trial,best_loss,ratio_to_true_input,relative_regret
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,1,0.5628434392461068,10.373700474412228,9.262917233896095
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,2,0.5628434392461068,10.373700474412228,9.262917233896095
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,3,0.5628434392461068,10.373700474412228,9.262917233896095
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,4,0.2518217127850689,4.641296032311952,3.5917305165230147
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,5,0.2518217127850689,4.641296032311952,3.5917305165230147
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,6,0.2518217127850689,4.641296032311952,3.5917305165230147
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,7,0.2518217127850689,4.641296032311952,3.5917305165230147
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,8,0.2518217127850689,4.641296032311952,3.5917305165230147
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,9,0.20876561567667842,3.847734228344032,2.8066433497793177
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,10,0.20876561567667842,3.847734228344032,2.8066433497793177
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,11,0.20876561567667842,3.847734228344032,2.8066433497793177
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,12,0.20876561567667842,3.847734228344032,2.8066433497793177
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,13,0.20876561567667842,3.847734228344032,2.8066433497793177
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,14,0.16400759322292413,3.0228044407921453,1.990523185687131
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,15,0.16400759322292413,3.0228044407921453,1.990523185687131
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,16,0.16400759322292413,3.0228044407921453,1.990523185687131
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,17,0.16400759322292413,3.0228044407921453,1.990523185687131
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,18,0.16400759322292413,3.0228044407921453,1.990523185687131
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,19,0.16400759322292413,3.0228044407921453,1.990523185687131
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,20,0.16400759322292413,3.0228044407921453,1.990523185687131
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,21,0.16400759322292413,3.0228044407921453,1.990523185687131
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,22,0.16400759322292413,3.0228044407921453,1.990523185687131
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,23,0.16400759322292413,3.0228044407921453,1.990523185687131
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,24,0.16400759322292413,3.0228044407921453,1.990523185687131
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,25,0.16400759322292413,3.0228044407921453,1.990523185687131
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,26,0.16400759322292413,3.0228044407921453,1.990523185687131
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,27,0.1523144210441037,2.807288975352433,1.7773092616984796
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,28,0.1523144210441037,2.807288975352433,1.7773092616984796
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,29,0.13515193988541196,2.4909693267189112,1.4643676666149887
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,30,0.13515193988541196,2.4909693267189112,1.4643676666149887
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,31,0.13515193988541196,2.4909693267189112,1.4643676666149887
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,32,0.13515193988541196,2.4909693267189112,1.4643676666149887
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,33,0.13515193988541196,2.4909693267189112,1.4643676666149887
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,34,0.1252569787606175,2.308596475305629,1.2839424187122925
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,35,0.1252569787606175,2.308596475305629,1.2839424187122925
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,36,0.1252569787606175,2.308596475305629,1.2839424187122925
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,37,0.06380498977807818,1.1759821765307985,0.163423580239471
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,38,0.06380498977807818,1.1759821765307985,0.163423580239471
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,39,0.06380498977807818,1.1759821765307985,0.163423580239471
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,40,0.06380498977807818,1.1759821765307985,0.163423580239471
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,41,0.06380498977807818,1.1759821765307985,0.163423580239471
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,42,0.06380498977807818,1.1759821765307985,0.163423580239471
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,43,0.06380498977807818,1.1759821765307985,0.163423580239471
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,44,0.06380498977807818,1.1759821765307985,0.163423580239471
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,45,0.06380498977807818,1.1759821765307985,0.163423580239471
