method,trial,PP0,PA,gamma,best_PP0,best_PA,best_gamma,loss,best_loss,feasible
cmaes,1,3.0,0.125,0.07,3.0,0.125,0.07,0.4420755918508906,0.4420755918508906,True
cmaes,2,3.0385115401339853,0.12453438553011704,0.06292165383871198,3.0385115401339853,0.12453438553011704,0.06292165383871198,0.4373992977644635,0.4373992977644635,True
cmaes,3,3.095106479751007,0.12676297593878494,0.05198539673826906,3.095106479751007,0.12676297593878494,0.05198539673826906,0.42428099664937813,0.42428099664937813,True
cmaes,4,2.681907748038938,0.0966930507253545,0.05369049153380695,3.095106479751007,0.12676297593878494,0.05198539673826906,0.5566317337928849,0.42428099664937813,True
cmaes,5,1.39906757770057,0.10708571455491978,0.08321926455690407,3.095106479751007,0.12676297593878494,0.05198539673826906,0.7308413035461129,0.42428099664937813,True
cmaes,6,3.8213443947221903,0.09998794630058615,0.07143788299035572,3.8213443947221903,0.09998794630058615,0.07143788299035572,0.39546412104872025,0.39546412104872025,True
cmaes,7,2.1490845097873446,0.19213361987123828,0.0518639525692173,3.8213443947221903,0.09998794630058615,0.07143788299035572,0.49415663535622867,0.39546412104872025,True
cmaes,8,2.9483178791950735,0.10659300663522983,0.08291539993535939,3.8213443947221903,0.09998794630058615,0.07143788299035572,0.4923808326298973,0.39546412104872025,True
cmaes,9,2.6285141553110476,0.09295955105421114,0.06725461739330917,3.8213443947221903,0.09998794630058615,0.07143788299035572,0.5725529103811251,0.39546412104872025,True
cmaes,10,2.6942601971173263,0.14029102315727798,0.07697689398182711,3.8213443947221903,0.09998794630058615,0.07143788299035572,0.4621228221469453,0.39546412104872025,True
cmaes,11,2.5079881088049576,0.13057172881809503,0.06621870174774758,3.8213443947221903,0.09998794630058615,0.07143788299035572,0.5122772818792619,0.39546412104872025,True
cmaes,12,4.193754421049338,0.09197771723470942,0.07063063594302246,4.193754421049338,0.09197771723470942,0.07063063594302246,0.38081148266303483,0.38081148266303483,True
cmaes,13,2.2169719422794465,0.1087017933720073,0.061191834706924735,4.193754421049338,0.09197771723470942,0.07063063594302246,0.6014669590826838,0.38081148266303483,True
cmaes,14,3.357766016430044,0.10452813566664962,0.0827208563100457,4.193754421049338,0.09197771723470942,0.07063063594302246,0.44022489980803514,0.38081148266303483,True
cmaes,15,3.163528568862893,0.10108342091431982,0.05463403013226569,4.193754421049338,0.09197771723470942,0.07063063594302246,0.47720369262125817,0.38081148266303483,True
cmaes,16,3.1764785047025614,0.10610450805907061,0.048559811445528664,4.193754421049338,0.09197771723470942,0.07063063594302246,0.4624652478695965,0.38081148266303483,True
cmaes,17,3.0082317414053765,0.16229324722116853,0.06578931119455386,3.0082317414053765,0.16229324722116853,0.06578931119455386,0.3697631342675937,0.3697631342675937,True
