method,effective_sampler,loss,PP0,PA,gamma,PP0_abs_error,PA_abs_error,gamma_abs_error,condition_normalized_rmse,profile_sensor_rel_l2,profile_truth_rel_l2,fullfield_truth_rel_l2,wall_s,n_trials,invalid_trials
cmaes,cmaes,0.056479172090204637,4.937035667271353,0.1926192230087272,0.05822593421120813,0.06296433272864732,0.007380776991272819,0.018225934211208127,0.1778973983918516,0.056479172090204637,0.021524421672375053,0.023566545930313813,19.00382789998548,100,0
tpe,tpe,0.05071010778759677,4.983742526316359,0.19806736751002932,0.09130368746667433,0.016257473683641166,0.0019326324899706926,0.05130368746667433,0.49373157981009896,0.05071010778759677,0.013819071146912814,0.016498542509733597,19.20417610000004,100,0
random,random,0.058443933489307334,4.9013213593627665,0.1922793339188848,0.0842925611027398,0.09867864063723353,0.007720666081115213,0.044292561102739804,0.4274774512435611,0.058443933489307334,0.024968502538269682,0.026439205260057518,19.096950700011803,100,0
