coil,dr_center,dz_center,width_ratio,height_ratio
1,4.635055654811859,-0.4187075947344301,2.6119972595814955,2.6119972595814955
2,8.719277970584686,-0.4187075947344301,2.6119972595814955,2.6119972595814955
