case_id,coil_index,active,order,r_min,r_max,z_min,z_max,r_center,z_center,width,height,pitch
best,1,1,1,6.293975090175845,7.096387407204744,16.391562524835074,17.193974841863973,6.695181248690295,16.79276868334952,0.8024123170288989,0.8024123170288989,4.108415257360251
best,2,1,2,10.402390347536096,11.204802664564996,16.391562524835074,17.193974841863973,10.803596506050546,16.79276868334952,0.8024123170288989,0.8024123170288989,4.108415257360251
best,3,1,3,14.510805604896348,15.313217921925247,16.391562524835074,17.193974841863973,14.912011763410797,16.79276868334952,0.8024123170288989,0.8024123170288989,4.108415257360251
best,4,1,4,18.619220862256597,19.421633179285497,16.391562524835074,17.193974841863973,19.020427020771045,16.79276868334952,0.8024123170288989,0.8024123170288989,4.108415257360251
best,5,1,5,22.72763611961685,23.53004843664575,16.391562524835074,17.193974841863973,23.1288422781313,16.79276868334952,0.8024123170288989,0.8024123170288989,4.108415257360251
best,6,0,6,nan,nan,nan,nan,nan,nan,0.0,0.0,4.108415257360251
