measurement_id,case_id,method,trial,best_loss,ratio_to_true_input,relative_regret
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,31,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,32,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,33,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,34,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,35,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,36,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,37,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,38,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,39,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,40,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,41,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,42,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,43,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,44,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,45,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,46,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,47,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,48,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,49,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,50,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,51,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,52,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,53,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,54,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,55,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,56,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,57,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,58,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,59,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,60,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,61,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,62,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,63,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,64,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,65,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,66,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,67,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,68,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,69,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,70,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,71,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,72,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,73,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,74,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,75,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,76,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,77,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,78,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,79,0.059903358366568564,1.1040716721127817,0.11690855412007317
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,80,0.05442584684846697,1.003116308912602,0.014779397480447765
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,81,0.05442584684846697,1.003116308912602,0.014779397480447765
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,82,0.05442584684846697,1.003116308912602,0.014779397480447765
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,83,0.05442584684846697,1.003116308912602,0.014779397480447765
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,84,0.05394655235395518,0.9942824890998316,0.005842868119488864
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,85,0.05394655235395518,0.9942824890998316,0.005842868119488864
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,86,0.05394655235395518,0.9942824890998316,0.005842868119488864
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,87,0.05394655235395518,0.9942824890998316,0.005842868119488864
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,88,0.05394655235395518,0.9942824890998316,0.005842868119488864
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,89,0.05394655235395518,0.9942824890998316,0.005842868119488864
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,90,0.05394655235395518,0.9942824890998316,0.005842868119488864
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,91,0.05394655235395518,0.9942824890998316,0.005842868119488864
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,92,0.05394655235395518,0.9942824890998316,0.005842868119488864
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,93,0.05394655235395518,0.9942824890998316,0.005842868119488864
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,94,0.05394655235395518,0.9942824890998316,0.005842868119488864
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,95,0.053633180751992575,0.9885067743818968,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,96,0.053633180751992575,0.9885067743818968,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,97,0.053633180751992575,0.9885067743818968,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,98,0.053633180751992575,0.9885067743818968,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,99,0.053633180751992575,0.9885067743818968,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,100,0.053633180751992575,0.9885067743818968,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,1,0.5628434392461068,10.373700474412228,9.494313992839146
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,2,0.0873106515488962,1.6092122324588154,0.6279223108663463
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,3,0.0873106515488962,1.6092122324588154,0.6279223108663463
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,4,0.0873106515488962,1.6092122324588154,0.6279223108663463
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,5,0.0873106515488962,1.6092122324588154,0.6279223108663463
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,6,0.0873106515488962,1.6092122324588154,0.6279223108663463
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,7,0.0873106515488962,1.6092122324588154,0.6279223108663463
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,8,0.0873106515488962,1.6092122324588154,0.6279223108663463
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,9,0.0873106515488962,1.6092122324588154,0.6279223108663463
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,10,0.0873106515488962,1.6092122324588154,0.6279223108663463
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,11,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,12,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,13,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,14,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,15,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,16,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,17,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,18,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,19,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,20,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,21,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,22,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,23,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,24,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,25,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,26,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,27,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,28,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,29,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,30,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,31,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,32,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,33,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,34,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,35,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,36,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,37,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,38,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,39,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,40,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,41,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,42,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,43,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,44,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,45,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,46,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,47,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,48,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,49,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,50,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,51,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,52,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,53,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,54,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,55,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,56,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,57,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,58,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,59,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,60,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,61,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,62,0.05526845786140783,1.0186463722573886,0.030490026630660028
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,63,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,64,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,65,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,66,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,67,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,68,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,69,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,70,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,71,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,72,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,73,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,74,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,75,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,76,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,77,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,78,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,79,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,80,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,81,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,82,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,83,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,84,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,85,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,86,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,87,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,88,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,89,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,90,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,91,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,92,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,93,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,94,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,95,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,96,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,97,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,98,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,99,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,100,0.05413004176383241,0.9976643605858752,0.009264060137275765
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,1,0.5628434392461068,10.373700474412228,9.494313992839146
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,2,0.5628434392461068,10.373700474412228,9.494313992839146
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,3,0.4662217030467391,8.592876748382011,7.692784886330243
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,4,0.4608855179577226,8.49452615578449,7.593290785585186
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,5,0.44501847833479674,8.202082635994447,7.297447067191953
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,6,0.3131593430390383,5.771802598964316,4.838910514875697
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,7,0.3131593430390383,5.771802598964316,4.838910514875697
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,8,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,9,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,10,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,11,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,12,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,13,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,14,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,15,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,16,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,17,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,18,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,19,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,20,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,21,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,22,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,23,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,24,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,25,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,26,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,27,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,28,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,29,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,30,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,31,0.07070873316396169,1.3032242496253823,0.3183766499124654
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,32,0.07070873316396169,1.3032242496253823,0.3183766499124654
