measurement_id,case_id,method,true_input_sensor_loss,case_global_best_loss,final_loss,final_ratio_to_true_input,final_relative_regret,hit_true_input_1p10,first_hit_true_input_1p10,hit_true_input_1p00,first_hit_true_input_1p00,hit_regret_2pct,first_hit_regret_2pct,hit_regret_5pct,first_hit_regret_5pct,hit_regret_10pct,first_hit_regret_10pct,last_improvement_trial
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,0.05425676600499663,0.053633180751992575,0.053633180751992575,0.9885067743818968,0.0,True,80,True,84,True,80,True,80,True,80,95
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,0.05425676600499663,0.053633180751992575,0.05413004176383241,0.9976643605858752,0.009264060137275765,True,11,True,63,True,63,True,11,True,11,63
M1,case_td003_pa050_pp0_3_gamma_010__steady,random,0.05425676600499663,0.053633180751992575,0.05512018331455809,1.01591354172274,0.027725421869749356,True,44,False,,False,,True,44,True,44,44
M2,case_td016_pp0_1_gamma_007__steady,cmaes,0.04631699798266529,0.04208608574352204,0.04426231575676992,0.9556387003608404,0.05170901438803566,True,37,True,37,False,,False,,True,37,85
M2,case_td016_pp0_1_gamma_007__steady,tpe,0.04631699798266529,0.04208608574352204,0.04208608574352204,0.90865314196903,0.0,True,16,True,16,True,16,True,16,True,16,94
M2,case_td016_pp0_1_gamma_007__steady,random,0.04631699798266529,0.04208608574352204,0.05316142867234856,1.1477736249712231,0.26315925401856277,False,,False,,False,,False,,False,,80
M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,0.050309085967164796,0.05046057658553898,0.05720703885789091,1.1371114731686478,0.1336976849821676,False,,False,,False,,False,,False,,100
M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,0.050309085967164796,0.05046057658553898,0.05046057658553898,1.0030111979866432,0.0,True,17,False,,True,17,True,17,True,17,70
M3,case_td030_pa200_pp0_5_gamma_004__steady,random,0.050309085967164796,0.05046057658553898,0.056881740069373354,1.130645468424895,0.12725109220560427,False,,False,,False,,False,,False,,85
