bc_phi_mae,boundary_gamma_uniformity,boundary_operator_proxy_loss,objective_density_ratio,objective_main,objective_negative_penalty,objective_total,objective_uniformity,poisson_residual_norm,pp,pp0,series.llcoil,series.min_gap_effective,series.nncoil,series.nncoil_effective,series.pitch_effective,series.rrc,series.rrce,series.zzc,trial,value,warnings
0.0,0.511758413654148,8.205016136169434,0.14705507597641446,1.7502611537574377,0.0,1.7502611537574377,0.25738478694436684,0.07077866792678833,808.2678297937539,0.03907491858035066,1.4584198647965674,4.089400304832614,3.0324717427071675,3.0,5.547820169629181,9.729445660413235,26.372906169300776,2.07352678505238,0,1.7502611537574377,
0.0,0.5359753381394294,10.08596420288086,0.5944901012941539,0.3987757072223035,0.0,0.3987757072223035,0.23706821058023506,0.04799288883805275,2072.490606948489,0.05122020473952574,1.431649660680491,2.877712061888717,3.075571101722184,3.0,4.309361722569208,8.939693185932164,21.86777835363979,1.3441991487211231,1,0.3987757072223035,
0.0,0.5357458680910664,10.165099143981934,0.684415512477197,0.32971693393097007,0.0,0.32971693393097007,0.22566338430877497,0.048015158623456955,1943.0204598577834,0.06360235205078654,1.1631240140036059,2.4254262514472353,5.277934930429494,5.0,3.5885502654508414,5.644868826516555,23.58762015377076,1.1374424852684395,2,0.32971693393097007,
0.0,0.5045280302971947,7.549463748931885,0.34141384262816443,0.8106449494191323,0.0,0.8106449494191323,0.27676540718829995,0.0557255782186985,687.2492105045548,0.09069458477591574,1.157194876817604,3.5920077555569323,4.6290914939093035,5.0,4.749202632374536,4.801805843440997,28.54781900531368,2.2882871959453133,3,0.8106449494191323,
0.0,0.5182783697042409,8.589998245239258,0.5137208387639536,0.4528676339695268,0.0,0.4528676339695268,0.2326475407718724,0.05163012072443962,1301.7241788434046,0.08168012343682791,1.001047099167953,2.607910777800239,5.854053014935699,6.0,3.608957876968192,5.251572588987363,26.905319850796516,4.066197539180897,4,0.4528676339695268,
0.0,0.5605464527673045,9.504129409790039,0.9067035294709287,0.24585073389183118,0.0,0.24585073389183118,0.2229137281427414,0.04611878842115402,1499.9108450960623,0.08830764000287036,0.6095721278951354,4.243271111385917,4.472706406334198,4.0,4.852843239281053,4.252667858501629,23.66404081562584,2.34106952393067,5,0.24585073389183118,
0.0,0.5480845726065057,9.201446533203125,0.2883882955245875,0.7307831095648588,0.0,0.7307831095648588,0.2107492953655675,0.06503814458847046,1131.8404156889903,0.04668202360176849,0.9343666165346165,2.4062100985942463,4.9578815650637,5.0,3.340576715128863,6.333236331841734,23.036119907486047,1.9058262373528467,6,0.7307831095648588,
0.0,0.5120265866753722,10.260119438171387,0.4098564980156567,0.44216979858345395,0.0,0.44216979858345395,0.18122616517570272,0.05076304450631142,2309.59752165932,0.04357343798397933,1.300771713400303,4.36159052813122,3.6105934912768847,4.0,5.662362241531524,2.832555483997231,25.482004450123323,3.025345438293531,7,0.44216979858345395,"ood:cond:pp:2309.6 outside [505.725,2097.14]"
0.0,0.49936714093550727,9.998368263244629,0.39489030093004757,0.5196573894509539,0.0,0.5196573894509539,0.2052076629008101,0.04948003590106964,2395.8257636285953,0.04226339921668851,1.3361983014791599,2.1237203372169957,5.653864522037131,6.0,3.4599186386961556,5.011062763950371,25.770574596127304,1.5518323411226953,8,0.5196573894509539,"ood:cond:pp:2395.83 outside [505.725,2097.14]"
0.0,0.5215649197016629,10.313794136047363,0.9439997936464828,0.3445673184532721,0.0,0.3445673184532721,0.3252714775172108,0.04372551664710045,2081.5655572352207,0.08468392174110984,1.2960488723777956,2.8821729109411605,5.420093486399294,5.0,4.178221783318956,9.095990123738407,29.987099040333188,0.7776355861539175,9,0.3445673184532721,
0.0,0.508680152051013,10.473855018615723,0.5411443768527395,0.34678735101724334,0.0,0.34678735101724334,0.1876620249666384,0.04768272116780281,2442.192622555758,0.05276294077026159,1.082201145904779,4.461195017061684,3.8948491060313506,4.0,5.543396162966462,3.24795307807742,25.421537729943267,3.4935131607571512,10,0.34678735101724334,"ood:cond:pp:2442.19 outside [505.725,2097.14]"
0.0,0.6955549285444035,18.86484146118164,0.07131159209439634,4.656086578982005,0.0,4.656086578982005,0.33203294687655804,0.054770149290561676,2280.3403341796775,0.012300404504988687,1.0046301108007876,7.540894621133953,2.4265365695418395,2.0,8.54552473193474,5.217353466079141,22.30840292994862,2.254731921359006,11,4.656086578982005,"ood:cond:pp:2280.34 outside [505.725,2097.14]"
0.0,0.5404217369082615,8.389471054077148,0.689479477892199,0.37886850925807275,0.0,0.37886850925807275,0.26122206195305175,0.04954492300748825,1020.9945645499856,0.09386449886808163,1.2022080775156678,3.0302678368511207,4.291879111603414,4.0,4.2324759143667885,7.330473026445301,24.260376683912455,0.4300646761750998,12,0.37886850925807275,
0.0,0.5605289671129119,10.541173934936523,1.3584079455011453,0.22634119848218434,0.0,0.22634119848218434,0.307463682412451,0.04049168527126312,2197.981314028338,0.08743524779432682,1.3114325386622978,1.696234484303047,4.026561789450257,4.0,3.007667022965345,9.66886879006885,21.69953688193023,3.5517068742980213,13,0.22634119848218434,"ood:cond:pp:2197.98 outside [505.725,2097.14]"
0.0,0.53928466810559,10.032480239868164,0.41071930438080906,0.6074881035205644,0.0,0.6074881035205644,0.2495070912975831,0.05062645301222801,2345.622414237015,0.036613390327598715,0.9808053644032202,1.7259001631071742,4.3154919069015225,4.0,2.7067055275103944,9.746937965601445,20.573760075643023,3.1913760817215997,14,0.6074881035205644,"ood:cond:pp:2345.62 outside [505.725,2097.14]"
0.0,0.5413715232213889,9.15273380279541,0.1517289506654576,1.2324628986382618,0.0,1.2324628986382618,0.1870003023444917,0.06925936788320541,754.0819631206025,0.04081184821502296,1.4441968792285345,6.099419679927402,2.6987810278456767,3.0,7.543616559155936,3.5154044309945647,26.146254108462372,2.369096951962171,15,1.2324628986382618,
0.0,0.5187370536133185,8.310502052307129,0.13857740497647858,1.477288507721047,0.0,1.477288507721047,0.2047188078015572,0.06819424778223038,560.1672079342391,0.04635132129989244,1.2409194319190555,6.998138326218466,2.6134793032605286,3.0,8.239057758137522,3.8577599735845123,28.57493324799708,0.10958210464330265,16,1.477288507721047,
0.0,0.6050216311797868,11.834267616271973,1.1048638655970553,0.24669890266239253,0.0,0.24669890266239253,0.2725687032341227,0.04185859486460686,1713.3457075810493,0.07762694488606922,0.8682358139533463,4.622425010428467,2.5837163442263367,3.0,5.490660824381813,3.859424627743855,20.331407100889294,0.18150417347362058,17,0.24669890266239253,
0.0,0.5876716846817254,11.696124076843262,0.11582006362999775,1.3792702779926296,0.0,1.3792702779926296,0.15974717136007105,0.057130783796310425,1492.3215353462822,0.023909722039624843,0.9198153232538067,10.63928820880622,2.00552256292458,2.0,11.559103532060028,3.7766322587158063,26.894839322835864,4.083039748599739,18,1.3792702779926296,
0.0,0.5028669771054124,9.008601188659668,0.3142432360536708,0.8363727082763416,0.0,0.8363727082763416,0.26282446639573037,0.06005782261490822,1843.3405629137023,0.04236440537263066,0.8518057715283389,3.223626834940365,5.239898184395721,5.0,4.075432606468704,7.701532430330438,28.078695462673956,3.1336751715890694,19,0.8363727082763416,
