dataset_size,model_id,status,primary_metric,primary_metric_value,primary_metric_reliable,eval_protocol_reliable,eval_protocol_issue,primary_metric_protocol_reliable,interp_overlap_fallback_applied,interp_mode_effective,interp_test_cases,extrap_test_cases,structure_holdout_test_cases,scaler_fit_split,density_transform_ne,density_transform_ni,structure_input_kind_effective,has_case_varying_structure_inputs_effective,test_r2_plasma_mean_dual,test_r2_plasma_mean_interp,test_r2_plasma_mean_extrap,score_total_dual,score_nrmse_plasma_mean_dual,test_rmse_Te_plasma,test_r2_Te_plasma,test_rmse_phi_plasma,test_r2_phi_plasma,test_r2_ne_plasma,test_r2_ni_plasma,dist_ne_integral_rel_error_mean,dist_ne_p99_rel_error_mean,dist_ne_center_of_mass_error_px_mean,dist_ne_peak_location_error_px_mean,dist_ne_distribution_error_score_mean,dist_ni_integral_rel_error_mean,dist_ni_p99_rel_error_mean,dist_ni_center_of_mass_error_px_mean,dist_ni_peak_location_error_px_mean,dist_ni_distribution_error_score_mean,test_rmse_ne_plasma_is_finite,test_rmse_ni_plasma_is_finite,density_metrics_valid,score_total_dual_is_finite,inference_uniformity,inference_boundary_gamma_uniformity,poisson_residual_norm,boundary_operator_proxy_loss,leaderboard
full,ffno,ok,test_r2_plasma_mean_extrap,0.9878181141859158,true,True,,True,True,marginal,1.0,72.0,36.0,extrap,log10_floor,log10_floor,case_varying_geometry,True,0.0,0.0,0.9878181141859158,0.0,0.0,0.10437634525453215,0.994449911312437,0.3211759803264835,0.9933763997960358,0.9872080234256585,0.976238122209532,0.08060240408912014,0.09997333707461398,4.418746364034808,22.12305354436007,0.08993995554430068,0.09426803586558699,0.10214125391852057,4.141362949882081,26.689320050604888,0.09577425827231327,true,true,true,true,0.0,0.0,,0.0,runs\icp_stage4_conference_struct_spatial_v1_e80_baseline\full\ffno\leaderboard.csv
