method,trial,PP0,PA,gamma,best_PP0,best_PA,best_gamma,loss,best_loss,feasible
cmaes,1,3.0,0.125,0.07,3.0,0.125,0.07,0.4420755918508906,0.4420755918508906,True
cmaes,2,2.309718796923967,0.14444991405553861,0.047303920612024215,3.0,0.125,0.07,0.525289572293365,0.4420755918508906,True
cmaes,3,1.5647959748304545,0.18368612604474233,0.07099371036021056,3.0,0.125,0.07,0.61979930444182,0.4420755918508906,True
cmaes,4,3.330525667466902,0.09706529994123778,0.054750674541199376,3.0,0.125,0.07,0.4660182195338285,0.4420755918508906,True
cmaes,5,2.7727907691908307,0.1793984549075327,0.05755719073434784,2.7727907691908307,0.1793984549075327,0.05755719073434784,0.3872198242397918,0.3872198242397918,True
cmaes,6,3.6693343492327894,0.13308783612094938,0.07659729626686589,3.6693343492327894,0.13308783612094938,0.07659729626686589,0.3233279992496961,0.3233279992496961,True
cmaes,7,3.594215848084879,0.14411026285735098,0.09170691434119327,3.594215848084879,0.14411026285735098,0.09170691434119327,0.3087422311716662,0.3087422311716662,True
cmaes,8,4.021518397918754,0.1402365466167298,0.07144751094227382,4.021518397918754,0.1402365466167298,0.07144751094227382,0.25859531769592087,0.25859531769592087,True
cmaes,9,3.239288595102835,0.15888184465505806,0.07041929369596539,4.021518397918754,0.1402365466167298,0.07144751094227382,0.3359072357327741,0.25859531769592087,True
cmaes,10,2.363725663791551,0.10293177484545171,0.07856548463878868,4.021518397918754,0.1402365466167298,0.07144751094227382,0.5891269638425098,0.25859531769592087,True
cmaes,11,3.2402715186806965,0.1249521523968625,0.0851564859128418,4.021518397918754,0.1402365466167298,0.07144751094227382,0.4047975476195002,0.25859531769592087,True
cmaes,12,3.162256498652138,0.17001307941817595,0.06396519851958934,4.021518397918754,0.1402365466167298,0.07144751094227382,0.33046551389575973,0.25859531769592087,True
cmaes,13,3.2780138960633445,0.14905999513020185,0.06417285787699356,4.021518397918754,0.1402365466167298,0.07144751094227382,0.3481073217702911,0.25859531769592087,True
cmaes,14,3.688685584680877,0.15666054505352123,0.08013856446345988,4.021518397918754,0.1402365466167298,0.07144751094227382,0.2688183289264628,0.25859531769592087,True
cmaes,15,4.493231416436248,0.12551120910525987,0.06096770206457876,4.493231416436248,0.12551120910525987,0.06096770206457876,0.24221492286132537,0.24221492286132537,True
cmaes,16,4.379893224255316,0.089479142177183,0.09814340979548104,4.493231416436248,0.12551120910525987,0.06096770206457876,0.3709659678025603,0.24221492286132537,True
cmaes,17,4.532583024568545,0.1209578885570075,0.07456211077252202,4.493231416436248,0.12551120910525987,0.06096770206457876,0.251076320680252,0.24221492286132537,True
cmaes,18,4.896624295088934,0.11878997817482663,0.0713025332405392,4.896624295088934,0.11878997817482663,0.0713025332405392,0.2222067604521816,0.2222067604521816,True
cmaes,19,4.134790736357163,0.08473215026443964,0.08522264160324666,4.896624295088934,0.11878997817482663,0.0713025332405392,0.4118771051355918,0.2222067604521816,True
cmaes,20,3.5661577077717643,0.13932807839691708,0.06703805164966331,4.896624295088934,0.11878997817482663,0.0713025332405392,0.32396191571634464,0.2222067604521816,True
cmaes,21,3.938206431552061,0.08183038338223056,0.053883466874990044,4.896624295088934,0.11878997817482663,0.0713025332405392,0.4432671398335039,0.2222067604521816,True
cmaes,22,4.221976384160701,0.17424760580259535,0.08028430682530806,4.221976384160701,0.17424760580259535,0.08028430682530806,0.15998201106487037,0.15998201106487037,True
cmaes,23,4.746882849787939,0.1800382286907305,0.08661994605538115,4.746882849787939,0.1800382286907305,0.08661994605538115,0.08808843656257323,0.08808843656257323,True
cmaes,24,3.944859691220385,0.1225174400567393,0.08762687272937242,4.746882849787939,0.1800382286907305,0.08661994605538115,0.31386043774054617,0.08808843656257323,True
cmaes,25,3.6234780502263515,0.13310435551464422,0.08934819265161224,4.746882849787939,0.1800382286907305,0.08661994605538115,0.3295440236342237,0.08808843656257323,True
