method,trial,PP0,PA,gamma,best_PP0,best_PA,best_gamma,loss,best_loss,feasible
cmaes,1,3.0,0.125,0.07,3.0,0.125,0.07,0.5628434392461068,0.5628434392461068,True
cmaes,2,3.0385115401339853,0.12453438553011704,0.06292165383871198,3.0,0.125,0.07,0.5759107526504944,0.5628434392461068,True
cmaes,3,3.095106479751007,0.12676297593878494,0.05198539673826906,3.0,0.125,0.07,0.6117606298244667,0.5628434392461068,True
cmaes,4,2.681907748038938,0.0966930507253545,0.05369049153380695,2.681907748038938,0.0966930507253545,0.05369049153380695,0.2518217127850689,0.2518217127850689,True
cmaes,5,1.39906757770057,0.10708571455491978,0.08321926455690407,2.681907748038938,0.0966930507253545,0.05369049153380695,0.26397464384723934,0.2518217127850689,True
cmaes,6,3.8213443947221903,0.09998794630058615,0.07143788299035572,2.681907748038938,0.0966930507253545,0.05369049153380695,0.7014847171791495,0.2518217127850689,True
cmaes,7,2.1490845097873446,0.19213361987123828,0.0518639525692173,2.681907748038938,0.0966930507253545,0.05369049153380695,0.3951766501313557,0.2518217127850689,True
cmaes,8,2.9483178791950735,0.10659300663522983,0.08291539993535939,2.681907748038938,0.0966930507253545,0.05369049153380695,0.428064111318193,0.2518217127850689,True
cmaes,9,2.6285141553110476,0.09295955105421114,0.06725461739330917,2.6285141553110476,0.09295955105421114,0.06725461739330917,0.20876561567667842,0.20876561567667842,True
cmaes,10,2.6942601971173263,0.14029102315727798,0.07697689398182711,2.6285141553110476,0.09295955105421114,0.06725461739330917,0.5026589963338403,0.20876561567667842,True
cmaes,11,3.1355249650657333,0.13878534797281944,0.06288956250087,2.6285141553110476,0.09295955105421114,0.06725461739330917,0.6993775611227452,0.20876561567667842,True
cmaes,12,1.4401518692437132,0.0758264278663007,0.061212232726855,2.6285141553110476,0.09295955105421114,0.06725461739330917,0.36321205884092556,0.20876561567667842,True
cmaes,13,3.553640654960058,0.12312679288700346,0.054710418862625676,2.6285141553110476,0.09295955105421114,0.06725461739330917,0.7787024423653004,0.20876561567667842,True
cmaes,14,1.5307962155708472,0.12207236538896293,0.05429271382148669,1.5307962155708472,0.12207236538896293,0.05429271382148669,0.16400759322292413,0.16400759322292413,True
cmaes,15,3.108312235889906,0.08540948657101044,0.06216787987710834,1.5307962155708472,0.12207236538896293,0.05429271382148669,0.3343706655726217,0.16400759322292413,True
cmaes,16,3.4242618155756848,0.08030434972330036,0.06635452445658992,1.5307962155708472,0.12207236538896293,0.05429271382148669,0.4008283049290822,0.16400759322292413,True
cmaes,17,2.8607931586617914,0.14889020585566073,0.07831720339920534,1.5307962155708472,0.12207236538896293,0.05429271382148669,0.623613599858156,0.16400759322292413,True
cmaes,18,4.497763507669047,0.1167503580968552,0.07418996840799386,1.5307962155708472,0.12207236538896293,0.05429271382148669,1.0593516414645325,0.16400759322292413,True
cmaes,19,1.746996893242778,0.1962510184291551,0.05814647235839683,1.5307962155708472,0.12207236538896293,0.05429271382148669,0.1816728638387282,0.16400759322292413,True
cmaes,20,1.3220772048769676,0.06883415235087229,0.05386573398077691,1.5307962155708472,0.12207236538896293,0.05429271382148669,0.43102864159958826,0.16400759322292413,True
cmaes,21,1.1394680193593192,0.12015936381692216,0.046530612049491826,1.5307962155708472,0.12207236538896293,0.05429271382148669,0.341022883906636,0.16400759322292413,True
cmaes,22,2.5172962291223073,0.11708155613632262,0.05040122264027967,1.5307962155708472,0.12207236538896293,0.05429271382148669,0.29977585442335364,0.16400759322292413,True
cmaes,23,1.0493246365164137,0.17377843041549812,0.046797407127093786,1.5307962155708472,0.12207236538896293,0.05429271382148669,0.2718809623801674,0.16400759322292413,True
cmaes,24,1.1076233728672091,0.11740075342085249,0.07110861347418317,1.5307962155708472,0.12207236538896293,0.05429271382148669,0.3581849198718516,0.16400759322292413,True
cmaes,25,4.302886474366873,0.09221443145649996,0.09634561590597131,1.5307962155708472,0.12207236538896293,0.05429271382148669,0.7805304535842321,0.16400759322292413,True
cmaes,26,3.5674354299682207,0.1394406641767521,0.06416211019995056,1.5307962155708472,0.12207236538896293,0.05429271382148669,0.8900008555647435,0.16400759322292413,True
cmaes,27,1.455301486007134,0.13920080305526134,0.047807146156831286,1.455301486007134,0.13920080305526134,0.047807146156831286,0.1523144210441037,0.1523144210441037,True
cmaes,28,2.8529255007522836,0.11069659193044863,0.05621424720111007,1.455301486007134,0.13920080305526134,0.047807146156831286,0.41128027746305307,0.1523144210441037,True
cmaes,29,1.2344679088889703,0.19892803695396394,0.045508177949384034,1.2344679088889703,0.19892803695396394,0.045508177949384034,0.13515193988541196,0.13515193988541196,True
cmaes,30,1.1788012920323112,0.1409938142573366,0.06373612060088943,1.2344679088889703,0.19892803695396394,0.045508177949384034,0.273659677805018,0.13515193988541196,True
cmaes,31,2.3490482235598376,0.14271853067877555,0.07222941067604241,1.2344679088889703,0.19892803695396394,0.045508177949384034,0.34167032984174683,0.13515193988541196,True
cmaes,32,1.2548245838943872,0.1665579359923651,0.04902628496564598,1.2344679088889703,0.19892803695396394,0.045508177949384034,0.18603884104991686,0.13515193988541196,True
cmaes,33,3.0082916187348996,0.13497929518167162,0.06908516965434311,1.2344679088889703,0.19892803695396394,0.045508177949384034,0.6222933395662619,0.13515193988541196,True
cmaes,34,1.5277352397447868,0.13605135401913526,0.06902203252957034,1.5277352397447868,0.13605135401913526,0.06902203252957034,0.1252569787606175,0.1252569787606175,True
cmaes,35,1.964029291731859,0.1679654286010303,0.04828862183809464,1.5277352397447868,0.13605135401913526,0.06902203252957034,0.22298985104463764,0.1252569787606175,True
cmaes,36,1.934303889415943,0.08485246386192376,0.0449717719395461,1.5277352397447868,0.13605135401913526,0.06902203252957034,0.14299610813070743,0.1252569787606175,True
