model_id,trial,value,best_so_far,pp,pp0,boundary_gamma_uniformity,poisson_residual_norm
ffno,34,0.4080770402819868,0.384549829397005,1047.180128593685,0.0930948897822077,0.708989683758091,0.02625645510852337
ffno,35,0.36534879207560944,0.36534879207560944,688.1933309517468,0.008446628193881547,1.0341030559423763,0.03421304374933243
ffno,36,0.39793237355389566,0.36534879207560944,1337.4600916193854,0.0892844043141466,0.7004959855309388,0.02715250663459301
ffno,37,0.37884853713864247,0.36534879207560944,1990.0365828907331,0.05803310462010105,0.6903328547159212,0.026644593104720116
ffno,38,0.3869884066342902,0.36534879207560944,2046.317219522862,0.060933032289023886,0.6895273630500621,0.02695491723716259
ffno,39,0.43426472369027574,0.36534879207560944,682.6825077465478,0.05662652714361448,0.6986021957075378,0.023685645312070847
ffno,40,0.3863094004583163,0.36534879207560944,2046.622628620276,0.0776322095093333,0.6833084230270066,0.027369346469640732
ffno,41,0.41395968151336626,0.36534879207560944,1395.4333163271367,0.049773014753746105,0.694260597784534,0.026171088218688965
ffno,42,0.3924992372485873,0.36534879207560944,1802.9151524393892,0.06836206215168619,0.6850389760257922,0.02706829085946083
ffno,43,0.39968109381921435,0.36534879207560944,664.3833587135607,0.01621023504643252,0.9315348270161184,0.025061318650841713
ffno,44,0.4023482054579743,0.36534879207560944,1326.2277302195894,0.03608887573372099,0.7152139981844874,0.02617662213742733
ffno,45,0.39707412982193035,0.36534879207560944,1596.7825846675391,0.028793259082128844,0.7144206288147948,0.02650371380150318
ffno,46,0.3777243160057274,0.36534879207560944,691.2727616855025,0.012972940903601305,0.9016691935368755,0.02389444410800934
ffno,47,0.39423397083950446,0.36534879207560944,1341.578444926953,0.022125688049648557,0.7542869094914855,0.027162812650203705
ffno,48,0.42414276413026963,0.36534879207560944,907.8589037274537,0.05756350113172459,0.6887272893323404,0.024646611884236336
ffno,49,0.39631061291781855,0.36534879207560944,2051.3171459916684,0.026468566979509157,0.6802005786091971,0.025317704305052757
ffno,50,0.4168677135010749,0.36534879207560944,953.5839844679367,0.018960741510675023,0.8060413303742544,0.026946738362312317
ffno,51,0.4005273272882556,0.36534879207560944,1617.6034481316974,0.04240254736000206,0.7052479496912133,0.026530811563134193
ffno,52,0.41386104392449596,0.36534879207560944,1221.4497699031642,0.03867726209267616,0.7098942930610513,0.026056762784719467
ffno,53,0.40265458758486333,0.36534879207560944,2055.5356751908066,0.02539020241696652,0.6808374408783879,0.024896597489714622
ffno,54,0.3999149572531133,0.36534879207560944,1149.9401696957862,0.09269910547015749,0.7048425651123048,0.026770826429128647
ffno,55,0.38734636622977403,0.36534879207560944,1715.513295249783,0.03618587985940556,0.7006527873618361,0.02644900418817997
ffno,56,0.37397007323216297,0.36534879207560944,1861.0296544223352,0.09724039817940702,0.7099747756668554,0.02836553007364273
ffno,57,0.38150817191065056,0.36534879207560944,1894.7180817252522,0.01640219335093175,0.686289235124582,0.02310401201248169
ffno,58,0.395475645173513,0.36534879207560944,931.7562721697,0.08290475586190557,0.6962284651974903,0.02537168376147747
ffno,59,0.38485992062790786,0.36534879207560944,1739.1163510484644,0.09465170150849277,0.6959564701284804,0.028033064678311348
ffno,60,0.4201212476176281,0.36534879207560944,688.685832053145,0.05071423915530268,0.7148037609220826,0.023782160133123398
ffno,61,0.3913016734312969,0.36534879207560944,1548.563557632274,0.03617484250291371,0.7122806032789424,0.02650933712720871
ffno,62,0.37752114791276586,0.36534879207560944,1876.6617371975792,0.08964780959135087,0.6895635007567442,0.02786862477660179
ffno,63,0.41136867342949546,0.36534879207560944,1182.5231519958093,0.03864878492794657,0.7160702499153362,0.02603207528591156
ffno,64,0.39611294519458873,0.36534879207560944,1650.2534920317623,0.08111987744547254,0.6842555154247144,0.0273081474006176
ffno,65,0.4196919345810087,0.36534879207560944,701.2519741632696,0.05330193287540963,0.703072895650148,0.023791568353772163
ffno,66,0.40265580222344777,0.36534879207560944,680.9872308727444,0.0826097525275716,0.689951230297566,0.02396400272846222
ffno,67,0.40767444143939213,0.36534879207560944,1303.5072373229623,0.03435082810344074,0.7260826284920305,0.026600539684295654
ffno,68,0.4172244312073452,0.36534879207560944,1721.3450275318414,0.025037232023286952,0.7179474624972219,0.026457974687218666
ffno,69,0.3968161355988995,0.36534879207560944,1938.8729444058556,0.0420424754260789,0.7107820296375089,0.02670220099389553
ffno,70,0.25378476183776494,0.25378476183776494,1061.8467973626869,0.007460421255231402,1.145926086402187,0.04058074951171875
ffno,71,0.39867706142048925,0.25378476183776494,1294.798730104161,0.01719844338473297,0.7695862208489216,0.026694176718592644
ffno,72,0.40333288242292165,0.25378476183776494,1788.7672194072675,0.07136367056244962,0.684565328953527,0.027189163491129875
ffno,73,0.38314494428151724,0.25378476183776494,2070.670462109319,0.05972657269866591,0.6860144285317321,0.026673829182982445
ffno,74,0.4028241405484635,0.25378476183776494,1369.825906426555,0.08184767685961658,0.6934019557713516,0.0269464161247015
ffno,75,0.4173422032692342,0.25378476183776494,843.9785915699167,0.04727404443603344,0.7119682693065276,0.024593893438577652
ffno,76,0.38821140358765965,0.25378476183776494,966.045859744128,0.09334352971893585,0.7136920299633546,0.025866633281111717
ffno,77,0.4001785890448736,0.25378476183776494,884.6269162705088,0.06130406931360053,0.6855851136083917,0.024457808583974838
ffno,78,0.4015563029620925,0.25378476183776494,2045.1836019865475,0.026131119465369307,0.6750691670120735,0.02506517805159092
ffno,79,0.38599884599107015,0.25378476183776494,1780.5296410314456,0.08827530492836959,0.6869491749545477,0.02772512473165989
unet,0,0.9472064837638811,0.9472064837638811,1850.5854852047805,0.018587838914755555,0.5848128881340067,0.3740413784980774
unet,1,1.2735857837634443,0.9472064837638811,1144.1446783643817,0.022671851038994797,0.5461863893317511,0.41769400238990784
unet,2,1.3341058157861037,0.9472064837638811,1844.893338354996,0.03668801949805242,0.5317349070721255,0.2111855149269104
unet,3,0.3936991727974615,0.3936991727974615,1323.1620597691244,0.004080715588457946,0.7113649830502399,0.38529273867607117
unet,4,0.8283289709920444,0.3936991727974615,1385.1198216818866,0.09247622315986562,0.5867184958851425,0.1297028362751007
unet,5,0.5790143567523158,0.3936991727974615,1118.5411008170036,0.01301498469618439,0.574127326650968,0.4569118618965149
unet,6,0.9333628934146322,0.3936991727974615,776.38225136442,0.055095117727772376,0.5793540869190968,0.15198048949241638
unet,7,0.92001747578944,0.3936991727974615,926.7800674679768,0.07437760025497737,0.5203302151493628,0.12607954442501068
unet,8,1.4658078408166049,0.3936991727974615,1635.9493554938065,0.022303904543859315,0.5733408961615543,0.37837162613868713
unet,9,0.9727477454922453,0.3936991727974615,1346.1691824119243,0.05335503586454242,0.5430599328207489,0.13490645587444305
unet,10,2.522814814117443,0.3936991727974615,1025.9079990558732,0.032915352155506845,0.5931523762836676,0.29375413060188293
unet,11,0.8902637086983519,0.3936991727974615,1087.9699629764868,0.08250994369517689,0.5288434646639786,0.12627530097961426
unet,12,1.9964772011092746,0.3936991727974615,1772.296062424627,0.03278545918180469,0.5467626535133908,0.25010156631469727
unet,13,0.5928049054266706,0.3936991727974615,619.890816680692,0.014748557426665245,0.6563860362081101,0.5051996111869812
unet,14,0.9105508997418507,0.3936991727974615,959.9061625091367,0.06305462396079356,0.552840182625016,0.1267373412847519
unet,15,2.508529290837262,0.3936991727974615,2054.3748346395305,0.030004629950607747,0.5432204087241922,0.27107754349708557
unet,16,0.9031900566931312,0.3936991727974615,1767.7394748199415,0.05984169644648574,0.5545336866936009,0.13065925240516663
unet,17,0.9496582637901512,0.3936991727974615,1129.303915450499,0.05379409338923138,0.5640026725500837,0.1350475698709488
unet,18,1.2810581022595673,0.3936991727974615,512.6368024380093,0.02488910071181873,0.7261639348931322,0.4288145899772644
unet,19,0.9749599749872524,0.3936991727974615,1411.1483508233796,0.05838498322464483,0.5178632969026389,0.13360744714736938
unet,20,0.9242441989609593,0.3936991727974615,1052.9882605534017,0.0623446869637833,0.5502890720235122,0.12771475315093994
unet,21,0.9744643382544043,0.3936991727974615,2003.8071750125387,0.04167215692892053,0.5177182615215927,0.1795041561126709
unet,22,2.2955907490783214,0.3936991727974615,1786.2757905062156,0.031317758723030886,0.5503004452065131,0.2678925096988678
unet,23,0.8787104887324464,0.3936991727974615,931.7785458264759,0.08829446926560414,0.5434377430210662,0.1259274035692215
unet,24,1.3706517086793115,0.3936991727974615,1908.5300969739371,0.036036497505221574,0.5248271591776659,0.2131681740283966
unet,25,0.9333035313630835,0.3936991727974615,1157.9759997848714,0.07002116882653954,0.49947928885595083,0.1295856386423111
unet,26,0.693149443121625,0.3936991727974615,1574.6454103814249,0.01557808728751738,0.5771343868158216,0.40364205837249756
unet,27,0.8906532118246514,0.3936991727974615,1961.467429705488,0.052694330873163824,0.5470655671218755,0.13865169882774353
unet,28,0.822910350869,0.3936991727974615,1808.7805843453375,0.08389692865801052,0.5738826051513918,0.13080862164497375
unet,29,1.009426266824097,0.3936991727974615,935.1428242434051,0.04649472558162696,0.5816637356191208,0.1774040311574936
unet,30,0.5793302120963281,0.3936991727974615,866.389613607625,0.013495035628100657,0.601290163081372,0.4871927499771118
unet,31,0.9074072874575853,0.3936991727974615,751.228831409274,0.06979657318751836,0.5697367751496496,0.12480083853006363
unet,32,0.9513136727172996,0.3936991727974615,1137.523148225471,0.06442625471560687,0.5189481502355563,0.13019110262393951
unet,33,0.7889386678910394,0.3936991727974615,927.9443256098041,0.019386863822611778,0.5534879147106067,0.46104636788368225
unet,34,0.8454155093104117,0.3936991727974615,1047.180128593685,0.0930948897822077,0.5702716276765064,0.12595272064208984
unet,35,0.46761121124453564,0.3936991727974615,688.1933309517468,0.008446628193881547,0.5557461923652798,0.46441423892974854
unet,36,0.8439537131218479,0.3936991727974615,1337.4600916193854,0.0892844043141466,0.5734835288862887,0.1275338977575302
unet,37,0.8914184599068349,0.3936991727974615,1990.0365828907331,0.05803310462010105,0.5708230965067168,0.13038596510887146
unet,38,0.8674253940007314,0.3936991727974615,2046.317219522862,0.060933032289023886,0.5809488636226774,0.1281990259885788
unet,39,0.8868712945835614,0.3936991727974615,682.6825077465478,0.05662652714361448,0.5974688460220322,0.1536293625831604
unet,40,0.8070438697144612,0.3936991727974615,2046.622628620276,0.0776322095093333,0.563696784223996,0.12847846746444702
unet,41,0.9759951814204846,0.3936991727974615,1395.4333163271367,0.049773014753746105,0.5488950128604526,0.14342597126960754
unet,42,0.8698332749896992,0.3936991727974615,1802.9151524393892,0.06836206215168619,0.5541904646316352,0.12737244367599487
unet,43,0.6322176048043342,0.3936991727974615,664.3833587135607,0.01621023504643252,0.6615181738348429,0.49748462438583374
unet,44,1.6733055780057027,0.3936991727974615,1326.2277302195894,0.03608887573372099,0.5685532530072345,0.23726116120815277
unet,45,3.7212275333930585,0.3936991727974615,1596.7825846675391,0.028793259082128844,0.5603577915936238,0.307675838470459
unet,46,0.5603015723513397,0.3936991727974615,691.2727616855025,0.012972940903601305,0.6080142241275985,0.502284824848175
unet,47,1.2526617035828025,0.3936991727974615,1341.578444926953,0.022125688049648557,0.5583279466503269,0.4059353172779083
unet,48,0.9316584499732666,0.3936991727974615,907.8589037274537,0.05756350113172459,0.5648565365334799,0.13666154444217682
unet,49,14.659370130552903,0.3936991727974615,2051.3171459916684,0.026468566979509157,0.560737359468264,0.31132635474205017
unet,50,0.7628510277400986,0.3936991727974615,953.5839844679367,0.018960741510675023,0.551575278486058,0.4652826189994812
unet,51,1.0502600861905347,0.3936991727974615,1617.6034481316974,0.04240254736000206,0.5495636817757364,0.17732243239879608
unet,52,1.305383781879736,0.3936991727974615,1221.4497699031642,0.03867726209267616,0.5742108782009044,0.2177359014749527
unet,53,10.023876539759526,0.3936991727974615,2055.5356751908066,0.02539020241696652,0.5695619435185852,0.31937265396118164
unet,54,0.8475325253969367,0.3936991727974615,1149.9401696957862,0.09269910547015749,0.5735241041591589,0.1260407418012619
unet,55,1.4091643184354377,0.3936991727974615,1715.513295249783,0.03618587985940556,0.5434790249841526,0.2193186730146408
unet,56,0.7831349016905887,0.3936991727974615,1861.0296544223352,0.09724039817940702,0.6370995563382358,0.13959072530269623
unet,57,0.7656968385096158,0.3936991727974615,1894.7180817252522,0.01640219335093175,0.5779392790619805,0.36279770731925964
unet,58,0.8955511035918449,0.3936991727974615,931.7562721697,0.08290475586190557,0.5274333028815119,0.12753334641456604
unet,59,0.7979886100387216,0.3936991727974615,1739.1163510484644,0.09465170150849277,0.6163131040139046,0.13580317795276642
unet,60,0.9537949155579077,0.3936991727974615,688.685832053145,0.05071423915530268,0.6189173366667573,0.1829107254743576
unet,61,1.529730008275549,0.3936991727974615,1548.563557632274,0.03617484250291371,0.555009952682904,0.22612988948822021
unet,62,0.7963690438398737,0.3936991727974615,1876.6617371975792,0.08964780959135087,0.5976182522620623,0.13299274444580078
unet,63,1.3577310900199575,0.3936991727974615,1182.5231519958093,0.03864878492794657,0.5815404565606439,0.2245294600725174
unet,64,0.8376105215201283,0.3936991727974615,1650.2534920317623,0.08111987744547254,0.5542798373898828,0.12827801704406738
unet,65,0.8863498569268085,0.3936991727974615,701.2519741632696,0.05330193287540963,0.6085713041938909,0.16697846353054047
unet,66,0.9021031642186038,0.3936991727974615,680.9872308727444,0.0826097525275716,0.556754694876932,0.12317676842212677
unet,67,2.0116857899254454,0.3936991727974615,1303.5072373229623,0.03435082810344074,0.5762912643691028,0.2588783800601959
unet,68,4.418151832401947,0.3936991727974615,1721.3450275318414,0.025037232023286952,0.5587992716769976,0.3441087007522583
unet,69,1.0080482459736786,0.3936991727974615,1938.8729444058556,0.0420424754260789,0.5193819441046903,0.17973725497722626
unet,70,0.4557707638105329,0.3936991727974615,1061.8467973626869,0.007460421255231402,0.5872675288545249,0.4163682758808136
unet,71,0.73488541730227,0.3936991727974615,1294.798730104161,0.01719844338473297,0.562115542084002,0.4489806890487671
unet,72,0.8518871555852859,0.3936991727974615,1788.7672194072675,0.07136367056244962,0.5477970498993959,0.12731315195560455
unet,73,0.8758742772202803,0.3936991727974615,2070.670462109319,0.05972657269866591,0.572497335549167,0.1280413419008255
unet,74,0.86498544699208,0.3936991727974615,1369.825906426555,0.08184767685961658,0.5469212557742815,0.12612800300121307
unet,75,0.9909867007392118,0.3936991727974615,843.9785915699167,0.04727404443603344,0.5943354798456919,0.17866463959217072
unet,76,0.8828111960073474,0.3936991727974615,966.045859744128,0.09334352971893585,0.5599212528489241,0.12438333034515381
unet,77,0.9502140367672466,0.3936991727974615,884.6269162705088,0.06130406931360053,0.5659209915999461,0.12928704917430878
unet,78,30.694555250209177,0.3936991727974615,2045.1836019865475,0.026131119465369307,0.5605802224418412,0.31624624133110046
unet,79,0.7999223911299221,0.3936991727974615,1780.5296410314456,0.08827530492836959,0.5882359964064485,0.13183487951755524
