bc_phi_mae,boundary_gamma_uniformity,boundary_operator_proxy_loss,layout.coil_01.height,layout.coil_01.r_center,layout.coil_01.width,layout.coil_01.z_center,layout.coil_02.height,layout.coil_02.r_center,layout.coil_02.width,layout.coil_02.z_center,layout.coil_03.height,layout.coil_03.r_center,layout.coil_03.width,layout.coil_03.z_center,layout.coil_04.height,layout.coil_04.r_center,layout.coil_04.width,layout.coil_04.z_center,layout.coil_05.height,layout.coil_05.r_center,layout.coil_05.width,layout.coil_05.z_center,layout.coil_06.height,layout.coil_06.r_center,layout.coil_06.width,layout.coil_06.z_center,poisson_residual_norm,pp,pp0,trial,value,warnings
0.0,0.5931523762836676,10.766207695007324,0.5346592356813534,4.195011981768159,0.5182411437510708,15.59081466438985,0.5801206236824378,8.29332621990981,0.5912947035495895,14.845113904908118,0.6103694129329497,12.358053215318526,0.6429346923008401,14.775680479602737,0.6016893000025112,17.2309877463822,0.47131478099062707,14.83599575177729,0.625721073922916,21.136326765903345,0.5551186550786258,15.028622568922486,0.46106563175240844,26.05714917808088,0.5021420473034364,15.156240845257699,0.29375413060188293,1025.9079990558732,0.032915352155506845,10,4.71009926650597,
0.0,0.5288434646639786,9.210790634155273,0.6404060453184939,4.354038781746984,0.49600334294085946,15.292319040954938,0.41880473938581797,8.148796333925677,0.560031815994263,15.028058447152274,0.6891932091871943,12.816604691406118,0.6713477375134806,14.92713940082439,0.5914616305461607,16.890619012027038,0.6020342394868738,15.398231893463539,0.6150566786517142,21.123153716884186,0.6586196312100983,15.068068162951407,0.5773017058162689,26.049731264093072,0.6342854229830791,14.885817774372178,0.12627530097961426,1087.9699629764868,0.08250994369517689,11,1.9028151842564331,
0.0,0.5467626535133908,11.01635456085205,0.5037435246952341,3.909305789156909,0.5325011584831035,15.527901426763156,0.5823762148787421,8.191217414900171,0.4878176167891133,15.53391009177496,0.426059505041217,12.332997679453847,0.6752215443203562,15.356589513645002,0.6070540861970382,17.06219705724791,0.43927481431626847,15.057666838416129,0.5147106411203777,21.241923315649927,0.5364669629801554,15.366403366877071,0.41574156481171776,25.730240693008334,0.6172504035746139,15.393977217594829,0.25010156631469727,1772.296062424627,0.03278545918180469,12,4.639686045694448,
0.0,0.6563860362081101,14.310202598571777,0.4504160444573209,3.8961244399498027,0.49570743686638036,15.007848227972515,0.49205674954049916,8.109060296623326,0.5778775600505066,15.036517345419725,0.5244400482680236,12.563805005329073,0.6295367226242644,15.237588080238162,0.5913365620156908,17.112245352097407,0.48934748083200413,15.246015439901123,0.6395423376058363,21.242860889038486,0.5096450423549487,15.131899329548586,0.48951219444951966,25.885946848101764,0.6058281019211093,15.567805803697773,0.5051996111869812,619.890816680692,0.014748557426665245,13,2.2646816874128657,
0.0,0.552840182625016,9.358538627624512,0.5691562814308364,3.611578942482867,0.43232679842547056,15.37916496491891,0.4549403794232131,8.472202801572807,0.5591592362178994,15.395466577186541,0.44857329523854467,12.780640898911093,0.5683220519596366,14.802475518246377,0.683966930414514,16.667519226334168,0.6843246271275429,14.72981507824541,0.4666298130501762,21.4091308063894,0.6642591456129228,15.583109103548939,0.5249578168299279,25.300279889807253,0.6006112618039605,15.542801253997908,0.1267373412847519,959.9061625091367,0.06305462396079356,14,3.1610756991354525,
0.0,0.5432204087241922,11.441819190979004,0.4229108351500921,4.010844477336176,0.6734992286352146,15.285601949737273,0.5572019007448936,8.794100643304638,0.48183614398349284,14.826877945842975,0.5476826036671214,13.03607683612386,0.4836875816062087,15.232478413854142,0.6782700762494731,16.651909104116886,0.6785373220693904,14.849153445300066,0.4343393349236626,21.21429242207608,0.6489107713805455,15.238286267153127,0.4261185109563629,25.72282013906141,0.45734586452943604,14.898114260265858,0.27107754349708557,2054.3748346395305,0.030004629950607747,15,7.424244292578635,
0.0,0.5545336866936009,10.209275245666504,0.6222143227210382,3.617122794780088,0.47685888419423417,15.616081119001176,0.6750070030559456,8.329951498876326,0.658137517455813,15.311158343996668,0.6727526948640361,12.691466378203657,0.5888239190245148,15.188454269966755,0.4332506767837759,17.056988184158694,0.5549822405072734,15.129750468692805,0.48035059843224365,21.33564466435111,0.6549457791667652,15.109260559913178,0.4317183236151135,25.785150226178647,0.66189573493768,15.138973486271237,0.13065925240516663,1767.7394748199415,0.05984169644648574,16,1.9067582183385803,
0.0,0.5640026725500837,9.969982147216797,0.47313585892950544,4.43281447894574,0.5055031564211967,15.36237477809734,0.5515658685807974,8.671365560089786,0.6639472718444477,15.232799050748229,0.4586258421660889,12.576685548649992,0.4759911380763815,15.119641010181462,0.48943891927319927,16.636776322737916,0.6050897179686721,15.116360728358236,0.6139796850808337,20.922894418563104,0.6340684571982254,15.559366174696024,0.4305718613866909,25.839765431286867,0.653635640163505,14.825396463875984,0.1350475698709488,1129.303915450499,0.05379409338923138,17,3.2041618937724885,
0.0,0.7261639348931322,13.693521499633789,0.5400706469322936,3.9268203209484174,0.4279288991564014,15.611287399159332,0.6120070673594062,8.752707686467073,0.533198624656698,15.347953587384323,0.5284922774302414,12.333375907197848,0.6804106571659392,15.616289195849165,0.42162690494636634,17.268492500131497,0.5502530917554973,14.892130019879728,0.6753625131652001,21.14236020762216,0.5066050243682785,15.605740423816577,0.5254834936444487,26.069205846795775,0.4159014677641996,14.849087299298768,0.4288145899772644,512.6368024380093,0.02488910071181873,18,3.0299778461607585,
0.0,0.5178632969026389,9.631133079528809,0.55749628488924,4.274935897047133,0.5929035689560123,15.162146790222717,0.4773552917050116,7.946796769249061,0.5009157659852354,14.856019835242845,0.5904321194092643,12.927823177432673,0.6336536486186999,15.459681854862321,0.5171913861712543,17.41805017884514,0.5799457220347234,15.459650601682037,0.6867351236218423,21.526295321961722,0.6294763930917502,15.448655498057283,0.6266217748203424,26.037137993522276,0.4997295843003165,15.24201528239965,0.13360744714736938,1411.1483508233796,0.05838498322464483,19,2.7890738231402734,
0.0,0.5502890720235122,9.370038032531738,0.49092259393847,4.350825147450598,0.5430827753644598,15.61948879257458,0.4964536989092254,8.598824063084193,0.5123472455748936,15.283451067275433,0.545033875266687,12.318459167376377,0.603462665463641,15.58360028317329,0.48324764265707254,16.65046961081021,0.43472859839828915,15.357376138383431,0.683541640689983,20.980550137286855,0.46514733322851953,15.43986292825349,0.5250989088258597,26.022450422356822,0.6059430766069126,15.429105213548347,0.12771475315093994,1052.9882605534017,0.0623446869637833,20,3.209424072052473,
0.0,0.5177182615215927,10.099592208862305,0.4470459116807664,3.7077863455882616,0.6730033471751592,15.207455092399064,0.4767921092013498,8.795455680386215,0.4608374518030057,14.828753400652563,0.4669078910676614,12.264549481277456,0.5342105162730214,15.045996768175877,0.6492850787151023,16.705991428653363,0.4605714297155809,15.289514218613284,0.5214422810610263,21.61744163742761,0.4419090897021563,14.778769816039846,0.5634016016179823,25.52030194503542,0.5313811358624695,15.069095220733082,0.1795041561126709,2003.8071750125387,0.04167215692892053,21,3.542993019038016,
0.0,0.5503004452065131,11.247674942016602,0.6920913288164069,3.764217056716934,0.48634815985251517,15.016039814830027,0.4611327595538673,7.9491926981978684,0.6276601924105458,15.461559469535983,0.42413010528714024,12.424345148655224,0.6069171445207311,15.015134309555265,0.42970218780381536,17.063026711444937,0.6885880748937593,14.881877014915501,0.6068911874698032,21.44619269571197,0.6545425961327053,14.847540758525248,0.5786114166875012,25.382292909245667,0.5860258334994224,14.88306848177377,0.2678925096988678,1786.2757905062156,0.031317758723030886,22,5.44166118641287,
0.0,0.5434377430210662,9.364441871643066,0.6458637736683073,3.7410547449494516,0.5724531361002283,15.275049866815307,0.4945043028553079,8.423623391225856,0.6702699731666819,15.506880140519254,0.5019879747070682,12.448297208395687,0.638176019087528,15.487192066421699,0.6390299046241689,17.010765391555474,0.5180369641588624,15.31751968651566,0.5069425438661148,21.15687102685654,0.6763184861386656,15.615371452855006,0.4655940308612365,25.974949004464264,0.530855030630851,15.1570480721481,0.1259274035692215,931.7785458264759,0.08829446926560414,23,1.8639405576749242,
0.0,0.5248271591776659,10.353336334228516,0.5428998352313705,4.145546274224869,0.5437992879419495,15.34875679077042,0.6345542631749713,8.374139314599187,0.6001846437129086,15.017355059944803,0.5138637328861703,12.309285715547748,0.5093037462866702,15.311486350959013,0.48803265801812434,17.278273767867542,0.4281002955273575,15.049617595921868,0.46499488672367306,21.315353915885684,0.5780989099769537,15.56412231815716,0.659999618936181,25.512312862417573,0.5074700989945045,15.526964882375639,0.2131681740283966,1908.5300969739371,0.036036497505221574,24,4.466021172565235,
0.0,0.49947928885595083,9.056755065917969,0.46146298693137633,3.9412819112260165,0.4573703892276365,15.125154029529986,0.6906705131945874,8.363904646762972,0.6222661954900518,14.802104974860786,0.4871906068650603,12.752134272602529,0.6409671059160086,15.605081098572832,0.5941543787254188,17.250237372479322,0.4706549308400788,15.362148668433994,0.5975599818007948,21.291290448769082,0.4613132268318878,15.477986060582372,0.5797546130347238,25.229114603235114,0.5068994367681752,15.031809587725007,0.1295856386423111,1157.9759997848714,0.07002116882653954,25,2.4162004477167707,
0.0,0.5771343868158216,13.754328727722168,0.6330440556002599,3.6126251012461554,0.4441229540203631,15.366336336990106,0.5372472090085467,8.520727342544424,0.4917443062821846,14.797035894987776,0.6590307888585782,12.496481469195606,0.6445404615433049,15.367512174679948,0.4893196483701639,17.278859021171662,0.6415114622444237,15.200057359823814,0.6500174443998039,20.947260352830885,0.6274752798170706,15.16632646931205,0.5914423966290339,25.937605945158108,0.5073228565207228,15.557678063461834,0.40364205837249756,1574.6454103814249,0.01557808728751738,26,2.391167646583,
0.0,0.5470655671218755,10.395838737487793,0.612818277661745,3.8979058496280135,0.43206555851099243,15.459242719188714,0.4800285203383867,8.57829615977781,0.5140545171600807,14.854552452573316,0.649868431549056,12.40853251746411,0.6488683622634972,14.8385400492119,0.5743022531507955,17.37760940745073,0.4766710509839097,14.762133891851871,0.5084388782061225,21.42936904330355,0.4599266482952484,15.08065039007094,0.6060662951504282,25.302146553933405,0.6357093033844512,15.258159598064644,0.13865169882774353,1961.467429705488,0.052694330873163824,27,1.8721427041150152,
0.0,0.5738826051513918,9.224761009216309,0.43330753704480013,4.282539168256891,0.524131415850951,15.180811839630195,0.577593271703531,8.57007475890062,0.5745084355248533,15.087256571763575,0.506697684723815,12.99223372869945,0.45016276343276657,15.039126440159194,0.5026232801482773,16.64763190134451,0.45130092894274665,15.61819477880975,0.4934532601612425,20.9714304459241,0.6058859176930986,15.354484767339839,0.572724135518216,25.272015080236873,0.6910651188511197,14.79810788908122,0.13080862164497375,1808.7805843453375,0.08389692865801052,28,1.2269208760797288,
0.0,0.5816637356191208,10.156030654907227,0.49183983991702473,4.162752142292561,0.5530894691558806,15.35900329430821,0.6342135393154644,8.44519151211895,0.5896201320746053,14.996965812618088,0.43517096465429794,13.035120079107118,0.5610762364045733,14.862970049000111,0.4715274852481738,16.798021193382933,0.6435752875694463,15.361030933169264,0.6285265351147281,21.607870173463123,0.6622865047378318,15.26480878406021,0.5540379046125461,25.486596138938598,0.6229241044219901,14.804503219388636,0.1774040311574936,935.1428242434051,0.04649472558162696,29,3.1868624972330775,
0.0,0.601290163081372,14.244589805603027,0.5805124163366093,4.123307334233394,0.6910722970283352,15.005464430806695,0.47378934982339266,8.15572519907223,0.6171746726169176,15.069602568897093,0.4211870290514326,12.374563593854859,0.46324808858927063,15.514976847725734,0.6888133104659184,16.989107478073528,0.544945711453404,15.332214009324364,0.645303101779635,21.473997551533092,0.5422890050188738,15.555867434105437,0.5244621536188976,25.487780876366035,0.4194937700100601,15.015600238997196,0.4871927499771118,866.389613607625,0.013495035628100657,30,2.2989656998042873,
0.0,0.5697367751496496,9.171027183532715,0.4523711603769516,3.7377569770527814,0.625976331176465,15.57332562114373,0.5105883596888575,8.343997442680509,0.6183036784082433,14.929547894651677,0.5245874396367889,12.848915080766899,0.6669299592444117,15.44396510166544,0.6836557057245352,16.92307941189568,0.46651952138825503,15.627180628590764,0.42780980107715233,21.183966389029777,0.4241412898870617,15.152053165258161,0.5921213488632365,25.979488041289432,0.559770072770619,15.312519886802722,0.12480083853006363,751.228831409274,0.06979657318751836,31,3.067926754433326,
0.0,0.5189481502355563,9.352789878845215,0.593185874982751,4.3252124405798735,0.4396478223125626,15.085939577734468,0.4417374717255644,8.184588563496407,0.4547951996950172,15.024859984274643,0.5897436176339562,12.861192152345128,0.5506358585748592,14.951030161010573,0.5035366789535182,16.602504770911533,0.576108675077263,14.971891873157832,0.6014261732069912,21.048292562497178,0.4853452501261636,14.735466502329077,0.6161347163627047,25.875018517453352,0.6179834013707898,15.385009631606835,0.13019110262393951,1137.523148225471,0.06442625471560687,32,3.0752673852480195,
0.0,0.5534879147106067,11.95096206665039,0.6496535869940262,4.284435957318782,0.5721590800196956,15.519491075578784,0.6898599948883353,8.453756553250614,0.4235797675364752,15.29323896535778,0.43298497132467556,12.30880186577479,0.6279124438253026,15.326019888668714,0.6723889096595783,16.978825983861523,0.4836803260037745,15.013039836404788,0.6104360578422652,20.926369752926576,0.6744751957272688,15.348704965465025,0.5973661918516326,25.861022373337992,0.5291879878880648,15.443616486645666,0.46104636788368225,927.9443256098041,0.019386863822611778,33,2.4931731718081234,
0.0,0.5702716276765064,9.307425498962402,0.6239670503999184,3.6254689509657525,0.5102230562777116,15.16364283710563,0.5542654516335225,8.293338477455324,0.4655768136551233,14.853576273540739,0.6103290520681622,12.72136382272032,0.6295087954393911,14.93675878334396,0.4763484774188257,17.182025698665438,0.6424825370996974,14.76469331850864,0.6810718571383851,21.506047635175655,0.6404728774195567,15.374951235263236,0.5703394303236411,25.231660942176532,0.4989916498265973,14.990026368268659,0.12595272064208984,1047.180128593685,0.0930948897822077,34,1.4646616122141547,
0.0,0.5557461923652798,19.639217376708984,0.5196123213448617,3.6334781773031857,0.507507383583634,14.882724596897887,0.47856208497939595,8.620841638706597,0.5551883126212703,15.32541615114513,0.4604202958010337,12.402768087440982,0.5872255425541647,15.394967811434134,0.6406445592016161,17.12769364425626,0.5870697031017265,14.733524538979196,0.589014930687854,21.46684786264793,0.5343970278321087,14.808221652028031,0.6390284450695944,25.22312415658594,0.6863909451228638,15.51472422858952,0.46441423892974854,688.1933309517468,0.008446628193881547,35,2.3994846504136897,
0.0,0.5734835288862887,9.197940826416016,0.4445797526252309,3.996602943567808,0.6594144510008176,15.001455809204817,0.5943490243765556,8.35819423497005,0.6179775155782127,15.076353117718703,0.6055279754159565,12.453386380096914,0.6097237179047469,15.455202991499695,0.5375108876052948,16.657658793077555,0.5534063153603559,15.224182529744494,0.4968440483239267,20.975691290070355,0.4718882410413562,15.149629824934644,0.6083695056568124,25.923069220341663,0.4916602523035848,15.242646410699521,0.1275338977575302,1337.4600916193854,0.0892844043141466,36,1.3979546187184697,
0.0,0.5708230965067168,10.433370590209961,0.4358041237003924,3.617012046400727,0.6766786584807352,14.886277981125076,0.530773787082793,8.397864525083442,0.5281694192277355,14.959369292709948,0.6702538635472389,13.080678300650789,0.5612637900651214,15.586047136981529,0.5059766940201261,16.765829292402195,0.5652709337677014,15.628073030931366,0.4673677286035484,21.42177333945005,0.5814174224987739,15.423112285005008,0.5486680988785743,25.84716426977284,0.6457072411859497,15.062737768280574,0.13038596510887146,1990.0365828907331,0.05803310462010105,37,1.7073780297714936,
0.0,0.5809488636226774,10.390405654907227,0.5511914408422633,3.786771809487838,0.5220095144582924,15.309131842417573,0.5551468620143337,8.114345650270037,0.5829595066299802,15.340729073755226,0.5431826098690651,12.480521526582509,0.5466433176873082,14.940775591130135,0.5372990560709856,17.408889059734438,0.48193605843578546,15.352756992394166,0.46871150178477783,21.713684675320533,0.4775372121409861,14.818960087203942,0.6545873819745122,26.0117207838422,0.45382483033294063,15.569189838849649,0.1281990259885788,2046.317219522862,0.060933032289023886,38,1.5518335184393932,
0.0,0.5974688460220322,9.532005310058594,0.6594144746504969,3.6182804745894575,0.6440278188160745,15.599293625596893,0.5116646981187053,8.665159880118637,0.5364334030818785,15.467392818067085,0.5865750435723807,12.462993395859932,0.6291790311333257,15.372028384635936,0.43472475728931165,17.30969065155604,0.5898089513581877,14.868169652265328,0.5212783597365931,21.33506382205968,0.6704056266337654,15.103118869800912,0.5543907038079021,25.73040158366765,0.4885398544066798,15.62110750521509,0.1536293625831604,682.6825077465478,0.05662652714361448,39,3.097502694760585,
0.0,0.563696784223996,9.324968338012695,0.605242169677071,4.368128489912546,0.6346381053352578,15.002697843140535,0.4724941489566221,8.391395625607993,0.5513101733726761,15.384960237165,0.49761444980882313,12.414791522159554,0.644048030285534,14.874948132727692,0.6499138888832079,17.412709185031087,0.48214664356062914,14.776535675375907,0.5658923819388192,20.97013421962552,0.45093867862180964,15.054471146549945,0.6225603034318841,25.387682488032862,0.46532670226725964,15.201275286252773,0.12847846746444702,2046.622628620276,0.0776322095093333,40,1.2296450265687782,
0.0,0.5488950128604526,10.106821060180664,0.6883903100552671,3.9061640698820463,0.6865493400867195,15.491709539451834,0.6613534882562612,8.748147501237176,0.6278661929535037,15.31437269524103,0.5179739154486644,13.09987050423739,0.6387457975484766,15.589253793955399,0.6193286810727314,16.95547515422537,0.5813278631912119,14.808561253792535,0.6095760599890756,21.142850773690704,0.6067718723594807,14.899823787401662,0.6125200097142858,25.917154189513735,0.47470842965504106,15.24718092647631,0.14342597126960754,1395.4333163271367,0.049773014753746105,41,3.3144584786352196,
0.0,0.5541904646316352,9.74158000946045,0.6129346761752562,3.5946276810290176,0.4818613721488818,15.195616570797426,0.47328711116432665,8.50724312143288,0.43131411266072145,14.943115791756526,0.5254884399909215,12.459507102991811,0.6176165379881576,15.333043181519054,0.5673232326882676,16.80905769088499,0.6544527825986043,15.57868208290608,0.5807540173076127,21.3664145494564,0.6738810238436279,15.136727823338136,0.6907250521454058,25.58661772486077,0.444566373590125,15.41328502463017,0.12737244367599487,1802.9151524393892,0.06836206215168619,42,1.570050133181687,
0.0,0.6615181738348429,14.157035827636719,0.5693722633041086,4.456992197932307,0.466360367113365,15.061430305636726,0.49366940808498383,8.13457040679405,0.6880310760025552,15.151453391255137,0.4463194413423573,13.026796162766022,0.4968575362343844,14.867224855725382,0.5880591324240872,17.19519437403218,0.6807594001843256,14.965680561699223,0.6670317674677657,21.53974668381766,0.6861140313711304,15.074602795482747,0.6038986898254336,26.093570461218246,0.6071982265826369,14.788404361284766,0.49748462438583374,664.3833587135607,0.01621023504643252,43,2.2812137029084223,
0.0,0.5685532530072345,10.960877418518066,0.5926800764130415,3.7387213162095483,0.5153022968044265,14.83529496783711,0.6482521182313459,8.39303430598023,0.6524248157648171,14.880715400394408,0.5768718840928981,12.694679935161927,0.5391965376148058,15.575407655903984,0.49595014140876587,16.61397293007998,0.5651255142674935,14.765631991938763,0.5100982199629642,21.493087855783262,0.5457119109895658,15.19580774396359,0.6195210720731007,25.206641453373102,0.5468923373462709,14.893268141353145,0.23726116120815277,1326.2277302195894,0.03608887573372099,44,4.160410936177522,
0.0,0.5603577915936238,11.118497848510742,0.5768715764611173,3.7384721744297256,0.5828666344577729,14.986878971108773,0.5532226581228856,8.490803121506083,0.6107426797044175,15.622899896032237,0.557007871941645,12.27160672851727,0.5405917542081558,15.610001435328147,0.6902899036750736,17.286987457692575,0.45262471573079294,14.942102922577682,0.6324552191349442,21.61498036141176,0.4339823788046842,15.23163253171522,0.5409420008168083,25.82738511499719,0.5016962502260836,15.07830811457948,0.307675838470459,1596.7825846675391,0.028793259082128844,45,11.36748661010761,
0.0,0.6080142241275985,14.407730102539062,0.495705499226964,4.364687544279552,0.5086931319969336,15.237751124356778,0.5681479726643248,8.184982069611179,0.4571103050498644,15.34476457519909,0.5669561012295299,13.036509178634914,0.48753386721950714,14.826634477808083,0.4589549841395748,16.65700085471405,0.57570371557266,15.205884358627157,0.594379548845687,21.750879503356025,0.5415343972402293,14.927408257598826,0.47007217876865875,25.361691530795422,0.5397038475147339,15.103483791932076,0.502284824848175,691.2727616855025,0.012972940903601305,46,2.2877217876743097,
0.0,0.5583279466503269,11.373734474182129,0.4973762083785775,4.004862118759114,0.5833690368705515,14.759031907188215,0.46824034647351603,8.125496995613256,0.5336334739870314,15.186245476686263,0.468641084837641,12.438811803854936,0.47794997872624934,15.434457428090363,0.6503231188476544,17.22679068114152,0.677082149420001,15.130671574162028,0.41755534147819345,21.4989712197276,0.42109512982009595,15.33518816054048,0.6898098583677121,25.212741657106566,0.6058786363299038,15.122124098958057,0.4059353172779083,1341.578444926953,0.022125688049648557,47,3.3529505823585515,
0.0,0.5648565365334799,9.564745903015137,0.5223023432451878,4.180551698829561,0.4815264003073126,15.421972633035704,0.5053396408221849,8.798483347613256,0.5768803129144824,15.606022913751103,0.6704640756549844,12.97838617204792,0.5615861489943912,15.25301676703581,0.6111816805900361,17.09112135052384,0.44826314264967687,14.942580062946181,0.42933910925475216,21.173797166051767,0.6801014646204236,15.060780362101879,0.5901839337968929,25.73443601042093,0.5435724669596298,15.17953379692716,0.13666154444217682,907.8589037274537,0.05756350113172459,48,3.2127939067152274,
0.0,0.560737359468264,11.723149299621582,0.5543268765841975,4.454119557530055,0.5433450080865514,15.479172606837142,0.5404170556227832,8.06360446043119,0.6693948926357174,14.832043663964095,0.5921605163726655,12.331004437056604,0.5148342636311697,15.56663570318082,0.42116844662036457,16.91522400155996,0.6354391921410372,15.548391890011688,0.4406316825103761,21.16200669251391,0.45338660948581994,15.211623985797413,0.47320213464030636,25.625004789889875,0.4468421621952913,15.179957429684412,0.31132635474205017,2051.3171459916684,0.026468566979509157,49,45.45111983810133,
