measurement_id,case_id,method,trial,best_loss,ratio_to_true_input,relative_regret
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,1,0.5628434392461068,10.373700474412228,9.430117782991248
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,2,0.20380514096805263,3.756308309074001,2.7767369695615187
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,3,0.20380514096805263,3.756308309074001,2.7767369695615187
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,4,0.20380514096805263,3.756308309074001,2.7767369695615187
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,5,0.20380514096805263,3.756308309074001,2.7767369695615187
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,6,0.07220233575706089,1.3307526613438703,0.3379899518095606
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,7,0.07220233575706089,1.3307526613438703,0.3379899518095606
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,8,0.07220233575706089,1.3307526613438703,0.3379899518095606
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,9,0.07220233575706089,1.3307526613438703,0.3379899518095606
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,10,0.07220233575706089,1.3307526613438703,0.3379899518095606
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,11,0.07220233575706089,1.3307526613438703,0.3379899518095606
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,12,0.07220233575706089,1.3307526613438703,0.3379899518095606
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,13,0.07220233575706089,1.3307526613438703,0.3379899518095606
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,14,0.07220233575706089,1.3307526613438703,0.3379899518095606
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,15,0.07220233575706089,1.3307526613438703,0.3379899518095606
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,16,0.07220233575706089,1.3307526613438703,0.3379899518095606
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,17,0.07220233575706089,1.3307526613438703,0.3379899518095606
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,18,0.07220233575706089,1.3307526613438703,0.3379899518095606
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,19,0.07220233575706089,1.3307526613438703,0.3379899518095606
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,20,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,21,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,22,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,23,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,24,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,25,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,26,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,27,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,28,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,29,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,30,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,31,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,32,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,33,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,34,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,35,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,36,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,37,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,38,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,39,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,40,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,41,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,42,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,43,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,44,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,45,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,46,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,47,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,48,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,49,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,50,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,51,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,52,0.07118813328917162,1.3120600163049847,0.31919564693136127
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,53,0.05654897171540327,1.0422473707739148,0.047915626925869814
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,54,0.05654897171540327,1.0422473707739148,0.047915626925869814
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,55,0.05654897171540327,1.0422473707739148,0.047915626925869814
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,56,0.05654897171540327,1.0422473707739148,0.047915626925869814
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,57,0.05654897171540327,1.0422473707739148,0.047915626925869814
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,58,0.05654897171540327,1.0422473707739148,0.047915626925869814
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,59,0.05654897171540327,1.0422473707739148,0.047915626925869814
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,60,0.05654897171540327,1.0422473707739148,0.047915626925869814
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,61,0.05654897171540327,1.0422473707739148,0.047915626925869814
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,62,0.05654897171540327,1.0422473707739148,0.047915626925869814
