measurement_id,case_id,Td,truth_PP0,truth_PA,truth_gamma,realized_sensor_noise_rel,initial_sensor_loss,initial_profile_truth_rel_l2,initial_fullfield_truth_rel_l2,truth_input_sensor_loss,truth_input_profile_truth_rel_l2,truth_input_fullfield_truth_rel_l2,method,effective_sampler,loss,PP0,PA,gamma,PP0_abs_error,PA_abs_error,gamma_abs_error,condition_normalized_rmse,profile_sensor_rel_l2,profile_truth_rel_l2,fullfield_truth_rel_l2,wall_s,n_trials,invalid_trials,best_trial,sensor_loss_reduction_fraction,profile_truth_improved,fullfield_truth_improved
M1,case_td003_pa050_pp0_3_gamma_010__steady,0.03,3.0,0.05,0.1,0.051418192385038836,0.5628434392461068,0.5506242146893123,0.49007615650163294,0.05425676600499663,0.013277025640316105,0.024353289677698325,cmaes,cmaes,0.05479009075234865,2.2903377224350034,0.08215909887679844,0.07969643032148804,0.7096622775649966,0.032159098876798436,0.020303569678511962,0.25294978046554684,0.05479009075234865,0.016863755958918796,0.04733479542446646,18.892059400008293,100,0,99,0.9026548291550907,True,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,0.03,3.0,0.05,0.1,0.051418192385038836,0.5628434392461068,0.5506242146893123,0.49007615650163294,0.05425676600499663,0.013277025640316105,0.024353289677698325,tpe,tpe,0.05396328698837466,2.5865540380503065,0.06710610481448452,0.08001322387028813,0.4134459619496935,0.01710610481448452,0.019986776129711878,0.2118593137630217,0.05396328698837466,0.009805053770636863,0.031353443949382394,19.02427870000247,100,0,33,0.9041238056169668,True,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,0.03,3.0,0.05,0.1,0.051418192385038836,0.5628434392461068,0.5506242146893123,0.49007615650163294,0.05425676600499663,0.013277025640316105,0.024353289677698325,random,random,0.059134330165302035,2.774309393567162,0.05535721312375357,0.061751596457716273,0.2256906064328379,0.0053572131237535695,0.03824840354228373,0.37005917781736314,0.059134330165302035,0.03323608924794834,0.03954648060842434,19.16129920000094,100,0,5,0.8949364493890011,True,True
M2,case_td016_pp0_1_gamma_007__steady,0.16,1.0,0.1,0.07,0.04555054715632155,1.7278961645927335,1.7504060242044541,1.700202995592583,0.04631699798266529,0.009610722744429192,0.033446358479028486,cmaes,cmaes,0.04260500486453202,1.1696058836039716,0.0816661689387646,0.07076384034373265,0.16960588360397155,0.0183338310612354,0.0007638403437326413,0.07505339761861937,0.04260500486453202,0.015276582764906621,0.03880562634354049,18.825768999988213,100,0,31,0.9753428442417001,True,True
M2,case_td016_pp0_1_gamma_007__steady,0.16,1.0,0.1,0.07,0.04555054715632155,1.7278961645927335,1.7504060242044541,1.700202995592583,0.04631699798266529,0.009610722744429192,0.033446358479028486,tpe,tpe,0.04236115332339359,1.1935150003776434,0.07802923343086172,0.09744144026691197,0.19351500037764335,0.02197076656913828,0.027441440266911962,0.27866958892717814,0.04236115332339359,0.013641598438007826,0.038588477185698446,19.183660600014264,100,0,74,0.9754839705119791,True,True
M2,case_td016_pp0_1_gamma_007__steady,0.16,1.0,0.1,0.07,0.04555054715632155,1.7278961645927335,1.7504060242044541,1.700202995592583,0.04631699798266529,0.009610722744429192,0.033446358479028486,random,random,0.04305256532086865,1.1230453264225702,0.08519749101213941,0.09867234469529526,0.12304532642257016,0.014802508987860591,0.028672344695295254,0.28228042403676923,0.04305256532086865,0.011002786606947939,0.03466289200327798,19.142121600016253,100,0,62,0.9750838237834644,True,True
M3,case_td030_pa200_pp0_5_gamma_004__steady,0.3,5.0,0.2,0.04,0.045684609598840104,0.4420755918508906,0.4344063520442718,0.42336713440300755,0.050309085967164796,0.013868441827018938,0.016967188777437192,cmaes,cmaes,0.05132501249602892,4.946108213805406,0.19923412642527266,0.07547384624069044,0.053891786194594005,0.0007658735747273493,0.035473846240690436,0.3414485876001484,0.05132501249602892,0.0141660682653105,0.016972359004676255,18.720745900005568,100,0,100,0.8838999179277454,True,True
M3,case_td030_pa200_pp0_5_gamma_004__steady,0.3,5.0,0.2,0.04,0.045684609598840104,0.4420755918508906,0.4344063520442718,0.42336713440300755,0.050309085967164796,0.013868441827018938,0.016967188777437192,tpe,tpe,0.0504235828968886,4.983352507951008,0.1993085327286606,0.06490053973226095,0.01664749204899163,0.0006914672713394243,0.024900539732260953,0.23963238349083246,0.0504235828968886,0.013681093855928786,0.016659750192882614,19.143733400007477,100,0,88,0.8859390026810253,True,True
M3,case_td030_pa200_pp0_5_gamma_004__steady,0.3,5.0,0.2,0.04,0.045684609598840104,0.4420755918508906,0.4344063520442718,0.42336713440300755,0.050309085967164796,0.013868441827018938,0.016967188777437192,random,random,0.07349195024139947,4.773191456233151,0.18879624195009187,0.05059307405784681,0.22680854376684856,0.011203758049908141,0.010593074057846812,0.11541854795852899,0.07349195024139947,0.046460166116016985,0.04696754534734332,19.08273559997906,100,0,85,0.8337570506127652,True,True
