bc_phi_mae,boundary_gamma_uniformity,boundary_operator_proxy_loss,objective_density_reward,objective_density_reward_ratio,objective_main,objective_total,poisson_residual_norm,pp,pp0,series.llcoil,series.min_gap_effective,series.nncoil,series.nncoil_effective,series.pitch_effective,series.rrc,series.rrce,series.zzc,trial,value,warnings
0.0,0.7609991795649408,13.76836109161377,0.010396912500736516,0.8871875475781369,0.4590453060389585,0.46944221853969503,0.027965037152171135,2731.077136741787,0.06064915978236229,0.6700738619451149,4.2689803857013455,4.152395295893022,4.0,4.93905424764646,4.079012160413454,23.835229150999297,0.01260528261679661,22,0.46944221853969503,ood:cond:pp:2731.08 outside [505.725,2097.14]
0.0,0.6974426092014112,12.306078910827637,0.024338733233833832,0.7556250271875068,0.4405262606971167,0.46486499393095054,0.026539498940110207,2897.584780205153,0.05362591052792424,1.0715117886728078,11.812377585821435,2.378842169566693,2.0,12.883889374494244,3.0541790461828704,28.821957795171357,4.229524357229268,23,0.46486499393095054,ood:cond:pp:2897.58 outside [505.725,2097.14]
0.0,0.7607940846895394,11.578714370727539,0.009718894776607262,0.8941400047850012,0.4678487583983062,0.47756765317491345,0.028959129005670547,2185.8494160711266,0.07027735739272253,1.4315138008962505,1.5029584097495645,4.7053346789442205,5.0,2.934472210645815,6.812073291551793,21.48443434478087,1.1473361060843679,24,0.47756765317491345,ood:cond:pp:2185.85 outside [505.725,2097.14]
0.0,1.2041765908388402,53.020721435546875,0.4962009130347326,0.003303660683092905,0.267901278032965,0.7641021910676976,0.03534769266843796,1052.198358593611,0.007229036286195673,0.9137706043065142,7.567711187152256,2.183843836293375,2.0,8.481481791458771,9.266730742283077,26.22969432520062,1.6677001859714802,25,0.7641021910676976,
0.0,0.7504282914657475,10.24236011505127,0.052463439443906135,0.5466165827478957,0.4864028276966259,0.538866267140532,0.028650570660829544,1165.60652496584,0.0743776014134137,1.3983429430491892,2.2316952514291932,5.979340832408462,6.0,3.630038194478382,2.6725143847260178,24.45274355159631,4.865806656294481,26,0.538866267140532,
0.0,0.7233210826366347,8.960770606994629,0.006623033162267611,0.92658408008352,0.4586906697191651,0.4653137028814327,0.028249064460396767,1970.0884087869122,0.08051717836028333,0.8851032335263366,1.70816393475502,5.499396971152436,5.0,2.5932671682813564,9.7184152261065,22.684751067513282,1.6692954196913363,27,0.4653137028814327,
0.0,0.6985836804449544,7.453195095062256,0.010248991654646416,0.8886997167061792,0.4168838172859576,0.427132808940604,0.0279235877096653,1549.5837479963316,0.09619628381130624,0.5671021193070725,4.699233230436254,4.427409239473931,4.0,5.2663353497433265,6.602366653092464,27.66770805206577,0.3950896489784933,28,0.427132808940604,
0.0,0.7010938370163542,7.965184211730957,0.06248939135069295,0.48702700535050136,0.44638473371204,0.508874125062733,0.025688234716653824,902.3065980674128,0.07960451267572244,1.4452980968770945,3.8001483574915826,4.157404560509704,4.0,5.245446454368677,6.120245379950524,27.102031197425234,0.9968030665206395,29,0.508874125062733,
0.0,0.6989658997517698,39.2879524230957,0.2508143802816468,0.05570935093905648,0.6219823483030276,0.8727967285846744,0.028968483209609985,2569.069838234488,0.0054006705563036245,1.129112672510865,2.9869452145196504,5.3682268329057585,5.0,4.116057887030515,3.0252786464471315,23.605568081599706,1.3673360082333512,30,0.8727967285846744,ood:cond:pp:2569.07 outside [505.725,2097.14]
0.0,0.6962348284784203,11.372967720031738,0.09396371689413857,0.33898572927768233,0.5398730709008549,0.6338367877949935,0.023922400549054146,2442.47074830455,0.02032761044410081,0.8993176973675244,4.461287403778708,4.333446869858106,4.0,5.360605101146232,2.31170598686297,23.754126391447898,0.8802344167933457,31,0.6338367877949935,ood:cond:pp:2442.47 outside [505.725,2097.14]
0.0,0.8917440182918004,14.681742668151855,0.1761786900019567,0.13155475495900124,0.6600928101073923,0.836271500109349,0.027065254747867584,1174.1893625063803,0.019467579995322424,0.8900601334223975,8.208515709583851,2.1587493300144085,2.0,9.098575843006248,3.9592440494509606,22.156395735463455,3.3916876168759864,32,0.836271500109349,
0.0,0.7485767658281756,10.708189010620117,0.05166401529472964,0.5516707062770516,0.45876721341291776,0.5104312287076473,0.028425736352801323,2222.221361384709,0.042669117657580066,0.6069117936361603,4.146126665179817,4.112451660789869,4.0,4.753038458815977,6.160988113125087,25.173141948388995,1.8979285139326922,33,0.5104312287076473,ood:cond:pp:2222.22 outside [505.725,2097.14]
0.0,1.6380178951044317,103.31336975097656,0.5323406823019947,0.002179197482360406,1.0605805092130942,1.592921191515089,0.05303911864757538,1178.3324278795026,0.004806158688145246,0.6299730027040958,5.452673847935812,2.5611649250358663,3.0,6.082646850639908,4.46846847158457,22.716409023504298,2.1561944534245048,34,1.592921191515089,
0.0,0.8253533584530822,14.706814765930176,-0.007637067292337939,1.0919062112578029,0.360370609345995,0.3527335420536571,0.02631363831460476,2662.3242788134276,0.09201340612327723,0.890451606464185,3.4208879831609016,4.261492526392997,4.0,4.311339589625087,9.496790966351108,26.742149324851457,0.2383829266587345,35,0.3527335420536571,ood:cond:pp:2662.32 outside [505.725,2097.14]
0.0,0.717185304258557,9.505584716796875,0.03321171202758821,0.6822466939991735,0.43294214149707916,0.46615385352466737,0.02882511541247368,1563.8360254583322,0.07780703777558909,0.8948151918601872,3.102278182235633,5.7508511843142145,6.0,3.99709337409582,3.7784293368622626,27.760989581437183,3.344356870486405,36,0.46615385352466737,
0.0,0.7360489606882488,9.716443061828613,0.07305228237809862,0.43125941367422843,0.4944519350966693,0.5675042174747679,0.027693476527929306,2173.0373887361648,0.03464725079261953,0.8089784782003888,3.233396757615829,3.7165323569381687,4.0,4.042375235816218,7.529439837939198,23.69894078120407,4.790914802165835,37,0.5675042174747679,ood:cond:pp:2173.04 outside [505.725,2097.14]
0.0,0.8083083284403648,11.078527450561523,0.050795844916619017,0.5572124037562259,0.5338218681161915,0.5846177130328105,0.029888208955526352,1985.1213064929766,0.04545995951097923,1.1334826034623469,3.4891424812865965,2.5185062440360753,3.0,4.622625084748943,7.618456804847905,21.486332059094735,4.099038287945879,38,0.5846177130328105,
0.0,0.7050201694118009,7.44502592086792,0.10064986579119616,0.31387062417078104,0.46292023069630317,0.5635700964874993,0.023938996717333794,636.6097377269323,0.06795931390020961,1.2567086070913378,6.950298194233842,2.8023060579560104,3.0,8.20700680132518,2.9559622380203434,27.576982641995883,1.448389421685254,39,0.5635700964874993,
0.0,0.7433971646132133,9.485942840576172,0.08497433562044868,0.3759484701589925,0.47792789158585935,0.562902227206308,0.027630515396595,1760.1285774956282,0.03529156151330269,0.663596001271544,2.7128678650977656,5.803848213692808,6.0,3.3764638663693094,4.49444841575858,24.753231613974435,1.829336737651281,40,0.562902227206308,
0.0,0.9061145268327517,18.42714500427246,-0.005432703137558538,1.0645437528546882,0.4788692885280084,0.47343658539044986,0.02810458093881607,2554.1025120172717,0.08148244510557992,1.367876424163315,2.998441075876203,3.158626634542442,3.0,4.366317500039518,7.01216925293279,20.111121753051343,1.3898870384759843,41,0.47343658539044986,ood:cond:pp:2554.1 outside [505.725,2097.14]
0.0,0.7513969858945753,8.653064727783203,0.0818410626817111,0.3897576845487961,0.5022948904444519,0.584135953126163,0.0279223695397377,1804.342115234564,0.03523088457569867,1.4867155301720882,1.0790943716361876,4.6325393840271945,5.0,2.565809901808276,9.378610500118508,22.207660009159888,3.170424509221734,42,0.584135953126163,
0.0,0.6930972686732726,8.732635498046875,0.05053027324269596,0.558918691682798,0.413026054083541,0.46355632732623697,0.026824453845620155,1449.784316481463,0.06807979566764327,1.244202103848378,3.668534713790901,4.876877916676373,5.0,4.912736817639279,4.200329305637208,28.7640133938336,1.8867675719522619,43,0.46355632732623697,
0.0,0.7830911867025607,10.521374702453613,-0.0029008488980943863,1.0339612061465515,0.4513876575378374,0.448486808639743,0.029432281851768494,1959.7538630896597,0.09426405979105104,1.2885997581925999,3.6145096873692424,2.699412330543017,3.0,4.903109445561842,8.367038303926769,23.076366640612296,1.5879221485699824,44,0.448486808639743,
0.0,0.7756983756695309,10.124156951904297,0.0819129198654515,0.38943537665571915,0.5154424961328227,0.5973554159982741,0.028423288837075233,1437.8315468110447,0.043793018206019683,1.3882793630701746,3.111799989123541,4.4052132762582294,4.0,4.5000793521937155,4.60089553689042,22.60121294566528,4.474778287638671,45,0.5973554159982741,
0.0,1.0532519280444383,19.49578857421875,0.333839947851314,0.021419052766872566,0.44877878613295663,0.7826187339842706,0.024531487375497818,598.7252164591849,0.014698315427255755,1.4363036057021694,2.1974713645657693,4.7917311717555675,5.0,3.6337749702679387,7.522759118081564,25.691633969421257,0.42485683413798436,46,0.7826187339842706,
0.0,0.8157538080595862,10.389055252075195,0.08569134684160194,0.3728578283707071,0.5670536641624565,0.6527450110040585,0.028632206842303276,1418.048142043364,0.03757907902946794,0.9070073840554774,2.175467888325719,3.7426225939766242,4.0,3.0824752723811963,7.670696594462865,20.00059768398765,2.9386520167129726,47,0.6527450110040585,
0.0,0.8863866199158521,15.499363899230957,0.0042501164483048125,0.952246571655393,0.4928586169404898,0.49710873338879463,0.028633978217840195,2319.252215838167,0.0745891075244998,0.5717387790163824,9.722992193437703,2.4852509220147296,2.0,10.294730972454085,3.0013651656451996,23.59082711055337,1.4429449191120391,48,0.49710873338879463,ood:cond:pp:2319.25 outside [505.725,2097.14]
0.0,0.7905030462834591,10.223203659057617,0.12895674653225603,0.22657723223024556,0.5139013541905786,0.6428581007228347,0.02785174362361431,1279.9911962601027,0.029666442116249254,0.7338262551370293,4.062231351200895,4.340285910885897,4.0,4.796057606337924,4.7383764037308795,23.922606829082575,1.8862315296059555,49,0.6428581007228347,
0.0,0.7295693964739249,11.08621883392334,0.029672699479362998,0.7106184885921222,0.43685886898960324,0.46653156846896626,0.029513580724596977,2429.816807615612,0.057767891910416765,1.133633635272202,4.272765581653585,4.499090453766258,4.0,5.406399216925788,4.125130242309338,25.75072711001249,4.037837589858133,50,0.46653156846896626,ood:cond:pp:2429.82 outside [505.725,2097.14]
0.0,0.7329058432045201,8.131885528564453,0.1077961859794136,0.2890806816451704,0.46707975579580985,0.5748759417752234,0.026366082951426506,1523.4293234555294,0.035809747537898076,0.9482770328317621,5.309494818157809,3.064942369828896,3.0,6.257771850989571,8.085897938682347,26.85921349165106,4.663087798320966,51,0.5748759417752234,
0.0,0.7547675149108677,9.695002555847168,0.05029212587075609,0.5604532225351806,0.5093006630356226,0.5595927889063786,0.0262229535728693,1217.522058390583,0.06305462492527154,1.0536037576432848,11.32187197072157,2.171684188812743,2.0,12.375475728364854,2.4792148201470843,27.230166276876794,0.7074757247557828,52,0.5595927889063786,
0.0,0.7723489795828703,11.303853988647461,0.03650203690036124,0.656885711877678,0.46345647259561595,0.4999585094959772,0.027637308463454247,2095.242434902675,0.053104252400640595,1.2411295302072678,8.039138807931028,2.4740868878014743,2.0,9.280268338138296,6.9454006125430565,25.50593728881965,0.41125287914653585,53,0.4999585094959772,
0.0,0.7018321670631975,10.294675827026367,0.10773421620260902,0.2892870008373752,0.5449813160988541,0.6527155323014632,0.018167831003665924,2919.634276978957,0.0156507459845033,1.469148934250561,9.760128783475398,2.0060670144240413,2.0,11.22927771772596,3.469379413319176,25.9279348487711,4.483747891266873,54,0.6527155323014632,ood:cond:pp:2919.63 outside [505.725,2097.14]
0.0,0.6952371513967326,9.155851364135742,0.040673719422971204,0.6260822666768167,0.4426704440864353,0.4833441635094065,0.023985106498003006,2874.149660406237,0.0411582513094149,0.6099961775636165,3.4885295311897315,4.668392737563925,5.0,4.098525708753348,9.238677813314737,29.73130635708148,1.39455137953761,55,0.4833441635094065,ood:cond:pp:2874.15 outside [505.725,2097.14]
0.0,0.7283697083362505,8.008355140686035,0.16066712114743034,0.15727670220980056,0.44326694036447445,0.6039340615119048,0.022595848888158798,570.390334404819,0.0501049299822792,1.430089224734673,4.536425252949968,4.4762308877212185,4.0,5.966514477684641,6.083764048201871,29.949821958940436,1.1926960848546426,56,0.6039340615119048,
0.0,0.7192255181892102,7.2752580642700195,0.13235017974360316,0.21789592146616787,0.4301395248415983,0.5624897045852014,0.023636601865291595,778.4877579693596,0.04909565078618806,1.4019927845820674,6.262266958501101,2.9808779593174632,3.0,7.664259743083169,6.480252567592387,29.473031796841894,0.5664394673160439,57,0.5624897045852014,
0.0,0.6356225682294341,8.529269218444824,0.0952516038621129,0.33399654990538746,0.5156150918461595,0.6108666957082725,0.018303783610463142,2870.7732285425604,0.015987862576475022,0.5671633949978805,3.666307910627797,3.5052255647825903,4.0,4.233471305625677,8.730962190309814,25.664847412812524,0.18750696295080027,58,0.6108666957082725,ood:cond:pp:2870.77 outside [505.725,2097.14]
0.0,0.700637968885487,10.81482982635498,0.15740374322292383,0.1632981572307893,0.4426312895460869,0.6000350327690107,0.02357255481183529,1951.0037488735848,0.017542492945724426,0.6885158447398432,3.4621641594501487,5.17206619491473,5.0,4.150680004189992,6.697053622241023,27.450453643190983,0.2454044154449364,59,0.6000350327690107,
0.0,0.7388857416807559,6.5106611251831055,0.03541944040985982,0.6651242740935686,0.46733577042579844,0.5027552108356582,0.027412353083491325,1055.8688569509873,0.0984786031597667,1.4355295076887808,2.9337811841797556,3.9170436972281224,4.0,4.369310691868536,8.997294388044393,26.47453715551854,4.636978078008951,60,0.5027552108356582,
0.0,0.7991227968555202,11.466383934020996,0.033214844582268394,0.6822220893055223,0.4819631640432003,0.5151780086254687,0.028280114755034447,1800.379029536044,0.06346564498376017,1.0111158555186162,8.247689249315908,2.252941393235084,2.0,9.258805104834524,6.507006081410633,25.02461629107968,2.2294470482933626,61,0.5151780086254687,
0.0,0.7195918774001053,8.430723190307617,0.09477231191657563,0.33584465466428864,0.46887959965063575,0.5636519115672114,0.026370873674750328,1087.2907952686314,0.05248561107240578,1.3631455138616824,4.643294212650544,3.692491377391905,4.0,6.006439726512227,2.4616510514916383,26.487409957540546,4.441110137789644,62,0.5636519115672114,
0.0,0.7622838164202036,8.866188049316406,0.07664490502309608,0.4137856971964243,0.509647681947817,0.586292586970913,0.027738718315958977,1643.364492194405,0.04093672884518461,1.024659045029957,3.50737252641788,2.8285889796789525,3.0,4.532031571447837,9.643239812851029,23.23933452719454,3.5218043227630016,63,0.586292586970913,
0.0,0.7497978048055468,10.264716148376465,0.009420821842504649,0.8972136883659221,0.46487688753663853,0.4742977093791432,0.029680103063583374,1728.1570498788205,0.08612187094073738,1.3956242895343594,3.7736850349315465,4.241551336658793,4.0,5.169309324465906,3.2383429093585114,23.915580207222135,1.0872476650979879,64,0.4742977093791432,
0.0,0.7378737664373637,8.838214874267578,0.11940183434679233,0.25292445815298953,0.4346591267728952,0.5540609611196875,0.026801245287060738,1589.7904848181247,0.028752076461565145,0.5964736919310171,3.7445742755247284,4.733028583347242,5.0,4.341047967455745,5.448095363184329,27.153335200463054,0.26265415868391484,65,0.5540609611196875,
0.0,0.8333945436024658,16.6697998046875,-0.012997177168428487,1.1614108684777171,0.4440725538059078,0.43107537663747936,0.02653760462999344,2470.5978894993664,0.09237834375030432,0.5535697686692798,1.8883974896986744,4.837698227941646,5.0,2.441967258367954,8.867346640115603,21.077182931955374,0.021715951007560963,66,0.43107537663747936,ood:cond:pp:2470.6 outside [505.725,2097.14]
0.0,0.7135462792519545,7.771937847137451,0.10931662774313178,0.2840644337114209,0.48200371621820126,0.591320343961333,0.02463865466415882,1069.5503118629247,0.046436917754406434,0.8931892454982416,7.724169033850249,2.176134211169423,2.0,8.61735827934849,9.847443548082968,27.08216010677995,4.744950108150409,67,0.591320343961333,
0.0,0.7316335105997166,8.524981498718262,0.03982574937829437,0.6322244002436,0.40667326365321127,0.44649901303150563,0.02628624439239502,1562.8702118650713,0.06963880585905788,0.9068817515072756,9.205451320638172,2.484855898657101,2.0,10.112333072145448,9.640213809588719,29.864879953879615,0.10647492235912603,68,0.44649901303150563,
0.0,0.7449408797891051,12.16535758972168,0.031774166577722716,0.6936320741892685,0.49086290843986247,0.5226370750175852,0.029339781031012535,2496.9443877005215,0.04999348058560043,0.6818666887552529,2.469472970674155,5.74724897225618,6.0,3.1513396594294076,4.3710536677525615,23.27909162432901,4.87383568786988,69,0.5226370750175852,ood:cond:pp:2496.94 outside [505.725,2097.14]
0.0,0.7408505840778499,8.701881408691406,0.011180309269170794,0.879221811992953,0.45086622787358477,0.46204653714275556,0.028788607567548752,1493.4417437102325,0.0963587459065539,0.5006367229449743,5.889124436301088,2.5361657746611903,3.0,6.389761159246063,6.551552862612794,25.72083634035098,2.557663447397438,70,0.46204653714275556,
0.0,0.7962193068468355,13.534036636352539,0.010084300170779638,0.8903863616590905,0.49413131537642113,0.5042156155472007,0.0287126787006855,2451.0628580067046,0.06489060053840089,0.9818853224696866,5.899963617682391,2.8894864399063556,3.0,6.881848940152078,2.4282675755472107,23.073814396003442,0.7087213069046977,71,0.5042156155472007,ood:cond:pp:2451.06 outside [505.725,2097.14]
0.0,0.7032627723642552,8.971569061279297,0.02081419595528441,0.786917167823042,0.3748036388592554,0.39561783481453977,0.02836100570857525,2077.9144621195096,0.07867774598985838,1.2863202187216305,3.6570210647680805,5.249919354943655,5.0,4.943341283489711,4.928851125275246,29.6455575427238,2.962668627723677,72,0.39561783481453977,
0.0,0.8165926701056153,17.079265594482422,8.230693371107515e-05,0.9990528552319639,0.34629262379502557,0.34637493072873665,0.027295947074890137,2532.0224202654745,0.09766444076164106,1.2229762799574713,2.6185546544266165,5.0849921427638485,5.0,3.8415309343840875,8.401826649398073,27.60948132131851,4.643637019568208,73,0.34637493072873665,ood:cond:pp:2532.02 outside [505.725,2097.14]
0.0,0.701471814928819,8.444426536560059,0.07365415805196084,0.42828139613284905,0.43082298715639555,0.5044771452083564,0.02633475326001644,1261.6822995837747,0.058244081774906475,0.8438857699716219,5.274229465262354,4.451951899347149,4.0,6.118115235233976,4.1705962529596246,28.64305719389553,2.297632606250402,74,0.5044771452083564,
0.0,0.6960000956145758,10.720544815063477,0.04391383550709113,0.6031576250081563,0.48523487045078434,0.5291487059578754,0.025507112964987755,2974.9647716809623,0.031202225218144173,1.2780082178713252,4.632765478732457,3.3945119332476072,3.0,5.9107736966037825,6.933342820226069,24.665663910037416,0.5231990965354216,75,0.5291487059578754,ood:cond:pp:2974.96 outside [505.725,2097.14]
0.0,0.8670067451160242,15.617732048034668,-0.0004963489181894453,1.0057307865889467,0.4422607063613769,0.4417643574431874,0.02980509214103222,2195.1763531152787,0.0949849644581191,0.7436321221615463,11.476130309057009,2.4467538258231505,2.0,12.219762431218555,2.5485433418232484,26.988068204260358,4.8316189913401235,76,0.4417643574431874,ood:cond:pp:2195.18 outside [505.725,2097.14]
0.0,0.8543763767477635,12.044085502624512,0.2468050876063097,0.05834109310089827,0.4647516740880889,0.7115567616943985,0.027144964784383774,796.5158083961467,0.02026741943299154,1.290458809170545,3.1005659190037917,3.578551814192455,4.0,4.391024728174337,9.299263043171772,26.863361955869117,3.8925289641574827,77,0.7115567616943985,
0.0,0.7016459659711946,9.737323760986328,0.031202029249880858,0.6982160917415229,0.4759409735082105,0.5071430027580914,0.025744669139385223,2853.5337234964595,0.0416721575271249,0.6130106862015745,4.685615561014279,2.599272647058941,3.0,5.298626247215854,9.426400062786481,25.322278804434042,1.101697802658304,78,0.5071430027580914,ood:cond:pp:2853.53 outside [505.725,2097.14]
0.0,0.7052504416758045,11.636641502380371,0.0752527687337734,0.4204711051177763,0.5588860237803489,0.6341387925141223,0.02113846316933632,2991.0382984813346,0.018762047751535876,0.6114482229472907,6.6942914632031645,2.7387031003811857,3.0,7.3057396861504555,2.3579213446884975,24.275140403139865,1.7641487120882104,79,0.6341387925141223,ood:cond:pp:2991.04 outside [505.725,2097.14]
0.0,0.6336029060434458,10.012845039367676,0.09874431185408146,0.3208325630206408,0.4600024755912042,0.5587467874452857,0.020812321454286575,2607.532274765331,0.019788816065955925,0.6618128440035392,5.135923513751221,4.493618749392378,4.0,5.7977363577547605,5.051554207065525,28.242499638084567,0.47238119614209484,80,0.5587467874452857,ood:cond:pp:2607.53 outside [505.725,2097.14]
