bc_phi_mae,boundary_gamma_uniformity,boundary_operator_proxy_loss,objective_density_ratio,objective_main,objective_negative_penalty,objective_total,objective_uniformity,poisson_residual_norm,pp,pp0,series.llcoil,series.min_gap_effective,series.nncoil,series.nncoil_effective,series.pitch_effective,series.rrc,series.rrce,series.zzc,trial,value,warnings,cand_pp,cand_pp0,cand_sampler_area_proxy,cand_sampler_fill_ratio,cand_sampler_min_gap,cand_sampler_nncoil_effective,cand_sampler_pitch,cand_sampler_r_center_mean,cand_sampler_r_center_std,cand_sampler_rank,cand_sampler_span_r,cand_sampler_structure_signature,cand_sampler_z_max,cand_sampler_z_min,cand_series.llcoil,cand_series.nncoil,cand_series.rrc,cand_series.rrce,cand_series.zzc,sampler_area_proxy,sampler_fill_ratio,sampler_min_gap,sampler_nncoil_effective,sampler_pitch,sampler_r_center_mean,sampler_r_center_std,sampler_span_r,sampler_z_min,sampler_z_max,nncoil_eff_int,span_r,fill_ratio,area_proxy,r_mid,z_min,z_max,radial_compactness
0.0,0.6388127958100273,14.830367088317873,2.027149776374582,0.1466671491295768,0.0,0.1466671491295768,0.2973162785595192,0.031107984483242,2979.139099814355,0.0925585447194576,0.7311197221279144,2.1306072413921355,5.0,5.0,2.86172696352005,7.047863483428955,21.356498301029205,1.196618676185608,387,0.1466671491295768,"ood:cond:pp:2979.14 outside [505.725,2097.14]",2979.139099814355,0.0925585447194576,2.672680377960205,0.2554819979152046,2.1306072413921355,5.0,2.86172696352005,13.136877059936523,4.047092914581299,387,14.30863481760025,b03c053c9595d413,15.927738398313522,15.196618676185608,0.7311197221279144,5.0,7.047863483428955,21.356498301029205,1.196618676185608,2.672680377960205,0.2554819979152046,2.1306072413921355,5.0,2.86172696352005,13.136877059936523,4.047092914581299,14.30863481760025,15.196618676185608,15.927738398313522,5,14.30863481760025,0.2554819979152046,2.672680377960205,14.20218089222908,15.196618676185608,15.927738398313522,0.2554819979152047
0.0,0.623152773245864,13.728434562683104,1.9712897679367276,0.1500756051751001,0.0,0.1500756051751001,0.295842504898587,0.0330643318593502,2711.15688136667,0.0948546573383808,0.7082001119852066,3.658570249875386,3.0,3.0,4.366770361860593,7.710564136505127,20.810875222086903,4.207236170768738,115,0.1500756051751001,"ood:cond:pp:2711.16 outside [505.725,2097.14]",2711.15688136667,0.0948546573383808,1.5046422481536863,0.1621793804800527,3.658570249875386,3.0,4.366770361860593,12.431434631347656,3.565453052520752,115,13.10031108558178,3f450482c000ab4d,18.915436282753944,18.207236170768734,0.7082001119852066,3.0,7.710564136505127,20.810875222086903,4.207236170768738,1.5046422481536863,0.1621793804800527,3.658570249875386,3.0,4.366770361860593,12.431434631347656,3.565453052520752,13.10031108558178,18.207236170768734,18.915436282753944,3,13.100311085581776,0.1621793804800527,1.5046422481536863,14.260719679296015,18.207236170768738,18.915436282753944,0.16217938048005273
0.0,0.5590268466442222,12.01053524017334,1.5865039232684095,0.1518076442114868,0.0,0.1518076442114868,0.2408434231236587,0.0367526300251483,2351.4065346695184,0.0997489519426822,1.3340232968330383,3.294203555583953,5.0,5.0,4.628226852416992,2.7163119316101074,25.85744619369507,0.7102352380752563,346,0.1518076442114868,"ood:cond:pp:2351.41 outside [505.725,2097.14]",2351.4065346695184,0.0997489519426822,8.898090362548828,0.2882363677001643,3.294203555583953,5.0,4.628226852416992,12.639778137207031,6.545300960540772,346,23.14113426208496,65ee6106a44f11bb,16.044258534908295,14.710235238075256,1.3340232968330383,5.0,2.7163119316101074,25.85744619369507,0.7102352380752563,8.898090362548828,0.2882363677001643,3.294203555583953,5.0,4.628226852416992,12.639778137207031,6.545300960540772,23.14113426208496,14.710235238075256,16.044258534908295,5,23.14113426208496,0.2882363677001643,8.898090362548828,14.286879062652588,14.710235238075256,16.044258534908295,0.28823636770016436
0.0,0.6087651063124213,12.737568855285645,1.8281340566716904,0.152849933596633,0.0,0.152849933596633,0.2794301691680113,0.0355306789278984,2239.562246908426,0.0944546081447601,0.8897868096828461,2.7829800359904766,4.0,4.0,3.6727668456733222,6.167209625244141,20.85827700793743,0.0182190141640603,284,0.152849933596633,"ood:cond:pp:2239.56 outside [505.725,2097.14]",2239.562246908426,0.0944546081447601,3.1668825149536133,0.242266075433308,2.7829800359904766,4.0,3.6727668456733222,12.121253967285156,4.106278419494629,284,14.69106738269329,80b10750fe594881,14.908005823846906,14.01821901416406,0.8897868096828461,4.0,6.167209625244141,20.85827700793743,0.0182190141640603,3.1668825149536133,0.242266075433308,2.7829800359904766,4.0,3.6727668456733222,12.121253967285156,4.106278419494629,14.69106738269329,14.01821901416406,14.908005823846906,4,14.69106738269329,0.242266075433308,3.1668825149536133,13.512743316590786,14.01821901416406,14.908005823846906,0.24226607543330808
0.0,0.6783645336002097,14.759326934814451,1.9088702414011405,0.1535475091304706,0.0,0.1535475091304706,0.2931022708204253,0.0307475067675113,2881.171918986678,0.0957511372716426,1.097994029521942,4.820784613490105,2.0,2.0,5.918778643012047,9.38628625869751,21.223843544721603,4.337166845798492,39,0.1535475091304706,"ood:cond:pp:2881.17 outside [505.725,2097.14]",2881.171918986678,0.0957511372716426,2.411181926727295,0.1855102371193217,4.820784613490105,2.0,5.918778643012047,12.894672393798828,2.9593892097473145,39,11.837557286024094,14b3978829f057f6,19.435160875320435,18.33716684579849,1.097994029521942,2.0,9.38628625869751,21.223843544721603,4.337166845798492,2.411181926727295,0.1855102371193217,4.820784613490105,2.0,5.918778643012047,12.894672393798828,2.9593892097473145,11.837557286024094,18.33716684579849,19.435160875320435,2,11.837557286024094,0.1855102371193217,2.411181926727295,15.305064901709557,18.337166845798492,19.435160875320435,0.18551023711932169
0.0,0.585204906963601,13.91301155090332,1.6511519564475314,0.1536112252626568,0.0,0.1536112252626568,0.2536354751247383,0.034185703843832,2901.792019346833,0.0907229620990753,1.4508160948753357,2.893253244459629,4.0,4.0,4.344069339334965,4.491966009140015,21.868243366479877,4.1145458817482,208,0.1536112252626568,"ood:cond:pp:2901.79 outside [505.725,2097.14]",2901.792019346833,0.0907229620990753,8.419469833374023,0.3339762746737006,2.893253244459629,4.0,4.344069339334965,11.733478546142578,4.856817245483398,208,17.37627735733986,db0f6ec4ff0d6ceb,19.56536197662353,18.1145458817482,1.4508160948753357,4.0,4.491966009140015,21.868243366479877,4.1145458817482,8.419469833374023,0.3339762746737006,2.893253244459629,4.0,4.344069339334965,11.733478546142578,4.856817245483398,17.37627735733986,18.1145458817482,19.56536197662353,4,17.376277357339863,0.3339762746737006,8.419469833374023,13.180104687809946,18.1145458817482,19.565361976623535,0.33397627467370067
0.0,0.5554660978076573,11.224410057067873,1.5172686996508784,0.1544392207371635,0.0,0.1544392207371635,0.2343257956229711,0.0391480065882205,2318.453738820433,0.0996101726715564,1.4962235689163208,2.878059601783752,5.0,5.0,4.374283170700073,2.3993073105812077,24.270723164081573,4.296838045120239,323,0.1544392207371635,"ood:cond:pp:2318.45 outside [505.725,2097.14]",2318.453738820433,0.0996101726715564,11.193424224853516,0.3420500023725855,2.878059601783752,5.0,4.374283170700073,11.89598560333252,6.18617057800293,323,21.87141585350037,30ea311196a2dd74,19.79306161403656,18.29683804512024,1.4962235689163208,5.0,2.3993073105812077,24.270723164081573,4.296838045120239,11.193424224853516,0.3420500023725855,2.878059601783752,5.0,4.374283170700073,11.89598560333252,6.18617057800293,21.87141585350037,18.29683804512024,19.79306161403656,5,21.871415853500366,0.3420500023725855,11.193424224853516,13.33501523733139,18.29683804512024,19.79306161403656,0.34205000237258554
0.0,0.6532126121929149,16.024473190307617,1.6618055134802012,0.1561613496721755,0.0,0.1561613496721755,0.259509791877731,0.0309144146740436,2829.7721103215217,0.0870109858744144,1.1901618838310242,9.142137050628662,2.0,2.0,10.332298934459686,2.822147488594055,23.486745357513428,0.2952955476939678,65,0.1561613496721755,"ood:cond:pp:2829.77 outside [505.725,2097.14]",2829.7721103215217,0.0870109858744144,2.8329708576202397,0.1151884872263678,9.142137050628662,2.0,10.332298934459686,8.583377838134766,5.166149139404297,65,20.664597868919373,7dcd6c6ee1849faa,15.485457431524992,14.295295547693968,1.1901618838310242,2.0,2.822147488594055,23.486745357513428,0.2952955476939678,2.8329708576202397,0.1151884872263678,9.142137050628662,2.0,10.332298934459686,8.583377838134766,5.166149139404297,20.664597868919373,14.295295547693968,15.485457431524992,2,20.664597868919373,0.1151884872263678,2.8329708576202397,13.154446423053741,14.295295547693968,15.485457431524992,0.11518848722636789
0.0,0.5929100035074845,14.91871452331543,1.1759389201011985,0.1575894934127126,0.0,0.1575894934127126,0.1853156187030402,0.0330108031630516,2914.1954762033224,0.0905620665404796,1.3398550152778623,11.351093113422394,2.0,2.0,12.690948128700256,4.173259973526001,29.555156230926517,2.3212790489196777,48,0.1575894934127126,"ood:cond:pp:2914.2 outside [505.725,2097.14]",2914.1954762033224,0.0905620665404796,3.5904226303100586,0.1055756434972588,11.351093113422394,2.0,12.690948128700256,11.188661575317385,6.345474243164063,48,25.381896257400516,60a46acd215036b1,17.66113406419754,16.321279048919678,1.3398550152778623,2.0,4.173259973526001,29.555156230926517,2.3212790489196777,3.5904226303100586,0.1055756434972588,11.351093113422394,2.0,12.690948128700256,11.188661575317385,6.345474243164063,25.381896257400516,16.321279048919678,17.66113406419754,2,25.381896257400516,0.1055756434972588,3.5904226303100586,16.864208102226257,16.321279048919678,17.66113406419754,0.10557564349725883
0.0,0.6217998601091133,13.80960464477539,1.8256837942250888,0.1577179923959293,0.0,0.1577179923959293,0.287943182774964,0.0332224033772945,2854.0096626106497,0.0925761373519897,1.3132492899894714,3.082571193575859,3.0,3.0,4.3958204835653305,7.770299434661865,20.957760885357857,4.984467923641205,196,0.1577179923959293,"ood:cond:pp:2854.01 outside [505.725,2097.14]",2854.0096626106497,0.0925761373519897,5.1738715171813965,0.2987495269425403,3.082571193575859,3.0,4.3958204835653305,12.82274341583252,3.589172601699829,196,13.187461450695992,d92af3adb4daf044,20.29771721363068,18.984467923641205,1.3132492899894714,3.0,7.770299434661865,20.957760885357857,4.984467923641205,5.1738715171813965,0.2987495269425403,3.082571193575859,3.0,4.3958204835653305,12.82274341583252,3.589172601699829,13.187461450695992,18.984467923641205,20.29771721363068,3,13.187461450695992,0.2987495269425403,5.1738715171813965,14.364030160009861,18.984467923641205,20.297717213630676,0.29874952694254037
