bc_phi_mae,boundary_gamma_uniformity,boundary_operator_proxy_loss,objective_density_ratio,objective_main,objective_negative_penalty,objective_total,objective_uniformity,poisson_residual_norm,pp,pp0,series.llcoil,series.min_gap_effective,series.nncoil,series.nncoil_effective,series.pitch_effective,series.rrc,series.rrce,series.zzc,trial,value,warnings,cand_pp,cand_pp0,cand_sampler_area_proxy,cand_sampler_fill_ratio,cand_sampler_min_gap,cand_sampler_nncoil_effective,cand_sampler_pitch,cand_sampler_r_center_mean,cand_sampler_r_center_std,cand_sampler_rank,cand_sampler_span_r,cand_sampler_structure_signature,cand_sampler_z_max,cand_sampler_z_min,cand_series.llcoil,cand_series.nncoil,cand_series.rrc,cand_series.rrce,cand_series.zzc,sampler_area_proxy,sampler_fill_ratio,sampler_min_gap,sampler_nncoil_effective,sampler_pitch,sampler_r_center_mean,sampler_r_center_std,sampler_span_r,sampler_z_min,sampler_z_max,nncoil_eff_int,span_r,fill_ratio,area_proxy,r_mid,z_min,z_max,radial_compactness
0.0,0.5671528741809398,14.3199462890625,0.0136551702829409,5.791019320728871,0.0,5.791019320728871,0.0790773549363536,0.0692716836929321,572.8983685631231,0.0128813194088041,0.5123131740838289,6.309882802888751,4.0,4.0,6.82219597697258,2.422487616539001,29.71127152442932,3.3621707558631897,301,5.791019320728871,,572.8983685631231,0.0128813194088041,1.0498591661453247,0.0750950538232959,6.309882802888751,4.0,6.82219597697258,12.911937713623049,7.62744665145874,301,27.28878390789032,662aa55e123f68e9,17.87448392994702,17.36217075586319,0.5123131740838289,4.0,2.422487616539001,29.71127152442932,3.3621707558631897,1.0498591661453247,0.0750950538232959,6.309882802888751,4.0,6.82219597697258,12.911937713623049,7.62744665145874,27.28878390789032,17.36217075586319,17.87448392994702,4,27.28878390789032,0.0750950538232959,1.0498591661453247,16.06687957048416,17.36217075586319,17.87448392994702,0.07509505382329594
0.0,0.5526202118377452,12.129735946655272,0.0364101949075774,2.196573033405992,0.0,2.196573033405992,0.0799776522750408,0.062446542084217,1060.3836313583106,0.0164193260485529,0.5193671490997076,3.962319500123461,6.0,6.0,4.481686649223168,2.022098317742348,28.91221821308136,1.1509857326745987,478,2.196573033405992,,1060.3836313583106,0.0164193260485529,1.6184535026550293,0.1158865377591117,3.962319500123461,6.0,4.481686649223168,13.48599910736084,7.653936862945557,478,26.89011989533901,a844d52d87afeadd,15.670352881774306,15.1509857326746,0.5193671490997076,6.0,2.022098317742348,28.91221821308136,1.1509857326745987,1.6184535026550293,0.1158865377591117,3.962319500123461,6.0,4.481686649223168,13.48599910736084,7.653936862945557,26.89011989533901,15.1509857326746,15.670352881774306,6,26.890119895339012,0.1158865377591117,1.6184535026550293,15.467158265411854,15.150985732674599,15.670352881774306,0.11588653775911173
0.0,0.5443114644754881,12.096674919128418,0.1236807269433579,0.9486666472977432,0.0,0.9486666472977432,0.117331780564703,0.0542378425598144,2682.522164180398,0.0202399623112082,1.4584144949913025,11.016758739948273,2.0,2.0,12.475173234939575,4.182316541671753,29.132663011550903,4.12770688533783,9,0.9486666472977432,"ood:cond:pp:2682.52 outside [505.725,2097.14]",2682.522164180398,0.0202399623112082,4.253945827484131,0.1169053501322674,11.016758739948273,2.0,12.475173234939575,11.149110794067385,6.237586975097656,9,24.95034646987915,f93a14c1347f6af8,19.58612138032913,18.12770688533783,1.4584144949913025,2.0,4.182316541671753,29.132663011550903,4.12770688533783,4.253945827484131,0.1169053501322674,11.016758739948273,2.0,12.475173234939575,11.149110794067385,6.237586975097656,24.95034646987915,18.12770688533783,19.58612138032913,2,24.95034646987915,0.1169053501322674,4.253945827484131,16.657489776611328,18.12770688533783,19.586121380329132,0.11690535013226744
0.0,0.5026925673807981,11.232927322387695,0.3973898321345684,0.3374394279767206,0.0,0.3374394279767206,0.1340949976392538,0.047598011791706,2934.695014653623,0.0434593594820499,1.3179524540901184,11.251455783843994,2.0,2.0,12.569408237934113,4.539315462112427,29.67813193798065,3.675282895565033,30,0.3374394279767206,"ood:cond:pp:2934.7 outside [505.725,2097.14]",2934.695014653623,0.0434593594820499,3.473997116088867,0.1048539779392776,11.251455783843994,2.0,12.569408237934113,11.482995986938477,6.284704208374023,30,25.138816475868225,a753a7d30fc6ede1,18.99323534965515,17.675282895565033,1.3179524540901184,2.0,4.539315462112427,29.67813193798065,3.675282895565033,3.473997116088867,0.1048539779392776,11.251455783843994,2.0,12.569408237934113,11.482995986938477,6.284704208374023,25.138816475868225,17.675282895565033,18.99323534965515,2,25.13881647586822,0.1048539779392776,3.473997116088867,17.10872370004654,17.675282895565033,18.99323534965515,0.10485397793927767
0.0,0.5237426451002326,10.269613265991213,0.6153517552714092,0.2603879858821464,0.0,0.2603879858821464,0.1602302041641657,0.044566947966814,1665.1080858107805,0.0782899330713748,0.6721251904964447,11.02508357167244,2.0,2.0,11.697208762168884,6.585811614990234,29.980229139328003,0.5491269379854202,85,0.2603879858821464,,1665.1080858107805,0.0782899330713748,0.9035046100616456,0.0574603056303681,11.02508357167244,2.0,11.697208762168884,12.770479202270508,5.848604679107666,85,23.39441752433777,0975ec1d15ee53cc,15.221252128481863,14.54912693798542,0.6721251904964447,2.0,6.585811614990234,29.980229139328003,0.5491269379854202,0.9035046100616456,0.0574603056303681,11.02508357167244,2.0,11.697208762168884,12.770479202270508,5.848604679107666,23.39441752433777,14.54912693798542,15.221252128481863,2,23.39441752433777,0.0574603056303681,0.9035046100616456,18.28302037715912,14.54912693798542,15.221252128481865,0.05746030563036818
0.0,0.6037783661388784,14.215009689331056,1.2065742523326808,0.1423866082540388,0.0,0.1423866082540388,0.1718000153963031,0.0333934500813484,2582.516580260336,0.0921271530594825,1.2863100171089172,10.083538234233856,2.0,2.0,11.369848251342772,5.417457818984985,28.15715432167053,0.1111651398241519,14,0.1423866082540388,"ood:cond:pp:2582.52 outside [505.725,2097.14]",2582.516580260336,0.0921271530594825,3.3091866970062256,0.1131334375511128,10.083538234233856,2.0,11.369848251342772,11.74553680419922,5.684924602508545,14,22.739696502685547,ff5cef9bb7c2d5e8,15.39747515693307,14.111165139824152,1.2863100171089172,2.0,5.417457818984985,28.15715432167053,0.1111651398241519,3.3091866970062256,0.1131334375511128,10.083538234233856,2.0,11.369848251342772,11.74553680419922,5.684924602508545,22.739696502685547,14.111165139824152,15.39747515693307,2,22.739696502685543,0.1131334375511128,3.3091866970062256,16.78730607032776,14.111165139824152,15.39747515693307,0.11313343755111287
0.0,0.5848607491931006,11.235413551330566,1.259286534570106,0.1753232091303994,0.0,0.1753232091303994,0.2207821564555306,0.0382129922509193,1764.545646232009,0.0954110611257553,0.6609682738780975,9.97621139883995,2.0,2.0,10.637179672718048,4.239570379257202,25.5139297246933,1.179835423827171,36,0.1753232091303994,,1764.545646232009,0.0954110611257553,0.8737581968307495,0.0621375490698282,9.97621139883995,2.0,10.637179672718048,9.888644218444824,5.31859016418457,36,21.274359345436096,f8157c7280f0e9b0,15.840803697705269,15.179835423827171,0.6609682738780975,2.0,4.239570379257202,25.5139297246933,1.179835423827171,0.8737581968307495,0.0621375490698282,9.97621139883995,2.0,10.637179672718048,9.888644218444824,5.31859016418457,21.274359345436096,15.179835423827171,15.840803697705269,2,21.274359345436096,0.0621375490698282,0.8737581968307495,14.87675005197525,15.179835423827171,15.840803697705269,0.06213754906982827
0.0,0.5494884360532043,12.478386878967283,1.402156654051947,0.1661472255556552,0.0,0.1661472255556552,0.2329644378651316,0.0362561121582984,2468.4593645213245,0.0931215839700698,1.493552029132843,6.302008171876271,3.0,3.0,7.795560201009114,3.6223690509796143,27.00904965400696,1.0863928496837616,116,0.1661472255556552,"ood:cond:pp:2468.46 outside [505.725,2097.14]",2468.4593645213245,0.0931215839700698,6.692091941833496,0.1915900834092085,6.302008171876271,3.0,7.795560201009114,12.164706230163574,6.365048408508301,116,23.386680603027344,c745971588da2600,16.579944878816605,15.086392849683762,1.493552029132843,3.0,3.6223690509796143,27.00904965400696,1.0863928496837616,6.692091941833496,0.1915900834092085,6.302008171876271,3.0,7.795560201009114,12.164706230163574,6.365048408508301,23.386680603027344,15.086392849683762,16.579944878816605,3,23.386680603027347,0.1915900834092085,6.692091941833496,15.315709352493288,15.086392849683762,16.579944878816605,0.19159008340920858
0.0,0.5554660978076573,11.224410057067873,1.5172686996508784,0.1544392207371635,0.0,0.1544392207371635,0.2343257956229711,0.0391480065882205,2318.453738820433,0.0996101726715564,1.4962235689163208,2.878059601783752,5.0,5.0,4.374283170700073,2.3993073105812077,24.270723164081573,4.296838045120239,323,0.1544392207371635,"ood:cond:pp:2318.45 outside [505.725,2097.14]",2318.453738820433,0.0996101726715564,11.193424224853516,0.3420500023725855,2.878059601783752,5.0,4.374283170700073,11.89598560333252,6.18617057800293,323,21.87141585350037,30ea311196a2dd74,19.79306161403656,18.29683804512024,1.4962235689163208,5.0,2.3993073105812077,24.270723164081573,4.296838045120239,11.193424224853516,0.3420500023725855,2.878059601783752,5.0,4.374283170700073,11.89598560333252,6.18617057800293,21.87141585350037,18.29683804512024,19.79306161403656,5,21.871415853500366,0.3420500023725855,11.193424224853516,13.33501523733139,18.29683804512024,19.79306161403656,0.34205000237258554
0.0,0.5802814881133384,14.61730670928955,1.740255664956116,0.1370907204214407,0.0,0.1370907204214407,0.2385729028263272,0.031363159418106,2919.6247759218213,0.0993908273367881,1.0537492632865906,4.763168126344681,4.0,4.0,5.816917389631271,3.338187456130981,26.605857014656067,0.6178150698542595,259,0.1370907204214407,"ood:cond:pp:2919.62 outside [505.725,2097.14]",2919.6247759218213,0.0993908273367881,4.441550731658936,0.181152523356256,4.763168126344681,4.0,5.816917389631271,12.59043788909912,6.503511428833008,259,23.267669558525085,eaf544aefd8a3e59,15.67156433314085,14.61781506985426,1.0537492632865906,4.0,3.338187456130981,26.605857014656067,0.6178150698542595,4.441550731658936,0.181152523356256,4.763168126344681,4.0,5.816917389631271,12.59043788909912,6.503511428833008,23.267669558525085,14.61781506985426,15.67156433314085,4,23.267669558525085,0.181152523356256,4.441550731658936,14.972022235393524,14.61781506985426,15.67156433314085,0.181152523356256
