case_id,case_index,var,n_points,integral_true,integral_pred,integral_rel_error,p95_true,p95_pred,p95_rel_error,p99_true,p99_pred,p99_rel_error,peak_location_error_px,center_of_mass_error_px,profile_rmse_r,profile_rmse_z,grad_rmse,top10_rmse,shape_corr,distribution_error_score
case_g057_op06,3.0,ni,128000.0,6.208659854504011e+21,5.688279247584265e+21,0.08381528689194348,1.0371464606651514e+17,9.985892593487051e+16,0.03717623573792887,1.1037232881683398e+17,1.0316031001360334e+17,0.06534263506570737,230.15212360523637,17.58184236816608,6981486669067610.0,5555311464184051.0,873020634954402.5,8903050464119915.0,0.968056793563543,0.1434610884007137
case_g058_op02,4.0,ni,128000.0,5.151545875964801e+22,4.6972204458072185e+22,0.08819205750982365,9.658654190481702e+17,8.386992198943506e+17,0.1316603707368858,1.0535577633185961e+18,9.354807203290573e+17,0.112074579202576,19.026297590440446,1.7943456527467663,5.630153381610064e+16,4.278795223703566e+16,2985841921120046.5,1.4308353015299262e+17,0.9900821635415653,0.11894710112237865
case_g045_op02,5.0,ni,128000.0,2.294873337768169e+23,1.6765009215033155e+23,0.26945819017019856,4.5247243243726305e+18,2.876490684772752e+18,0.36427272059904164,4.902918891454207e+18,3.119897820150733e+18,0.36366521877636643,36.22154055254967,28.544828157353184,7.513312977007488e+17,5.4519762856860397e+17,2.121999905421089e+16,1.7116489020819195e+18,0.9605772588745282,0.3174026524447721
case_g050_op03,6.0,ni,128000.0,1.4402277632803862e+23,1.2015509945384147e+23,0.165721544069072,2.6170284256304036e+18,1.976443839085491e+18,0.24477555546253008,2.832349160449696e+18,2.1225183527588744e+18,0.2506155729677483,80.09993757800315,12.423142821014627,2.7522607062032048e+17,2.2024273406568074e+17,1.0178442700867506e+16,7.131302534135062e+17,0.9751435988360185,0.24274786337589052
case_g028_op04,7.0,ni,128000.0,1.387322664141036e+22,1.2695287072349724e+22,0.08490739750077962,2.7425283801958307e+17,2.584663154969542e+17,0.05756192948312033,2.8840821837793325e+17,2.885135588074192e+17,0.0003652476690102942,30.23243291566195,17.23810451803535,2.1876384212875412e+16,1.1198426670224124e+16,1462256721348190.2,5.000198716738857e+16,0.9686808311385114,0.12223961192416434
case_g022_op02,8.0,ni,128000.0,2.3636029896638628e+23,2.033243417257115e+23,0.1397694849141012,4.5193419263328645e+18,3.476228304394623e+18,0.23081095410381056,4.955279861679946e+18,3.7014233985504717e+18,0.25303443965410866,15.0,2.68289486843423,4.111833181951593e+17,3.052362322111267e+17,1.8914582691973908e+16,1.1062244963215108e+18,0.9849622578200742,0.20420312808418806
case_g024_op04,9.0,ni,128000.0,2.3962297791375433e+21,2.3061703300818036e+21,0.03758381180295408,4.0913189950036376e+16,5.123182139088567e+16,0.25220794207077274,4.282985007259058e+16,5.43868587539746e+16,0.26983537560361565,78.77182237323191,16.897365647250165,3626741183537544.0,2323650885825054.0,781207076298664.2,9104028382230062.0,0.9246195902515235,0.20402306931469757
case_g012_op02,10.0,ni,128000.0,9.999016211296586e+22,9.377411418473752e+22,0.06216659516168837,1.7078796852494597e+18,1.6458487988792328e+18,0.03632040764110762,1.8113481357160297e+18,1.77260165106768e+18,0.021390965041092516,33.24154027718932,7.939251571391711,9.193596619372938e+16,6.9150104731347336e+16,6024933112627405.0,1.0432092214930165e+17,0.9821891086379204,0.059723580266250964
case_g013_op01,11.0,ni,128000.0,3.4551457598469873e+22,3.4826083738869133e+22,0.007948322863560548,6.328722546464128e+17,5.917378753838711e+17,0.06499633845620799,6.890110623002342e+17,6.282726965161178e+17,0.08815296169751473,23.53720459187964,17.948649980827945,3.7469433665612136e+16,8780829998815379.0,2368053103266048.5,4.474515772239727e+16,0.9747540964167039,0.069980426925548
case_g017_op04,12.0,ni,128000.0,5.768798015467018e+21,5.539155170950398e+21,0.039807745721190536,9.945199711092734e+16,1.0256368974996437e+17,0.03128838765868408,1.0545341976763432e+17,1.0820509278603837e+17,0.026093729577166252,40.45985664828782,14.632965704445224,4844164500927419.0,3652095274671400.0,853362292115664.9,5104860744682220.0,0.9777716380087692,0.05604271909697711
case_g025_op03,13.0,ni,128000.0,2.7377156155555137e+23,2.0418996411767003e+23,0.25415933284861086,5.173318811894205e+18,3.4796404050852045e+18,0.32738720894505674,5.625603805086723e+18,3.6914497340724736e+18,0.3438127066938787,38.0,18.5887381433838,7.595119531059574e+17,6.168690071372216e+17,2.385660879988146e+16,1.7770963724802744e+18,0.9768421085523631,0.2959182335067763
case_g046_op04,14.0,ni,128000.0,4.840075234185993e+22,4.136479481140024e+22,0.14536876370771956,9.807046203911699e+17,8.10301854769899e+17,0.17375544285016523,1.0608114387519327e+18,8.701128814520329e+17,0.17976668645679453,25.632011235952593,24.67089411391302,1.1074219305510077e+17,6.7522035284696376e+16,3531037162933219.0,2.3573634702687594e+17,0.9565534442118149,0.19313635553046474
case_g033_op01,15.0,ni,128000.0,1.1278795089185065e+22,8.479000904567768e+21,0.2482352203828886,2.327685563613708e+17,1.6012782945970422e+17,0.31207276462587413,2.4231360423446707e+17,1.8044904820371882e+17,0.25530781165256816,20.591260281974,19.182998168011206,3.217438064988537e+16,2.4217080312701996e+16,1184055258643296.2,7.940541912659474e+16,0.9707531986705259,0.2698213718121538
case_g029_op01,16.0,ni,128000.0,1.1333285080122196e+22,9.57279819421548e+21,0.15533773953983473,1.9824241635743498e+17,1.628193385762259e+17,0.17868566390625798,2.111037840580359e+17,1.927382302250237e+17,0.08699774812166891,29.68164415931166,6.043378655422818,1.7616729344209002e+16,1.5826783119990914e+16,1043630583150329.0,4.222592937138695e+16,0.9812218040321474,0.16118630712328472
case_g010_op01,17.0,ni,128000.0,1.936003697480597e+22,1.7825963520074705e+22,0.07923918000402684,3.4823677814736154e+17,3.240171912772452e+17,0.06954919293408887,3.71571811348906e+17,3.6619942745488755e+17,0.01445853460873479,47.38143096192854,15.532282649787193,2.4800990092670016e+16,1.4761337203741556e+16,1919657366629522.8,4.944934628962992e+16,0.9762919637204156,0.10806340002404462
case_g024_op03,18.0,ni,128000.0,5.598660898077558e+22,5.509513013458139e+22,0.01592307272084125,1.0072888427377852e+18,9.51669861504149e+17,0.055216516726687113,1.0894023330411578e+18,1.0429548875061234e+18,0.04263571329553925,25.632011235952593,4.149043306947545,2.2636932020398516e+16,2.0592217752913424e+16,3230115000849490.5,6.224268182240154e+16,0.9940848720663675,0.05161473621271556
case_g026_op04,19.0,ni,128000.0,5.3562692657252785e+22,4.2983563142829384e+22,0.19750929218811236,1.0518884119226611e+18,7.655294114333719e+17,0.27223324950017935,1.1324158993090424e+18,8.203965747909204e+17,0.2755342138065215,30.364452901377952,24.02323711009925,1.3696884452022565e+17,9.674703048960842e+16,3740749444127171.5,3.119356488780002e+17,0.9676124858040179,0.24508434876724125
case_g023_op04,20.0,ni,128000.0,4.496170931851755e+22,3.3789628948679167e+22,0.2484798851994967,8.768864441379848e+17,5.786004156749706e+17,0.34016494434036043,9.491580704837651e+17,6.143724836007968e+17,0.352718474713422,60.207972893961475,26.024719806076547,1.3742067448554334e+17,9.829200947599958e+16,3418544877869865.5,3.242931867146009e+17,0.9515315891612759,0.31610315169321496
case_g009_op04,21.0,ni,128000.0,2.4459286023792766e+23,1.7827381807161947e+23,0.271140548018435,4.6704626390012e+18,2.9902346541420503e+18,0.359756220043005,5.059954418677827e+18,3.2318071361715876e+18,0.3612971839742257,23.08679276123039,19.858986157599713,7.369653811436035e+17,5.872162885387834e+17,2.2198940060019344e+16,1.7055066101001167e+18,0.9758175996701118,0.30539270643763367
case_g012_op05,22.0,ni,128000.0,2.1738389900939133e+22,2.1630519763511426e+22,0.004962195356660067,3.708123924114964e+17,3.999692348849127e+17,0.0786296333943999,3.947239294524562e+17,4.3936696336277037e+17,0.11309938561931385,42.05948168962618,1.5168004575139322,1.9881697265717844e+16,5221430628965947.0,1936748309756160.5,3.650135785337966e+16,0.9827511181333196,0.08491733576268123
case_g032_op01,23.0,ni,128000.0,3.978168829495014e+22,3.812260030804878e+22,0.041704815909282655,7.25745909336585e+17,6.454561446104659e+17,0.11063068174853799,7.884535643551616e+17,7.177072018424699e+17,0.08972800138274696,32.38826948140329,6.442673230895561,2.6552988714012668e+16,1.7435305429762256e+16,2423422962622507.5,7.681442241737027e+16,0.9916537199507997,0.09037408983039918
case_g008_op06,24.0,ni,128000.0,6.922972935734734e+21,4.883384583025252e+21,0.2946116316852279,1.3289268678051757e+17,9.696571957067114e+16,0.27034570584898,1.3826293590399123e+17,1.0170595729316248e+17,0.2644018685977683,45.60701700396552,1.8385087523247976,1.9240625916153544e+16,1.6893901738650322e+16,953726235191482.1,3.9080527346892344e+16,0.9808800476099773,0.2574877431807772
case_g006_op05,25.0,ni,128000.0,1.2192979146484158e+23,1.2345404269038684e+23,0.012501056609981792,2.163035717706868e+18,2.002728489181197e+18,0.07411215044364587,2.329833605263859e+18,2.183143682562903e+18,0.06296154470840126,46.09772228646444,8.466428979149965,1.0382875569919798e+17,3.307734061746352e+16,8628117148597769.0,1.7597945134524176e+17,0.9843114891203248,0.07458761755357492
case_g021_op05,26.0,ni,128000.0,1.8823197411898999e+22,1.9561739791030202e+22,0.039235755911710156,3.247882031903801e+17,3.52667299765184e+17,0.08583777458955952,3.48875343233412e+17,4.0274861233216154e+17,0.15441982399629237,70.61161377563892,15.109687270252657,2.371168975852085e+16,8088778207355276.0,1970096925515586.5,4.410382343780618e+16,0.9696249666144101,0.13203890188923592
case_g056_op02,27.0,ni,128000.0,1.1771358942482882e+21,9.696365689924266e+20,0.1762747413189446,1.9481355648971572e+16,1.7295764581515264e+16,0.1121888592784705,2.0062190898480412e+16,1.9303332948224244e+16,0.03782527811125787,472.2298169323915,8.979972745848038,1963908659930532.8,2073942254465439.8,695271931725246.9,3590883986550441.0,0.9364904251270563,0.2768437701908581
case_g038_op01,28.0,ni,128000.0,1.0921253012680894e+23,8.87179137390882e+22,0.18765810446772008,2.052856014565487e+18,1.559509242863209e+18,0.24032215031247636,2.2261830234449272e+18,1.6886662514428242e+18,0.24145219253820283,70.06425622241343,24.07517486475249,2.5852837748991827e+17,1.853115617066651e+17,7540796959090776.0,5.753912371812037e+17,0.9581250421478633,0.24777973541949552
case_g015_op03,29.0,ni,128000.0,1.846623189528202e+23,1.5778312171440696e+23,0.1455586466737736,3.3464672818510684e+18,2.7336812767060424e+18,0.1831142974169671,3.6127874094206234e+18,2.9383832663241e+18,0.1866714164630784,20.09975124224178,21.749698631505026,3.4090073808219334e+17,2.5143550273123514e+17,1.3040329240140916e+16,7.01792866687846e+17,0.9716580289524174,0.18157802389107638
case_g052_op04,30.0,ni,128000.0,5.619486368838622e+22,5.6263543411839225e+22,0.0012221708345775423,9.28662752491628e+17,9.801108394445108e+17,0.05540018355947427,9.656983784928995e+17,1.0459328480920626e+18,0.08308439921415181,46.09772228646444,10.298460159571706,6.552339975366412e+16,1.9577938140151084e+16,3644548651610550.5,7.247929146274496e+16,0.9694109656349045,0.07343936199411114
case_g034_op01,31.0,ni,128000.0,8.735711759986135e+21,7.104183741947827e+21,0.18676532180371497,1.49862599065233e+17,1.1824423008909394e+17,0.21098238768951313,1.5976765281506688e+17,1.2342980652805651e+17,0.2274418234651785,228.3703133071372,7.527450080304567,1.5452855319308448e+16,1.4156789192805796e+16,1059270215497684.6,3.669999708292513e+16,0.9767588740332283,0.2637470674985666
case_g007_op03,32.0,ni,128000.0,2.4336170996461973e+21,1.5929651535751102e+21,0.3454331193651221,3.982793933167001e+16,3.09459134627971e+16,0.22300992765172217,4.1529853065109176e+16,3.604637318478037e+16,0.13203706431929782,43.139309220245984,7.016217258128295,7241248607610544.0,7249470148633100.0,706098110122473.1,1.1543311591338914e+16,0.9407957061497934,0.2530132893961105
case_g039_op03,33.0,ni,128000.0,6.846393125245962e+21,6.296426055800997e+21,0.08032946098537197,1.1459366594229042e+17,1.1306405886647338e+17,0.013348094445179483,1.2274071716472291e+17,1.154575413190171e+17,0.05933789547548021,163.24827717314508,30.282125937204956,1.1049965008348494e+16,5640178884120977.0,913017621429650.0,7741475995083715.0,0.9386514008969516,0.12299947541386667
case_g004_op01,34.0,ni,128000.0,5.46606996588415e+22,5.103456510863523e+22,0.06633897064688839,9.917960126558372e+17,8.552220552893299e+17,0.13770367658646734,1.0769124973633281e+18,9.418535625662922e+17,0.12541310006867698,32.202484376209235,9.99916446445555,6.197922949573947e+16,3.669272944944619e+16,3339777548999632.5,1.4490750814261898e+17,0.9791036779688803,0.12641971993868986
case_g055_op06,35.0,ni,128000.0,9.474199478203939e+22,8.474455114385182e+22,0.10552283241647371,1.7949901432274545e+18,1.5312255294453578e+18,0.14694488143976028,1.964540497341008e+18,1.6381257275009085e+18,0.16615324055772812,18.788294228055936,8.35235432533656,1.0823343148468011e+17,1.0000682773421208e+17,6132802005157580.0,2.841479647935396e+17,0.9890084303513931,0.13593801188877547
case_g040_op04,36.0,ni,128000.0,3.0586072866704813e+22,2.8320186019830393e+22,0.07408230722359276,5.7377821709157e+17,5.2315538920675725e+17,0.08822716927354839,6.13213580478057e+17,5.461232669572045e+17,0.10940774251696994,32.69556544854363,18.27081633718093,4.206526870518598e+16,2.12269248186077e+16,2231268621657770.5,7.872571257028434e+16,0.9801026661957555,0.11582855590352199
case_g019_op06,37.0,ni,128000.0,2.7600563193897476e+21,2.1604916500386816e+21,0.21722914316604622,5.04561513709699e+16,4.68405368762925e+16,0.07165854700439286,5.217531133083779e+16,4.996749108032045e+16,0.04231542072682238,39.01281840626232,2.912996828948661,5704638334210167.0,5624984734938435.0,732070350606546.5,7008420811615143.0,0.9424994358446707,0.13582666558186984
case_g045_op03,38.0,ni,128000.0,7.630308428443938e+21,5.180075266495731e+21,0.32111849539585213,1.54185472481742e+17,1.0576277423605675e+17,0.31405486824589957,1.6012604137891955e+17,1.1094063184569434e+17,0.30716683626015395,52.20153254455275,5.684349122471716,2.3997128856604748e+16,2.0247485121304828e+16,1025918428910346.4,5.204653669608323e+16,0.9821515624907826,0.2938784824486103
case_g028_op02,39.0,ni,128000.0,9.090181262167793e+22,7.275232469567014e+22,0.19966035222579895,1.7661344569888865e+18,1.3458279953296522e+18,0.2379810098806532,1.8892099691736148e+18,1.4532885361216768e+18,0.2307427126496799,59.135437767890075,30.45710359886537,2.475943690344125e+17,1.653256512481417e+17,6454870755578119.0,5.0516141203587834e+17,0.9463835194725075,0.2449869697890618
case_g035_op06,40.0,ni,128000.0,1.8380974991006377e+22,1.676805285708042e+22,0.08774954183415974,3.347690217095036e+17,3.3092259331010726e+17,0.011489797890361841,3.5864428276948666e+17,3.4667986555926214e+17,0.03336012250867098,12.206555615733702,3.9991546845732104,1.744544684963376e+16,1.4374622478397132e+16,1803276311517754.8,1.4289168812313796e+16,0.9891083514343851,0.047892110638960435
case_g049_op01,41.0,ni,128000.0,4.4044738435788707e+21,2.805852572858054e+21,0.36295397077936814,8.45818939077296e+16,6.023540793388564e+16,0.28784512676440593,8.75468854963208e+16,6.576909971852624e+16,0.24875568850144625,74.67261881037788,6.541708987159964,1.5371568498359542e+16,1.3717552695607116e+16,820620123666603.2,2.8192397413970704e+16,0.9412517471796865,0.30427340522040053
case_g018_op01,42.0,ni,128000.0,9.955083100709862e+22,8.252416777720142e+22,0.1710348678925954,1.7636159843737792e+18,1.3345668178538132e+18,0.24327811174398703,1.8901223906515876e+18,1.431284413985519e+18,0.24275569610489187,33.37663853655727,24.72696709279555,2.1698502373651526e+17,1.5359241295366778e+17,6630193019555272.0,4.769756939287594e+17,0.9619738978043291,0.229577524681825
case_g060_op05,43.0,ni,128000.0,1.609742280188821e+21,1.515769270246304e+21,0.05837767392895584,2.8580780629085388e+16,3.4079861011749268e+16,0.19240483505435504,2.9515427961519468e+16,4.022057459035144e+16,0.3626966426774747,49.73932046178355,10.109385779961748,2385429945009663.5,1621026883959103.5,718547696612244.8,7330134782904507.0,0.9207643294443325,0.23235249636083855
case_g002_op01,44.0,ni,128000.0,2.208816298652066e+23,2.0589727634325443e+23,0.06783883988494828,3.6768811912605435e+18,3.244352091054512e+18,0.11763477733087906,3.9056459928524815e+18,3.472578338107267e+18,0.11088246490791764,15.297058540778355,1.8044364771818022,1.742172310011649e+17,1.6562172829708438e+17,1.8425024738093536e+16,4.4023009651407034e+17,0.9931981484969086,0.09951344101050559
case_g050_op01,45.0,ni,128000.0,8.384684311229618e+22,7.089187877624363e+22,0.154507478817085,1.5097934227359923e+18,1.194928827382366e+18,0.20854813023561877,1.6320320842513147e+18,1.2702379343144707e+18,0.22168323369868984,50.28916384272063,11.291073056409413,1.3914037357888306e+17,1.1648160877320778e+17,5185687541628958.0,3.346092349534497e+17,0.9858531535311778,0.19849900347018315
case_g057_op03,46.0,ni,128000.0,4.888757317708818e+22,4.7639707502124405e+22,0.025525212111543436,8.489408511615172e+17,8.01680213011333e+17,0.055670118931751715,9.130235203748572e+17,8.809544206944044e+17,0.03512406741426152,21.18962010041709,3.2480934881057397,2.607791239974281e+16,2.1992244490919456e+16,3106224042409572.0,7.973761740418986e+16,0.9907250624887206,0.0683817415004059
case_g013_op06,47.0,ni,128000.0,3.1689731863204803e+21,1.8847458144809166e+21,0.40525031179916365,5.187042611948421e+16,4.0967618137843304e+16,0.2101931446741182,5.493039584176505e+16,4.491397466368769e+16,0.18234751497023816,229.59311836376978,29.625476989075366,1.2168438038130654e+16,1.0935105272945716e+16,710888921883807.0,2.3625990720894268e+16,0.8437690192791001,0.43248298076182956
case_g001_op05,48.0,ni,128000.0,8.986417970348682e+21,7.478410305248394e+21,0.1678096511954001,1.654511098516209e+17,1.3737428414942413e+17,0.16969862412755343,1.7615387955965197e+17,1.530883672382426e+17,0.13093956476614851,21.095023109728988,2.467377678964199,1.4152934937010634e+16,1.2905793418082782e+16,872189246660769.9,2.954184164239065e+16,0.9871015983816598,0.1474152621102661
case_g044_op06,49.0,ni,128000.0,8.50037546728348e+22,7.670742532990917e+22,0.0975995633940737,1.46245588749134e+18,1.2325548230954714e+18,0.1572020505796145,1.5675650745637325e+18,1.3224936675335365e+18,0.15633890484476476,6.4031242374328485,8.949959937152114,9.427347205509614e+16,8.027429889643494e+16,5248079697023497.0,2.3867615122969168e+17,0.9905255129576024,0.13299606488133361
case_g051_op01,50.0,ni,128000.0,2.307308978932284e+23,1.6818256167405638e+23,0.27108782044490853,4.1913291441600195e+18,2.7087286024840146e+18,0.35373040166549163,4.5402780763322895e+18,2.987968239070054e+18,0.3418975250335805,16.278820596099706,13.138480179114923,6.347181783163355e+17,5.639009509592262e+17,1.8241939525892692e+16,1.504673496549698e+18,0.9775268740922702,0.30578351363177725
case_g014_op02,51.0,ni,128000.0,2.8970880778727823e+22,2.3194097201949255e+22,0.19939965308269925,5.437341237101199e+17,4.4159079056985286e+17,0.18785529303053733,5.873974556515681e+17,4.711668699549925e+17,0.19787383240815595,53.46026561849464,15.507676509714456,6.254921258240642e+16,4.884064234532223e+16,2371727259571916.5,1.2418972595216667e+17,0.9782868613418071,0.2038415213098761
case_g048_op06,52.0,ni,128000.0,1.9739552319751733e+21,1.1298668819960298e+21,0.42761271193295214,3.799400826787594e+16,1.8949388408507588e+16,0.5012532430138633,3.981973199276474e+16,2.266143080308539e+16,0.43089946443630045,573.3550383488401,16.968159901842526,8355528404658130.0,7438898642271009.0,650595621099074.1,1.9284996494127692e+16,0.9491941062319961,0.5801619240677235
case_g058_op05,53.0,ni,128000.0,8.479915164052843e+21,6.336221131324841e+21,0.2527966366710037,1.490745799405994e+17,1.1088291212380077e+17,0.2561916849406288,1.598662075398226e+17,1.1722071249596182e+17,0.26675740733536696,55.17245689653489,7.732645554922354,1.9159130822207444e+16,1.7651236805309278e+16,973503808938786.9,4.046849593975554e+16,0.978729424734585,0.24638146419050297
case_g037_op02,54.0,ni,128000.0,8.287834599364753e+21,5.205867365208571e+21,0.3718664021591851,1.7670109636067328e+17,1.0447729481933126e+17,0.4087343147770995,1.8477055908480288e+17,1.096224599110058e+17,0.40671035226616853,98.6154146165801,18.593260585131734,3.286170711990941e+16,2.555327609845871e+16,1108658252294518.6,7.692363932764245e+16,0.9662701116202362,0.3868139168599138
case_g043_op05,55.0,ni,128000.0,9.453844524993259e+22,8.607113125548472e+22,0.08956476883095245,1.6161554978106767e+18,1.382542035482837e+18,0.14454887703831962,1.7318545335443364e+18,1.486912805664299e+18,0.1414331995763816,5.0,3.8328260658147864,8.842109587215464e+16,8.49741046614543e+16,6095452479807368.0,2.416180780773431e+17,0.992205357940273,0.12102550325312622
case_g053_op04,56.0,ni,128000.0,2.008613906358696e+23,1.7289151488154574e+23,0.13924963710436952,3.466309142708014e+18,2.884029967284935e+18,0.1679824711099426,3.7037402179842657e+18,3.0549596353709107e+18,0.17516903033940356,49.03060268852505,19.85291045869125,3.3069529042484755e+17,2.6896509801743344e+17,1.4761263284289612e+16,6.409794812041167e+17,0.9796662152581014,0.17171808585277656
case_g047_op03,57.0,ni,128000.0,4.84727779984201e+21,3.380043397627814e+21,0.30269245188753535,7.876020532443872e+16,6.595830131720192e+16,0.16254279625734372,8.373720294732331e+16,7.171902593210253e+16,0.1435225514133912,56.639209034025185,25.78997486296991,1.2827031891948022e+16,1.2359512653262314e+16,966310384957116.6,1.6037713797466954e+16,0.9213342654614293,0.21776582944812795
case_g020_op02,58.0,ni,128000.0,2.8348071366510207e+23,1.9810840628480608e+23,0.3011573742584583,5.125269521541208e+18,3.0126685258954834e+18,0.4121931513584966,5.516045629755123e+18,3.2127188171674665e+18,0.4175684842349481,8.54400374531753,26.206129843361925,9.329381885516118e+17,7.722738988932018e+17,2.5438191840066052e+16,2.142514654759235e+18,0.958271818170635,0.35332561509246235
case_g027_op03,59.0,ni,128000.0,1.8775058910064715e+21,7.88652947913813e+20,0.5799464855521486,4.1997805986984744e+16,1.438507506975375e+16,0.6574803199431005,4.580829843796525e+16,1.7314899272851778e+16,0.6220139174935727,615.1430727887619,38.22022703785007,1.1711953908311184e+16,9444866143755930.0,920358369111906.1,2.7482453214660904e+16,0.8957781007511859,0.7384534045887025
case_g041_op04,60.0,ni,128000.0,1.1093288685563824e+23,8.228515415772204e+22,0.2582438220975601,2.1357624554749425e+18,1.3809738570237215e+18,0.35340475084967915,2.3018611787061156e+18,1.473009523737147e+18,0.3600789059898344,84.71717653463199,30.797167758182884,3.514668826403482e+17,2.540643800183299e+17,8865738526664011.0,7.951593687271433e+17,0.9523413930953859,0.3274589171614887
case_g031_op03,61.0,ni,128000.0,2.2163730442833958e+23,1.4702855187509324e+23,0.3366254284028664,4.2984282837263304e+18,2.575583970344933e+18,0.4008079697186095,4.619118497128828e+18,2.69748546112204e+18,0.416017263294121,116.2497311824849,46.161135235071704,9.111013115123878e+17,6.685486430063635e+17,2.048597522634956e+16,1.9789472140571924e+18,0.8937328960972966,0.41622547080975325
case_g054_op02,62.0,ni,128000.0,1.4858717153893647e+22,1.0621202862718136e+22,0.28518708898534306,2.7857131253058746e+17,2.0861895254736886e+17,0.2511111404392645,3.0010860333262957e+17,2.4467313058966922e+17,0.18471803916103555,51.03920062069938,12.917500889019285,4.318955940013792e+16,3.574816387740803e+16,1445576845408935.5,9.525405875277955e+16,0.9636589872605102,0.2729914531566868
case_g059_op06,63.0,ni,128000.0,1.055662159253602e+22,8.408749510388507e+21,0.20346207006852934,1.7903024080441834e+17,1.3656191814367968e+17,0.23721312371541295,1.9259215185893654e+17,1.4274201521947149e+17,0.2588378402666045,42.44997055358225,22.990188860399087,2.156311960066381e+16,1.768742206771563e+16,1037282213023895.2,4.5096369901137864e+16,0.9534553491671999,0.23806394746881412
case_g016_op02,64.0,ni,128000.0,2.9907198827190502e+22,2.415402719722553e+22,0.19236745183686024,5.889086189352255e+17,4.711575344140779e+17,0.19994797280102147,6.250457171623306e+17,4.851889932836274e+17,0.22375439114061002,40.11234224026316,29.83045050295227,8.47118001378822e+16,5.0540278433554216e+16,2559785914101504.5,1.8778874899394826e+17,0.9290691446066589,0.25621055415813826
case_g042_op06,65.0,ni,128000.0,3.113627088378714e+23,2.5059249272246257e+23,0.19517499813072436,5.48107934579766e+18,3.9288954273558134e+18,0.2831894633366154,5.868731109257878e+18,4.188757103338408e+18,0.28625847302312485,32.55764119219941,15.253479757066092,6.65545531538179e+17,5.7407304883947866e+17,2.8583969988560932e+16,1.5670691451389824e+18,0.9852597084998728,0.24474817805928803
case_g003_op04,66.0,ni,128000.0,3.0786331276318224e+22,2.7201302075932592e+22,0.11644873071132526,5.664956035429826e+17,5.020613926308544e+17,0.11374176694248479,6.072609090502341e+17,5.2740545966342406e+17,0.13150105366028791,39.21734310225516,17.599498248004846,4.884049397967245e+16,3.123535799895505e+16,2329815344816105.0,9.103671986043043e+16,0.9788318586274156,0.14082090233394265
case_g030_op03,67.0,ni,128000.0,3.0571874221279727e+21,1.8584409110994462e+21,0.3921076288460366,4.9805531900857544e+16,3.8684238503372376e+16,0.22329434046850694,5.219411336621981e+16,4.191407379566297e+16,0.19695783504218148,208.31946620515328,16.831711897186675,1.0919653891713008e+16,1.0276305873987338e+16,796720281057789.1,1.8263244955821828e+16,0.8874722457339415,0.36847366671601733
case_g011_op02,68.0,ni,128000.0,1.6810859640437665e+23,1.2671922385975488e+23,0.24620616333659548,3.3246094579833236e+18,2.0431880363102436e+18,0.38543517302341374,3.6325202016678067e+18,2.2166105721342945e+18,0.38978713150264727,83.2946576918352,37.89211024682003,5.82559702017468e+17,3.7624990595894957e+17,1.5304703410162068e+16,1.4093056944070646e+18,0.9147277375062332,0.36853060428875595
case_g036_op02,69.0,ni,128000.0,3.1571866995453964e+23,2.4160869761592454e+23,0.23473420925435357,5.667403520825463e+18,3.8312382339418685e+18,0.32398703923876504,6.100115739195547e+18,4.102619413534076e+18,0.3274522010831373,26.248809496813376,16.504898329048686,7.943143013114834e+17,6.827110866297107e+17,2.8806299011806184e+16,1.8610656879212677e+18,0.9833104523003806,0.2791900020343239
case_g005_op02,70.0,ni,128000.0,6.677372275762575e+21,4.5676815120517043e+21,0.31594625499144247,1.178678934582067e+17,8.892279115449629e+16,0.24557240699286526,1.2574382839195238e+17,9.574773487780757e+16,0.2385492305884379,90.33825324855468,3.7265950231246308,1.933945389567655e+16,1.7603480033122034e+16,995363451101055.8,3.723218346339623e+16,0.952964965026779,0.2863843242711865
case_g022_op05,71.0,ni,128000.0,2.884718603744672e+21,1.4028058012354043e+21,0.5137113895912021,4.815065179593114e+16,2.8678046605954244e+16,0.4044100020183399,5.048191271366033e+16,3.2980472842808184e+16,0.34668733671250695,142.414886862294,14.09832877713002,1.343526631603001e+16,1.2726310068248026e+16,757768584988117.2,2.635124186350946e+16,0.8767761531443263,0.48839726952298895
