case_id,case_index,var,region,boundary_type,n_points,rmse,r2
case_g057_op06,3.0,Te,plasma_deep,na,110070.0,0.17864154558029735,0.5650485217400112
case_g057_op06,3.0,Te,chamber_near,na,2072.0,0.12670610391588566,0.0
case_g057_op06,3.0,Te,chamber_far,na,124681.0,0.13708935270766412,0.0
case_g057_op06,3.0,Te,all_plasma,na,128000.0,0.19635054395960852,0.5573662842311908
case_g057_op06,3.0,phi,boundary_in,na,4998.0,0.545700917184338,0.979814192505104
case_g057_op06,3.0,phi,plasma_mid,na,12932.0,0.47828612182348096,0.9787220138657307
case_g057_op06,3.0,phi,plasma_deep,na,110070.0,0.4147973547789161,0.9786071250817845
case_g057_op06,3.0,phi,chamber_near,na,2072.0,0.4823098636231717,0.0
case_g057_op06,3.0,phi,chamber_far,na,124681.0,0.23175427130548,0.0
case_g057_op06,3.0,phi,all_plasma,na,128000.0,0.42742819510508046,0.9875387750183963
case_g058_op02,4.0,ne,boundary_in,na,4998.0,1.0540523814428478e+16,0.9932311994394807
case_g058_op02,4.0,ne,plasma_mid,na,12932.0,1.0663404568197574e+16,0.9927901717324874
case_g058_op02,4.0,ne,plasma_deep,na,110070.0,6.712708061029866e+16,0.9481072604022995
case_g058_op02,4.0,ne,chamber_near,na,2072.0,509453690173017.8,0.0
case_g058_op02,4.0,ne,chamber_far,na,124681.0,1190995981866822.5,0.0
case_g058_op02,4.0,ne,all_plasma,na,128000.0,6.237525884182866e+16,0.9582390533334461
case_g058_op02,4.0,ni,boundary_in,na,4998.0,9703960878614768.0,0.9942539393132009
case_g058_op02,4.0,ni,plasma_mid,na,12932.0,1.151603072510025e+16,0.9915905827787184
case_g058_op02,4.0,ni,plasma_deep,na,110070.0,6.3598400778618264e+16,0.9534194858790377
case_g058_op02,4.0,ni,chamber_near,na,2072.0,808133798096769.8,0.0
case_g058_op02,4.0,ni,chamber_far,na,124681.0,633158815193336.8,0.0
case_g058_op02,4.0,ni,all_plasma,na,128000.0,5.912064144376796e+16,0.9624794891011548
case_g058_op02,4.0,Te,boundary_in,na,4998.0,0.10144138212990418,0.8926932577121867
case_g058_op02,4.0,Te,plasma_mid,na,12932.0,0.07718265223815972,0.9340833216391359
case_g058_op02,4.0,Te,plasma_deep,na,110070.0,0.06267207933636189,0.878740764547471
case_g058_op02,4.0,Te,chamber_near,na,2072.0,0.11345778330548338,0.0
case_g058_op02,4.0,Te,chamber_far,na,124681.0,0.17994364169010552,0.0
case_g058_op02,4.0,Te,all_plasma,na,128000.0,0.06619107044198373,0.8940536084929256
case_g058_op02,4.0,phi,boundary_in,na,4998.0,0.43336674530809033,0.9722658604891408
case_g058_op02,4.0,phi,plasma_mid,na,12932.0,0.278428356138792,0.9815193924717368
case_g058_op02,4.0,phi,plasma_deep,na,110070.0,0.2733300117592841,0.9757678204922687
case_g058_op02,4.0,phi,chamber_near,na,2072.0,0.379878901611385,0.0
case_g058_op02,4.0,phi,chamber_far,na,124681.0,0.34440019995539084,0.0
case_g058_op02,4.0,phi,all_plasma,na,128000.0,0.281797096035731,0.9860713834964725
case_g045_op02,5.0,ne,boundary_in,na,4998.0,3.1252836995866426e+17,0.8513053722213678
case_g045_op02,5.0,ne,plasma_mid,na,12932.0,2.8066415513223715e+17,0.8775698430757294
case_g045_op02,5.0,ne,plasma_deep,na,110070.0,5.156143715401038e+17,0.8824390848717084
case_g045_op02,5.0,ne,chamber_near,na,2072.0,4.053794308426896e+16,0.0
