method,trial,PP0,PA,gamma,best_PP0,best_PA,best_gamma,loss,best_loss,feasible
cmaes,1,3.0,0.125,0.07,3.0,0.125,0.07,0.5628434392461068,0.5628434392461068,True
cmaes,2,3.001589167035564,0.07900605221026766,0.04365617553182881,3.001589167035564,0.07900605221026766,0.04365617553182881,0.2443280703746771,0.2443280703746771,True
cmaes,3,3.7645770946402815,0.14760264466958872,0.07758790159003885,3.001589167035564,0.07900605221026766,0.04365617553182881,1.0212097181098734,0.2443280703746771,True
cmaes,4,4.275605253530117,0.07245118262324551,0.06944667241593723,3.001589167035564,0.07900605221026766,0.04365617553182881,0.5764793590475427,0.2443280703746771,True
cmaes,5,2.7003806206038745,0.14067183855407964,0.06083813924493101,3.001589167035564,0.07900605221026766,0.04365617553182881,0.5048507587527056,0.2443280703746771,True
cmaes,6,1.9448888578548913,0.11939639243521957,0.0848785531905092,1.9448888578548913,0.11939639243521957,0.0848785531905092,0.07133355283744267,0.07133355283744267,True
cmaes,7,2.452004958103689,0.16590698117205405,0.06766767782563078,1.9448888578548913,0.11939639243521957,0.0848785531905092,0.48244171256960994,0.07133355283744267,True
cmaes,8,3.7653403231140103,0.07358402514768021,0.07609258274570099,1.9448888578548913,0.11939639243521957,0.0848785531905092,0.4464899795716369,0.07133355283744267,True
cmaes,9,1.7015931640119573,0.12534797068113168,0.04364459747716634,1.9448888578548913,0.11939639243521957,0.0848785531905092,0.08583018469281554,0.07133355283744267,True
cmaes,10,1.9334582310721462,0.0954818911492423,0.05154455921483723,1.9448888578548913,0.11939639243521957,0.0848785531905092,0.09608219797505278,0.07133355283744267,True
cmaes,11,1.7485487774987987,0.11943818840176336,0.08578998082818831,1.9448888578548913,0.11939639243521957,0.0848785531905092,0.0806654143682265,0.07133355283744267,True
cmaes,12,2.783938225150601,0.0618496718035922,0.047555204926705445,2.783938225150601,0.0618496718035922,0.047555204926705445,0.060602075707025874,0.060602075707025874,True
cmaes,13,1.408041117550504,0.14227864770612675,0.06598162522056217,2.783938225150601,0.0618496718035922,0.047555204926705445,0.16413552783100974,0.060602075707025874,True
cmaes,14,1.4904405642706664,0.1314361870975407,0.042467858873789455,2.783938225150601,0.0618496718035922,0.047555204926705445,0.15717875675240717,0.060602075707025874,True
cmaes,15,2.3354727577789967,0.07475483416832866,0.05833945616859759,2.783938225150601,0.0618496718035922,0.047555204926705445,0.06376130973185033,0.060602075707025874,True
cmaes,16,1.3549923959953956,0.12524603050313787,0.09604479366590771,2.783938225150601,0.0618496718035922,0.047555204926705445,0.22845532008987027,0.060602075707025874,True
cmaes,17,1.5399239461090957,0.1239024510137731,0.08069038206157725,2.783938225150601,0.0618496718035922,0.047555204926705445,0.15149355560068875,0.060602075707025874,True
cmaes,18,1.3512251427338042,0.08383207687134125,0.0717960025419741,2.783938225150601,0.0618496718035922,0.047555204926705445,0.36338678321120177,0.060602075707025874,True
cmaes,19,1.3355801196817505,0.08112768997124542,0.06909838139925045,2.783938225150601,0.0618496718035922,0.047555204926705445,0.37910684247271514,0.060602075707025874,True
cmaes,20,2.5089410377838584,0.09099019122896065,0.07096952716634183,2.783938225150601,0.0618496718035922,0.047555204926705445,0.15095237725630414,0.060602075707025874,True
cmaes,21,2.6722944677178138,0.09553589791157462,0.06977368366331896,2.783938225150601,0.0618496718035922,0.047555204926705445,0.2428106791757657,0.060602075707025874,True
cmaes,22,1.0467907547770332,0.1149808221754316,0.07514417406467863,2.783938225150601,0.0618496718035922,0.047555204926705445,0.3882955826481521,0.060602075707025874,True
cmaes,23,3.079118742750474,0.09922338662768504,0.05613407612268551,2.783938225150601,0.0618496718035922,0.047555204926705445,0.4262207539371015,0.060602075707025874,True
cmaes,24,2.0293812075747857,0.07020676912025334,0.0525811147149731,2.783938225150601,0.0618496718035922,0.047555204926705445,0.18323040429617685,0.060602075707025874,True
cmaes,25,3.277856083878199,0.05171723849056979,0.07926672851012273,2.783938225150601,0.0618496718035922,0.047555204926705445,0.10989741886345533,0.060602075707025874,True
cmaes,26,2.49122122186123,0.09934261768461147,0.06771153678300981,2.783938225150601,0.0618496718035922,0.047555204926705445,0.19294155127678217,0.060602075707025874,True
cmaes,27,2.7774844305035837,0.11994818332770588,0.06277266208026763,2.783938225150601,0.0618496718035922,0.047555204926705445,0.4343822651358996,0.060602075707025874,True
cmaes,28,2.8518090717980265,0.07403910754232695,0.0777946726852849,2.783938225150601,0.0618496718035922,0.047555204926705445,0.15998209683726372,0.060602075707025874,True
cmaes,29,1.624351438723028,0.15119499657760724,0.0748194493561816,2.783938225150601,0.0618496718035922,0.047555204926705445,0.06485699111369225,0.060602075707025874,True
cmaes,30,2.770594481832177,0.07963331648186854,0.06281863043165019,2.783938225150601,0.0618496718035922,0.047555204926705445,0.17115223861462095,0.060602075707025874,True
cmaes,31,1.1942724895532504,0.11250464672504605,0.07260133342518404,2.783938225150601,0.0618496718035922,0.047555204926705445,0.33468170197208297,0.060602075707025874,True
cmaes,32,1.3288413012904405,0.05300433639947391,0.04752934647669882,2.783938225150601,0.0618496718035922,0.047555204926705445,0.49141300328478327,0.060602075707025874,True
cmaes,33,4.050938483119456,0.0887370709155614,0.0910907434474792,2.783938225150601,0.0618496718035922,0.047555204926705445,0.6744387082514457,0.060602075707025874,True
cmaes,34,1.4739912747635229,0.07472944536591417,0.07237438666470525,2.783938225150601,0.0618496718035922,0.047555204926705445,0.3546736871620964,0.060602075707025874,True
cmaes,35,2.0614425546262916,0.09977317821073653,0.0686047558157922,2.0614425546262916,0.09977317821073653,0.0686047558157922,0.0566667523546514,0.0566667523546514,True
cmaes,36,2.2677381677204247,0.0850170124778119,0.05912660022782544,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.05504905143876742,0.05504905143876742,True
cmaes,37,4.4888029614548,0.10870914486598798,0.09550732714391745,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.9867766362482563,0.05504905143876742,True
cmaes,38,1.5868587083419317,0.08030035790483665,0.07109366388203249,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.2907919565687699,0.05504905143876742,True
cmaes,39,1.388816805064399,0.087270256444482,0.052376009048013,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.3391452968824501,0.05504905143876742,True
cmaes,40,2.3572055994218077,0.09885492677057868,0.05468423415774994,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.13474009295867553,0.05504905143876742,True
cmaes,41,2.1813806105340863,0.06548561954185911,0.06039759360807183,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.15806073650966418,0.05504905143876742,True
cmaes,42,2.117058137779315,0.10979938015366736,0.056246144970376326,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.09342010016930129,0.05504905143876742,True
cmaes,43,2.3692462486428525,0.0651436494540927,0.08141661146138707,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.09912006737752224,0.05504905143876742,True
cmaes,44,1.5903018377636533,0.14051167265981013,0.06777185517619265,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.08949733435072978,0.05504905143876742,True
cmaes,45,2.6076171060262405,0.14298181436458324,0.06595902871787987,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.4708908334088631,0.05504905143876742,True
cmaes,46,1.680907685073419,0.07384455615818443,0.07526959180706798,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.2851076123139854,0.05504905143876742,True
cmaes,47,2.289782341312642,0.1280906276762648,0.07317819651556626,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.25087952533316493,0.05504905143876742,True
cmaes,48,1.335111538979444,0.16688478013460623,0.059804972951621335,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.14560287108100636,0.05504905143876742,True
cmaes,49,1.6127759962665684,0.14543832550910124,0.047192113029021966,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.07480308763431312,0.05504905143876742,True
cmaes,50,2.1511117117207608,0.10648689777012155,0.05086505784413231,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.09185509409220502,0.05504905143876742,True
cmaes,51,2.161701956829711,0.14521129066248906,0.05734575660953098,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.253915756352323,0.05504905143876742,True
cmaes,52,3.034220899361574,0.08055511544904677,0.06946086535375676,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.2711652994315299,0.05504905143876742,True
cmaes,53,1.7320055204387335,0.1289972245200105,0.07056268493210391,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.0674473501143982,0.05504905143876742,True
cmaes,54,1.977529237829286,0.09277106123525164,0.07103208458767107,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.08971170735688641,0.05504905143876742,True
cmaes,55,1.5703379377878215,0.11862539695788064,0.05583977927569804,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.15700920232024895,0.05504905143876742,True
cmaes,56,1.876802244481325,0.09585331156841949,0.07453545893732638,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.11248713927229342,0.05504905143876742,True
cmaes,57,2.021237749137877,0.13063247662088823,0.07675347619341837,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.13566986751136068,0.05504905143876742,True
cmaes,58,1.7332582879806573,0.13748305731791433,0.0708602228403839,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.06139411299104842,0.05504905143876742,True
cmaes,59,2.2716699661104,0.08979805121120796,0.055191308221489405,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.06488887766186753,0.05504905143876742,True
cmaes,60,1.3163103115881254,0.1315128136314499,0.07171508367763721,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.23217368412455858,0.05504905143876742,True
cmaes,61,2.5734676851991996,0.12267188025671434,0.05611046980846547,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.3555129996911175,0.05504905143876742,True
cmaes,62,1.3481440392025592,0.1289597725005152,0.06477608901469087,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.2251161265178465,0.05504905143876742,True
cmaes,63,2.2132139334460392,0.143223466861489,0.05805754440917216,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.2726999553406157,0.05504905143876742,True
cmaes,64,1.4037173221924286,0.12394667751263687,0.05872638362411467,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.2144247458087888,0.05504905143876742,True
cmaes,65,2.4033719306413084,0.11930477564419144,0.06618995966453728,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.2619543525983824,0.05504905143876742,True
cmaes,66,1.9545510695889798,0.12518429699068806,0.05999693833965403,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.08759325083301651,0.05504905143876742,True
cmaes,67,2.457940634048058,0.10131026726378467,0.0687756369503959,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.1907217408599325,0.05504905143876742,True
cmaes,68,1.6645546781349383,0.13352381629563692,0.07960600771578814,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.0772897344943486,0.05504905143876742,True
cmaes,69,1.4514154539775315,0.15359981448683965,0.06410458754582442,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.11907819966044195,0.05504905143876742,True
cmaes,70,1.885638405663066,0.12003697533787736,0.06330924629984033,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.060066602838456315,0.05504905143876742,True
cmaes,71,1.5181159452288515,0.1461548580598567,0.06931714819183364,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.10579487133217305,0.05504905143876742,True
cmaes,72,1.6254440678601025,0.12673682929845353,0.06402359785294999,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.10894973324071104,0.05504905143876742,True
cmaes,73,3.203007836233466,0.058007004156462205,0.07082064398128404,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.14063992478504356,0.05504905143876742,True
cmaes,74,1.4297953587204915,0.14804382658141085,0.06084696491678479,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.14132917328302944,0.05504905143876742,True
cmaes,75,1.7691328336391758,0.11771455556606614,0.0678113120504328,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.07959884261261264,0.05504905143876742,True
cmaes,76,1.6186302538953339,0.1402721583187046,0.06976633525419364,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.07994378985847932,0.05504905143876742,True
cmaes,77,1.4338790813140616,0.14490320133335313,0.06628924577606102,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.14602891178946775,0.05504905143876742,True
cmaes,78,1.4096938100124035,0.14534525839094095,0.07431875675408482,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.15517820987765227,0.05504905143876742,True
cmaes,79,1.4936106462709413,0.13885729008135408,0.06341937794449215,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.13393048093361198,0.05504905143876742,True
cmaes,80,1.5723833055545569,0.12389091273293831,0.0742191865026865,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.1381252525984519,0.05504905143876742,True
cmaes,81,1.6448728251363756,0.1336478841527119,0.061147461252726555,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.0849400288503128,0.05504905143876742,True
cmaes,82,1.9890043501203578,0.13153191174250786,0.07241368835099715,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.12391714575144727,0.05504905143876742,True
cmaes,83,1.571084055914064,0.14180606861220268,0.07079770748541638,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.09375255802608132,0.05504905143876742,True
cmaes,84,1.6321001292147739,0.1279058567033945,0.06818423814034819,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.10273826342283184,0.05504905143876742,True
cmaes,85,1.8555474343656584,0.13125833316856336,0.06643140441552463,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.07200896287440761,0.05504905143876742,True
cmaes,86,1.9569571802791146,0.11099806205420251,0.05472647662707324,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.058069293043152864,0.05504905143876742,True
cmaes,87,2.0057842522497102,0.10906777583828957,0.06388828188928894,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.0611502753143331,0.05504905143876742,True
cmaes,88,1.7061820904552887,0.13264622473592239,0.06295405920667668,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.06843263200709566,0.05504905143876742,True
cmaes,89,1.807144636729072,0.12458402879170745,0.06989117601360614,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.06049359640552386,0.05504905143876742,True
cmaes,90,1.5559774160868534,0.12927126657721105,0.063672768709288,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.13131453673472362,0.05504905143876742,True
cmaes,91,1.7231396653906526,0.11768139456604314,0.06433908458937249,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.09605026912807257,0.05504905143876742,True
cmaes,92,1.4377777230082671,0.14150677866368988,0.06961091948390265,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.15190801015583588,0.05504905143876742,True
cmaes,93,2.1573636582229563,0.10243954328377534,0.05454678328482022,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.07885147303068157,0.05504905143876742,True
cmaes,94,1.804528160563392,0.11385485997178402,0.06709168321091342,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.07827592993928459,0.05504905143876742,True
cmaes,95,2.2910835118748905,0.08750580489815837,0.06765654616299922,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.0627701264556376,0.05504905143876742,True
cmaes,96,1.8663032049532036,0.1162397306173299,0.05436277161081443,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.060489921055811295,0.05504905143876742,True
cmaes,97,1.5344044492225242,0.14776521477514235,0.06409024299139444,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.09636160950690305,0.05504905143876742,True
