method,trial,PP0,PA,gamma,best_PP0,best_PA,best_gamma,loss,best_loss,feasible
cmaes,1,3.0,0.125,0.07,3.0,0.125,0.07,1.7278961645927335,1.7278961645927335,True
cmaes,2,2.952377638231467,0.1379881607004041,0.05643110950204995,3.0,0.125,0.07,1.8127460234338766,1.7278961645927335,True
cmaes,3,2.828704899870286,0.10072212483785926,0.08289266505455867,2.828704899870286,0.10072212483785926,0.08289266505455867,1.3360699458614265,1.3360699458614265,True
cmaes,4,4.647774487105887,0.1383378000021553,0.043280846041267036,2.828704899870286,0.10072212483785926,0.08289266505455867,2.9743156550730654,1.3360699458614265,True
cmaes,5,2.5666024324253756,0.11613554134179309,0.06909788023495814,2.5666024324253756,0.11613554134179309,0.06909788023495814,1.3004648772147331,1.3004648772147331,True
cmaes,6,3.9542355376115337,0.10371267398048528,0.061105807012278496,2.5666024324253756,0.11613554134179309,0.06909788023495814,2.099105656854501,1.3004648772147331,True
cmaes,7,4.112534295348555,0.1477826535873767,0.09307126040317734,2.5666024324253756,0.11613554134179309,0.06909788023495814,2.7749097990620877,1.3004648772147331,True
cmaes,8,2.901093223869884,0.08783219355175235,0.04495687299632324,2.901093223869884,0.08783219355175235,0.04495687299632324,1.2193467962961098,1.2193467962961098,True
cmaes,9,2.3795788420822133,0.09678071421895101,0.06129879994475396,2.3795788420822133,0.09678071421895101,0.06129879994475396,0.9632733638257763,0.9632733638257763,True
cmaes,10,2.2387472079247575,0.11370451182252585,0.08433431077383047,2.3795788420822133,0.09678071421895101,0.06129879994475396,1.0189775156940144,0.9632733638257763,True
cmaes,11,2.627348207084254,0.11307902432852475,0.0626058889154251,2.3795788420822133,0.09678071421895101,0.06129879994475396,1.3165616160355833,0.9632733638257763,True
cmaes,12,1.8983523058036789,0.08734783564206039,0.043120447377514616,1.8983523058036789,0.08734783564206039,0.043120447377514616,0.5219806271563668,0.5219806271563668,True
cmaes,13,2.993385725384944,0.07533366255805328,0.07343242313036899,1.8983523058036789,0.08734783564206039,0.043120447377514616,1.1164856163501078,0.5219806271563668,True
cmaes,14,2.6329385482156855,0.08062937593429394,0.07427106377957965,1.8983523058036789,0.08734783564206039,0.043120447377514616,0.9599911774584835,0.5219806271563668,True
cmaes,15,1.5655019053144792,0.06454427907639931,0.07047519618583058,1.5655019053144792,0.06454427907639931,0.07047519618583058,0.1262895325049897,0.1262895325049897,True
cmaes,16,4.924010623387971,0.12464631342728118,0.05245875529011802,1.5655019053144792,0.06454427907639931,0.07047519618583058,2.9269068764461887,0.1262895325049897,True
cmaes,17,2.032934100033569,0.060179509980635565,0.05431654703089128,1.5655019053144792,0.06454427907639931,0.07047519618583058,0.3516164456364469,0.1262895325049897,True
cmaes,18,2.6410933555661056,0.1410506733655097,0.06233172353679713,1.5655019053144792,0.06454427907639931,0.07047519618583058,1.5807528089172056,0.1262895325049897,True
cmaes,19,1.9590366486913433,0.14194281200725312,0.09243535443181641,1.5655019053144792,0.06454427907639931,0.07047519618583058,0.98947921856743,0.1262895325049897,True
cmaes,20,1.1363932719190797,0.06332637897645439,0.08171338441780444,1.5655019053144792,0.06454427907639931,0.07047519618583058,0.13451256501771522,0.1262895325049897,True
cmaes,21,2.3200293107420036,0.09341665452843803,0.07891471932281985,1.5655019053144792,0.06454427907639931,0.07047519618583058,0.8889073402347619,0.1262895325049897,True
cmaes,22,3.74831737218193,0.18106732263034736,0.045908723778231575,1.5655019053144792,0.06454427907639931,0.07047519618583058,2.8161154448210874,0.1262895325049897,True
cmaes,23,1.3740517006573372,0.07793754363278013,0.056055940188389955,1.3740517006573372,0.07793754363278013,0.056055940188389955,0.10852981087922113,0.10852981087922113,True
cmaes,24,1.8800486404743755,0.09215405664795824,0.04360062597839532,1.3740517006573372,0.07793754363278013,0.056055940188389955,0.5502595649460201,0.10852981087922113,True
cmaes,25,2.40173493107468,0.0775639785794148,0.050614414375724906,1.3740517006573372,0.07793754363278013,0.056055940188389955,0.7675417622707569,0.10852981087922113,True
cmaes,26,3.4184808476768893,0.08970585382269675,0.08107793825669132,1.3740517006573372,0.07793754363278013,0.056055940188389955,1.5795453595362667,0.10852981087922113,True
cmaes,27,1.3491513344199175,0.06975775374651201,0.05649246828576952,1.3491513344199175,0.06975775374651201,0.05649246828576952,0.051448220751216106,0.051448220751216106,True
cmaes,28,1.5425783516724452,0.10112819179903026,0.049239634012948286,1.3491513344199175,0.06975775374651201,0.05649246828576952,0.3726379916275837,0.051448220751216106,True
