method,trial,PP0,PA,gamma,best_PP0,best_PA,best_gamma,loss,best_loss,feasible
cmaes,1,3.0,0.125,0.07,3.0,0.125,0.07,1.7278961645927335,1.7278961645927335,True
cmaes,2,2.309718796923967,0.14444991405553861,0.047303920612024215,2.309718796923967,0.14444991405553861,0.047303920612024215,1.3115688705866233,1.3115688705866233,True
cmaes,3,1.5647959748304545,0.18368612604474233,0.07099371036021056,1.5647959748304545,0.18368612604474233,0.07099371036021056,0.8302965258945921,0.8302965258945921,True
cmaes,4,3.330525667466902,0.09706529994123778,0.054750674541199376,1.5647959748304545,0.18368612604474233,0.07099371036021056,1.6237521422505439,0.8302965258945921,True
cmaes,5,2.7727907691908307,0.1793984549075327,0.05755719073434784,1.5647959748304545,0.18368612604474233,0.07099371036021056,1.97247455086653,0.8302965258945921,True
cmaes,6,3.6693343492327894,0.13308783612094938,0.07659729626686589,1.5647959748304545,0.18368612604474233,0.07099371036021056,2.3077465287379852,0.8302965258945921,True
cmaes,7,3.594215848084879,0.14411026285735098,0.09170691434119327,1.5647959748304545,0.18368612604474233,0.07099371036021056,2.375255761470164,0.8302965258945921,True
cmaes,8,4.021518397918754,0.1402365466167298,0.07144751094227382,1.5647959748304545,0.18368612604474233,0.07099371036021056,2.6270766511049217,0.8302965258945921,True
cmaes,9,3.239288595102835,0.15888184465505806,0.07041929369596539,1.5647959748304545,0.18368612604474233,0.07099371036021056,2.2337627013996935,0.8302965258945921,True
cmaes,10,2.363725663791551,0.10293177484545171,0.07856548463878868,1.5647959748304545,0.18368612604474233,0.07099371036021056,1.0165193844361469,0.8302965258945921,True
cmaes,11,2.127599766687426,0.1334982890160642,0.08096301891713678,1.5647959748304545,0.18368612604474233,0.07099371036021056,1.080854158098425,0.8302965258945921,True
cmaes,12,1.9485177852544264,0.11405854491246847,0.0534457347069784,1.9485177852544264,0.11405854491246847,0.0534457347069784,0.780710595424401,0.780710595424401,True
cmaes,13,2.414836397518472,0.12010405081484977,0.05719575053054417,1.9485177852544264,0.11405854491246847,0.0534457347069784,1.2121547824718504,0.780710595424401,True
cmaes,14,1.5934746882042012,0.1452662817622512,0.06784243127798159,1.5934746882042012,0.1452662817622512,0.06784243127798159,0.6762368734013089,0.6762368734013089,True
cmaes,15,3.047956449391076,0.16626543476665606,0.05270180206066713,1.5934746882042012,0.1452662817622512,0.06784243127798159,2.1260163513950814,0.6762368734013089,True
cmaes,16,2.3880433191378723,0.1877434732604079,0.09372278590050079,1.5934746882042012,0.1452662817622512,0.06784243127798159,1.6634233726335979,0.6762368734013089,True
cmaes,17,2.6079788021360875,0.1765991674640648,0.0655690705697991,1.5934746882042012,0.1452662817622512,0.06784243127798159,1.8037283546796359,0.6762368734013089,True
cmaes,18,2.7780552703151002,0.18864241596552467,0.06119363481946691,1.5934746882042012,0.1452662817622512,0.06784243127798159,2.0358920276316717,0.6762368734013089,True
cmaes,19,3.0184818356834295,0.17061869905023785,0.08437477274477875,1.5934746882042012,0.1452662817622512,0.06784243127798159,2.1399700963447237,0.6762368734013089,True
cmaes,20,2.7625650942489877,0.11803283030809596,0.06994651698444776,1.5934746882042012,0.1452662817622512,0.06784243127798159,1.4730667157697084,0.6762368734013089,True
cmaes,21,2.4241968711057784,0.10667286559423,0.049702471420392524,1.5934746882042012,0.1452662817622512,0.06784243127798159,1.0927147953016565,0.6762368734013089,True
cmaes,22,2.220229735579193,0.14140605906460066,0.08276803297193133,1.5934746882042012,0.1452662817622512,0.06784243127798159,1.218733190032528,0.6762368734013089,True
cmaes,23,1.9557746693829137,0.17653603309995936,0.06577944880936144,1.5934746882042012,0.1452662817622512,0.06784243127798159,1.1764819692769881,0.6762368734013089,True
cmaes,24,1.4189816420337416,0.152447998843669,0.04130687832552553,1.4189816420337416,0.152447998843669,0.04130687832552553,0.550386213362587,0.550386213362587,True
cmaes,25,1.7490701739760173,0.16611419468488048,0.07135272078929955,1.4189816420337416,0.152447998843669,0.04130687832552553,0.925713622473058,0.550386213362587,True
cmaes,26,2.5835545804491495,0.08630233366971765,0.0811866402144159,1.4189816420337416,0.152447998843669,0.04130687832552553,0.9961545644007663,0.550386213362587,True
cmaes,27,1.1446338984997673,0.08971474451426315,0.09097684002537336,1.1446338984997673,0.08971474451426315,0.09097684002537336,0.053665294754385404,0.053665294754385404,True
cmaes,28,1.1102869459228395,0.1549565069204637,0.06998690260965257,1.1446338984997673,0.08971474451426315,0.09097684002537336,0.30120333029659524,0.053665294754385404,True
cmaes,29,1.3545405036423555,0.15583111628335636,0.073691733233339,1.1446338984997673,0.08971474451426315,0.09097684002537336,0.514759880730871,0.053665294754385404,True
cmaes,30,2.0813610903031643,0.0890430059673756,0.07488288543709576,1.1446338984997673,0.08971474451426315,0.09097684002537336,0.673724197910276,0.053665294754385404,True
cmaes,31,2.3812019796019848,0.10172534202573813,0.06148666660428924,1.1446338984997673,0.08971474451426315,0.09097684002537336,1.0144039537459384,0.053665294754385404,True
cmaes,32,2.009281915882535,0.11391822218806966,0.07625183203633727,1.1446338984997673,0.08971474451426315,0.09097684002537336,0.8338851710175388,0.053665294754385404,True
cmaes,33,1.4082417296640095,0.11222047739651092,0.07329991806293636,1.1446338984997673,0.08971474451426315,0.09097684002537336,0.34482588200035896,0.053665294754385404,True
cmaes,34,1.644823790263857,0.10977613411837961,0.0715226543268801,1.1446338984997673,0.08971474451426315,0.09097684002537336,0.5121369176410355,0.053665294754385404,True
cmaes,35,1.8058625732434597,0.08753168680358545,0.05356167768811006,1.1446338984997673,0.08971474451426315,0.09097684002537336,0.4614234716295026,0.053665294754385404,True
cmaes,36,1.1205330999632444,0.12009938758899145,0.06704684306965576,1.1446338984997673,0.08971474451426315,0.09097684002537336,0.1689125695431219,0.053665294754385404,True
cmaes,37,1.0556469104252508,0.09285131332450053,0.08815751436610539,1.0556469104252508,0.09285131332450053,0.08815751436610539,0.044486142733604794,0.044486142733604794,True
cmaes,38,2.5624933698421595,0.08532807939144949,0.0546089685039252,1.0556469104252508,0.09285131332450053,0.08815751436610539,0.9651948509824233,0.044486142733604794,True
cmaes,39,1.6577577547854403,0.13906762430691463,0.07142726341296288,1.0556469104252508,0.09285131332450053,0.08815751436610539,0.7007095899805422,0.044486142733604794,True
cmaes,40,1.1545991787594887,0.09082203513255861,0.08406763430152414,1.0556469104252508,0.09285131332450053,0.08815751436610539,0.0612724449978304,0.044486142733604794,True
cmaes,41,1.9128836105653177,0.07996024313315758,0.08145749741519488,1.0556469104252508,0.09285131332450053,0.08815751436610539,0.4740134512804574,0.044486142733604794,True
cmaes,42,1.2607812670853193,0.1292231649085603,0.05114937173296917,1.0556469104252508,0.09285131332450053,0.08815751436610539,0.3133253673384998,0.044486142733604794,True
cmaes,43,2.0149539429268506,0.11502202790559256,0.0678034729564753,1.0556469104252508,0.09285131332450053,0.08815751436610539,0.8454297725989808,0.044486142733604794,True
cmaes,44,2.0817922396882143,0.12435293405611189,0.069586932219966,1.0556469104252508,0.09285131332450053,0.08815751436610539,0.972485410806164,0.044486142733604794,True
cmaes,45,1.041916086204252,0.08810201951995059,0.06871359258214034,1.0556469104252508,0.09285131332450053,0.08815751436610539,0.0620426254397506,0.044486142733604794,True
cmaes,46,1.6829700107583137,0.08540611061699044,0.07295728271686792,1.0556469104252508,0.09285131332450053,0.08815751436610539,0.3633137984818094,0.044486142733604794,True
