run_id,config,run_dir,status,epochs,seconds,targets,structure_profile,change_from_bad_baseline,primary_metric_value,r2_ne_plasma,r2_ni_plasma,r2_Te_plasma,r2_phi_plasma,r2_Br_plasma,r2_Bz_plasma,r2_Jelr_plasma,r2_Jelz_plasma,finite_all_targets,decision
bad_baseline_8field_part_lite_v2,configs/experimental/icp_stage4/generated_multifield_part_lite_v1_pilot_v2/full/benchmark_icp_stage4_core4_full_ffno.yaml,runs/icp_stage4_multifield_part_lite_v1_pilot_v2/full/ffno,passed,20,2440.1,"ne,ni,Te,phi,Br,Bz,Jelr,Jelz",part_lite_v1,baseline,0.15769550532172646,-0.22669225796905956,-0.22923217501506854,-0.04276897500365329,0.3780936113375448,0.5476679829717969,0.26364700207870484,0.20402094253371883,0.36682791163982786,true,rejected for density optimization
core4_only_part_lite_e20,configs/experimental/icp_stage4/generated_multifield_core4_part_lite_v1_pilot_e20/full/benchmark_icp_stage4_core4_full_ffno.yaml,runs/icp_stage4_multifield_core4_part_lite_v1_pilot_e20/full/ffno,passed,20,1872.2,"ne,ni,Te,phi",part_lite_v1,remove added EM/current targets,-0.04264821899403895,-0.2227172537021549,-0.22330737198193296,-0.0692771739457636,0.34470892365369565,,,,,true,shows target count is not the main failure
eightfield_part_sdf_lite_e20,configs/experimental/icp_stage4/generated_multifield_8field_part_sdf_lite_v1_pilot_e20/full/benchmark_icp_stage4_core4_full_ffno.yaml,runs/icp_stage4_multifield_8field_part_sdf_lite_v1_pilot_e20/full/ffno,passed,20,2467.7,"ne,ni,Te,phi,Br,Bz,Jelr,Jelz",icp_part_sdf_lite_v1,use fixed-slot coil SDF features,0.7727442961439062,0.19282832872631228,0.6076213056041947,0.9494820910072731,0.9612401353362503,0.9491880895879955,0.7385976688510909,0.8950608208040766,0.8879359292340561,true,accepted as current multi-field baseline
eightfield_part_lite_density_weighted_e20,configs/experimental/icp_stage4/generated_multifield_8field_part_lite_v1_density_weighted_e20/full/benchmark_icp_stage4_core4_full_ffno.yaml,runs/icp_stage4_multifield_8field_part_lite_v1_density_weighted_e20/full/ffno,passed,20,2444.7,"ne,ni,Te,phi,Br,Bz,Jelr,Jelz",part_lite_v1,increase density loss/selection weights,0.07177610995947083,-0.22791493600754253,-0.22863091157402127,-0.04487596336372057,0.33863094982295705,0.44969897289491056,0.08046966092698649,-0.013448503076994855,0.22027961005319174,true,rejected; weighting cannot recover missing structure information
