bc_phi_mae,boundary_gamma_uniformity,boundary_operator_proxy_loss,objective_density_ratio,objective_main,objective_negative_penalty,objective_total,objective_uniformity,poisson_residual_norm,pp,pp0,series.llcoil,series.min_gap_effective,series.nncoil,series.nncoil_effective,series.pitch_effective,series.rrc,series.rrce,series.zzc,trial,value,warnings
0.0,0.5848607491931006,11.235413551330566,1.2592865345701059,0.17532320913039942,0.0,0.17532320913039942,0.22078215645553062,0.03821299225091934,1764.545646232009,0.0954110611257553,0.6609682738780975,9.97621139883995,2.0,2.0,10.637179672718048,4.239570379257202,25.5139297246933,1.1798354238271713,36,0.17532320913039942,
0.0,0.5176609299665568,10.935126304626465,0.2587853571766905,0.5465019542566275,0.0,0.5465019542566275,0.14142670343006072,0.0523260235786438,2748.3607109693885,0.030277867511034014,0.7617130875587463,9.745622992515564,2.0,2.0,10.50733608007431,7.963894367218018,28.978566527366638,1.8081428110599518,37,0.5465019542566275,"ood:cond:pp:2748.36 outside [505.725,2097.14]"
0.0,0.6621269517270332,15.849513053894043,1.496908362244321,0.17592618604593388,0.0,0.17592618604593388,0.26334537902990857,0.03165627643465996,2774.0974825690982,0.08320670170116425,1.0793129205703735,7.596817463636398,2.0,2.0,8.676130384206772,4.795470714569092,22.147731482982635,0.6119537353515625,38,0.17592618604593388,"ood:cond:pp:2774.1 outside [505.725,2097.14]"
0.0,0.6783645336002097,14.759326934814453,1.9088702414011405,0.15354750913047066,0.0,0.15354750913047066,0.29310227082042534,0.030747506767511368,2881.171918986678,0.09575113727164268,1.0979940295219421,4.820784613490105,2.0,2.0,5.918778643012047,9.38628625869751,21.223843544721603,4.337166845798492,39,0.15354750913047066,"ood:cond:pp:2881.17 outside [505.725,2097.14]"
0.0,0.5997798452054258,14.579438209533691,0.10348453754311829,1.7700990312522464,0.0,1.7700990312522464,0.1831778796546604,0.05288957059383392,2783.8705788424013,0.01444989315223694,1.4006197452545166,10.052893996238708,2.0,2.0,11.453513741493225,4.015630006790161,26.92265748977661,1.19175486266613,40,1.7700990312522464,"ood:cond:pp:2783.87 outside [505.725,2097.14]"
0.0,0.5783538826537304,10.664407730102539,0.027362010131920578,6.441947688921333,0.0,6.441947688921333,0.17626463793356786,0.06429979205131531,764.3537474900932,0.016173254221856594,1.252006471157074,7.201346814632416,2.0,2.0,8.45335328578949,9.359733581542969,26.26644015312195,4.891273677349091,41,6.441947688921333,
0.0,0.604922063974624,10.751977920532227,0.30576112297880953,0.8678767345757333,0.0,0.8678767345757333,0.26536296497105843,0.057052481919527054,858.5960707416087,0.04885556341063976,1.4458244442939758,7.214441612362862,2.0,2.0,8.660266056656837,4.623209476470947,21.943741589784622,4.992986619472504,42,0.8678767345757333,
0.0,1.128317296639625,45.6146240234375,4.371505145632759e-05,19139.596385634693,0.0,19139.596385634693,0.8366884408513623,0.12689322233200073,1368.6498429496587,0.0031793943311916664,0.7070998251438141,7.829960465431213,2.0,2.0,8.537060290575027,4.968608379364014,22.04272896051407,4.598676264286041,43,19139.596385634693,
0.0,0.5986565369164927,10.30930233001709,0.08934347617159669,2.3181430634351834,0.0,2.3181430634351834,0.20711095955037345,0.06410293281078339,549.2400727682822,0.02982062062430382,1.1362842321395874,10.927238911390305,2.0,2.0,12.063523143529892,2.264064133167267,26.39111042022705,4.7479647397994995,44,2.3181430634351834,
0.0,0.6024498347395286,13.338578224182129,0.19869139024280033,1.0648008938866445,0.0,1.0648008938866445,0.2115667699381139,0.04962293431162834,2897.5864750437736,0.021576395094513895,0.5629247948527336,9.635323353111744,2.0,2.0,10.198248147964478,4.676820993423462,25.073317289352417,3.904666304588318,45,1.0648008938866445,"ood:cond:pp:2897.59 outside [505.725,2097.14]"
0.0,0.6324662414139179,11.727088928222656,0.09819643871314458,2.430719918215583,0.0,2.430719918215583,0.2386880394778763,0.06103003770112991,554.2031613652744,0.027933365055203437,1.2799278497695923,7.645368963479996,2.0,2.0,8.925296813249588,5.036815404891968,22.887409031391144,2.3560969531536102,46,2.430719918215583,
0.0,0.6386769291972967,12.669814109802246,0.10448119765948348,2.0967279075844076,0.0,2.0967279075844076,0.2190686429504817,0.05651968717575073,1044.8854052794427,0.022290585870206357,1.2538933753967285,9.698909491300583,2.0,2.0,10.952802866697311,2.6989225149154663,24.60452824831009,1.7777365446090698,47,2.0967279075844076,
0.0,0.5929100035074845,14.91871452331543,1.1759389201011985,0.15758949341271267,0.0,0.15758949341271267,0.18531561870304028,0.033010803163051605,2914.1954762033224,0.09056206654047966,1.3398550152778625,11.351093113422394,2.0,2.0,12.690948128700256,4.173259973526001,29.555156230926514,2.3212790489196777,48,0.15758949341271267,"ood:cond:pp:2914.2 outside [505.725,2097.14]"
0.0,0.5799246364002221,11.821884155273438,0.9902098988264665,0.19949539075828868,0.0,0.19949539075828868,0.19754231069911143,0.03748872131109238,2342.674344059348,0.09509476301813125,1.0344939827919006,9.524620234966278,2.0,2.0,10.559114217758179,8.443160057067871,29.56138849258423,3.932953178882599,49,0.19949539075828868,"ood:cond:pp:2342.67 outside [505.725,2097.14]"
0.0,0.5657925445665903,11.982022285461426,0.09176981752280954,1.4063497519247887,0.0,1.4063497519247887,0.1290604601073863,0.056162673979997635,1809.965970680058,0.018800316339731216,1.483368158340454,10.412297546863556,2.0,2.0,11.89566570520401,4.549658536911011,28.34098994731903,1.4593467116355896,50,1.4063497519247887,
