bc_phi_mae,boundary_gamma_uniformity,boundary_operator_proxy_loss,layout.coil_01.height,layout.coil_01.r_center,layout.coil_01.width,layout.coil_01.z_center,layout.coil_02.height,layout.coil_02.r_center,layout.coil_02.width,layout.coil_02.z_center,layout.coil_03.height,layout.coil_03.r_center,layout.coil_03.width,layout.coil_03.z_center,layout.coil_04.height,layout.coil_04.r_center,layout.coil_04.width,layout.coil_04.z_center,layout.coil_05.height,layout.coil_05.r_center,layout.coil_05.width,layout.coil_05.z_center,layout.coil_06.height,layout.coil_06.r_center,layout.coil_06.width,layout.coil_06.z_center,poisson_residual_norm,pp,pp0,trial,value,warnings,model_id
0.0,0.6937792873859883,7.87901496887207,0.7804027362535234,3.6146427786552664,0.37558862592396125,15.240323284233183,0.6436463233616839,9.055965272622021,0.36000165831877423,15.893894752513603,0.8178606082892317,13.465489352743718,0.41337055659741295,15.324011714268845,0.46123954257880634,17.34873701038161,0.34079532471314167,15.659649308929938,0.3825704550213635,20.58919614497484,0.3322659498741881,14.424157241718245,0.4541738066139482,25.33488342834316,0.7455865745702592,14.954754790144886,0.02656685560941696,1384.7061606589016,0.07985209244743977,25.0,0.5519521527580454,,ffno
0.0,0.6648004452702341,8.070538520812988,0.4397824678901804,4.356021054961027,0.400795120805423,16.067987583878256,0.42003854688370623,8.832153403739351,0.8215258664028363,14.80480559713562,0.46596764474419217,12.663780377536732,0.651756577864423,15.957109341801209,0.37154879751513537,17.518663848491034,0.8099234740974409,14.34755493691618,0.40127658872733496,21.040922872623955,0.7878151008197651,14.40995359375822,0.4771561876542053,25.967047021991768,0.655387530270275,15.278529958321695,0.023480337113142014,2314.4925653577975,0.02436437511574843,26.0,0.9658005378045503,ood:cond:pp:2314.49 outside [505.725,ffno
0.0,0.6563211610783769,9.604626655578613,0.3776141186158991,3.6793113632431997,0.30930064919038636,14.441427711310928,0.43771768286140256,8.651863671279312,0.3332049128365232,15.42047408708003,0.5834287810852561,12.561670456987969,0.7444523801470937,15.302008711458543,0.2845384088504012,17.63924837984127,0.7157311133725963,14.59794116390827,0.5432030917525956,21.084552416827638,0.6121594826733313,16.060981857120026,0.5919902276783482,24.792963585313977,0.36263303584660267,16.00859618886143,0.02380412630736828,2991.1032267521546,0.03230331250609987,27.0,0.6160854412769688,ood:cond:pp:2991.1 outside [505.725,ffno
0.0,0.6514120343783761,9.02103328704834,0.8194877834422549,3.2125375213819245,0.7654011775520487,15.958904385319647,0.7219123276138851,8.217682334566287,0.7137237322382928,15.460225140566001,0.5498355619657205,12.583749457621538,0.7888370752530829,15.376831885651853,0.32492436853267537,17.436308938950628,0.6464769605969851,14.686808356486706,0.5794767311673008,21.043121065068995,0.3561697537922263,14.42141222728109,0.31736278207589175,24.802949294944735,0.47563813276289624,15.696370227327268,0.025258447974920273,2832.557797581286,0.048422628779747415,28.0,0.5322227024025943,ood:cond:pp:2832.56 outside [505.725,ffno
0.0,0.7109054666213679,8.43933391571045,0.37010209992490006,4.660089136263185,0.468139536406331,14.63615165943428,0.6363857793121706,8.602550397379078,0.6141688941908746,14.280775684756719,0.43997939290656884,12.009741549623904,0.3589346082915458,15.273135033308602,0.6645986626554152,16.55872716463568,0.32519748598988174,15.967846611957208,0.6965078954810184,22.080906186810655,0.6175580454078953,14.984755143034821,0.5759684334966397,26.484378545450046,0.3123594629170632,14.695011315633218,0.024120992049574852,812.5042728512026,0.04671738748438188,29.0,1.1307962928732829,,ffno
0.0,2.3456697292269326,119.67569732666016,0.5815011484576118,3.3656626108171945,0.5724264064181814,14.29480768556191,0.7101932187437634,8.11346825191813,0.3862582121320335,14.773474275519614,0.2977640904525764,12.305145615480974,0.7638326176837398,14.857594171767637,0.8075532754787738,17.312168019997447,0.5203980845256425,14.568665653412461,0.7021042838351275,21.035171683837568,0.4068866109566781,15.877955489652333,0.730588145737015,25.562985129642712,0.37764136940265647,14.955998452686554,0.060208760201931,1176.7950345891725,0.004985754131127345,30.0,2.4681885001102133,,ffno
0.0,0.6876764305283353,8.879279136657715,0.32917239755672956,3.535759935475345,0.39139164978006424,14.88467902743397,0.6727527616223659,8.040047713676946,0.5840970757859119,15.57008006471204,0.557720214651358,13.169105346105795,0.4550077075182174,15.63479099770922,0.5013987008633534,17.80459702521639,0.5956688229843456,15.242582964640832,0.36759949836060946,21.58386243692844,0.4034410188846957,14.616578450008424,0.46564933547214915,26.205698045824544,0.36642313744033506,15.381279994260494,0.025379054248332977,2372.596579773612,0.03696782751214183,31.0,0.6372968679909514,ood:cond:pp:2372.6 outside [505.725,ffno
0.0,0.6994101506445637,8.666427612304688,0.7847260792347928,4.853083611899028,0.7015725997850271,15.433660749987741,0.3629815385235628,8.810531476467192,0.32965002660226583,14.41225291171865,0.6854434491721662,11.881064782282253,0.29425247047893877,14.547492205422202,0.628755520094558,16.730146695360432,0.7429763945743647,14.368131199348431,0.3260685170066665,21.68986524946957,0.6884884524234453,15.33743287880541,0.7104895262327128,26.29861858103752,0.5680865815048979,15.564788303833812,0.025932254269719124,2051.9165724923696,0.028066924911777213,32.0,0.9210516265807616,,ffno
0.0,0.6702224177553597,12.33365535736084,0.6646019036010411,4.609544709343583,0.3880331015421613,15.454613899073594,0.5146390847408919,8.334796834501468,0.6300078730746566,14.503437994939848,0.8083989362643392,11.783316924508853,0.797434199715825,15.323411438986811,0.49161043896295764,17.23154966507501,0.5543541373741516,15.004032055281538,0.716561873832303,20.496390499953385,0.31102642768885114,14.621969331350938,0.5360801215539022,25.212585864504234,0.2866859864157264,15.25602491977146,0.02057153359055519,2011.822433582926,0.013630297706637477,33.0,1.2812410643836842,,ffno
0.0,0.6899526098316854,9.173547744750977,0.34657900831224453,4.4032954437869005,0.5639431830681806,15.502528001664022,0.32403945644561216,9.119900131883425,0.5172149567470877,16.058313384078033,0.4326090002435081,11.961497871961464,0.6004463628961896,14.289948897929063,0.5843549519430142,16.860072294125825,0.6237501518761943,14.374564629073951,0.5917532367590295,20.44621902536537,0.6826510251035514,14.725681062551095,0.5335923704826953,26.085792700772753,0.3545558003713305,15.019512694328142,0.026616675779223442,2258.2353250304,0.061835406257045894,34.0,0.5196488298704228,ood:cond:pp:2258.24 outside [505.725,ffno
