method,trial,PP0,PA,gamma,best_PP0,best_PA,best_gamma,loss,best_loss,feasible
cmaes,1,3.0,0.125,0.07,3.0,0.125,0.07,0.4420755918508906,0.4420755918508906,True
cmaes,2,3.001589167035564,0.07900605221026766,0.04365617553182881,3.0,0.125,0.07,0.5608455780482139,0.4420755918508906,True
cmaes,3,3.7645770946402815,0.14760264466958872,0.07758790159003885,3.7645770946402815,0.14760264466958872,0.07758790159003885,0.2766003031460348,0.2766003031460348,True
cmaes,4,4.275605253530117,0.07245118262324551,0.06944667241593723,3.7645770946402815,0.14760264466958872,0.07758790159003885,0.44340095119546036,0.2766003031460348,True
cmaes,5,2.7003806206038745,0.14067183855407964,0.06083813924493101,3.7645770946402815,0.14760264466958872,0.07758790159003885,0.46104679529783305,0.2766003031460348,True
cmaes,6,1.9448888578548913,0.11939639243521957,0.0848785531905092,3.7645770946402815,0.14760264466958872,0.07758790159003885,0.6267731473463014,0.2766003031460348,True
cmaes,7,2.452004958103689,0.16590698117205405,0.06766767782563078,3.7645770946402815,0.14760264466958872,0.07758790159003885,0.4663352028149204,0.2766003031460348,True
cmaes,8,3.7653403231140103,0.07358402514768021,0.07609258274570099,3.7645770946402815,0.14760264466958872,0.07758790159003885,0.48893170404471525,0.2766003031460348,True
cmaes,9,1.7015931640119573,0.12534797068113168,0.04364459747716634,3.7645770946402815,0.14760264466958872,0.07758790159003885,0.6607455253449652,0.2766003031460348,True
cmaes,10,1.9334582310721462,0.0954818911492423,0.05154455921483723,3.7645770946402815,0.14760264466958872,0.07758790159003885,0.6698440341484019,0.2766003031460348,True
cmaes,11,4.531166876704608,0.1496048368365165,0.06562898235276311,4.531166876704608,0.1496048368365165,0.06562898235276311,0.17409647698244743,0.17409647698244743,True
cmaes,12,2.5320840834975167,0.08678026056882593,0.061938628138333895,4.531166876704608,0.1496048368365165,0.06562898235276311,0.6011867781435887,0.17409647698244743,True
cmaes,13,3.842913441162387,0.14330120541999902,0.08096124813276973,4.531166876704608,0.1496048368365165,0.06562898235276311,0.27511108252161287,0.17409647698244743,True
cmaes,14,2.7319353876857315,0.12108279290917767,0.08708749316382328,4.531166876704608,0.1496048368365165,0.06562898235276311,0.49272914891866504,0.17409647698244743,True
cmaes,15,3.01021864621443,0.10892972839300961,0.06239937548241967,4.531166876704608,0.1496048368365165,0.06562898235276311,0.47831420974869976,0.17409647698244743,True
cmaes,16,4.9207479938678444,0.16959369839912353,0.06413174145827602,4.9207479938678444,0.16959369839912353,0.06413174145827602,0.09011429067221224,0.09011429067221224,True
cmaes,17,4.30121124415712,0.15143028677534479,0.06946215605269493,4.9207479938678444,0.16959369839912353,0.06413174145827602,0.196863790530706,0.09011429067221224,True
cmaes,18,3.397755764354748,0.14863280295499692,0.06198384073582579,4.9207479938678444,0.16959369839912353,0.06413174145827602,0.3300332047293215,0.09011429067221224,True
