measurement_id,case_id,method,trial,best_loss,ratio_to_true_input,relative_regret
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,1,0.5628434392461068,10.373700474412228,9.224398505252594
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,2,0.2443280703746771,4.503181600469449,3.4383702169046444
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,3,0.2443280703746771,4.503181600469449,3.4383702169046444
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,4,0.2443280703746771,4.503181600469449,3.4383702169046444
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,5,0.2443280703746771,4.503181600469449,3.4383702169046444
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,6,0.07133355283744267,1.3147402267004522,0.2958180199851208
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,7,0.07133355283744267,1.3147402267004522,0.2958180199851208
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,8,0.07133355283744267,1.3147402267004522,0.2958180199851208
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,9,0.07133355283744267,1.3147402267004522,0.2958180199851208
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,10,0.07133355283744267,1.3147402267004522,0.2958180199851208
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,11,0.07133355283744267,1.3147402267004522,0.2958180199851208
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,12,0.060602075707025874,1.1169496482972259,0.10087411359731124
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,13,0.060602075707025874,1.1169496482972259,0.10087411359731124
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,14,0.060602075707025874,1.1169496482972259,0.10087411359731124
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,15,0.060602075707025874,1.1169496482972259,0.10087411359731124
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,16,0.060602075707025874,1.1169496482972259,0.10087411359731124
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,17,0.060602075707025874,1.1169496482972259,0.10087411359731124
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,18,0.060602075707025874,1.1169496482972259,0.10087411359731124
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,19,0.060602075707025874,1.1169496482972259,0.10087411359731124
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,20,0.060602075707025874,1.1169496482972259,0.10087411359731124
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,21,0.060602075707025874,1.1169496482972259,0.10087411359731124
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,22,0.060602075707025874,1.1169496482972259,0.10087411359731124
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,23,0.060602075707025874,1.1169496482972259,0.10087411359731124
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,24,0.060602075707025874,1.1169496482972259,0.10087411359731124
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,25,0.060602075707025874,1.1169496482972259,0.10087411359731124
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,26,0.060602075707025874,1.1169496482972259,0.10087411359731124
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,27,0.060602075707025874,1.1169496482972259,0.10087411359731124
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,28,0.060602075707025874,1.1169496482972259,0.10087411359731124
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,29,0.060602075707025874,1.1169496482972259,0.10087411359731124
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,30,0.060602075707025874,1.1169496482972259,0.10087411359731124
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,31,0.060602075707025874,1.1169496482972259,0.10087411359731124
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,32,0.060602075707025874,1.1169496482972259,0.10087411359731124
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,33,0.060602075707025874,1.1169496482972259,0.10087411359731124
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,34,0.060602075707025874,1.1169496482972259,0.10087411359731124
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,35,0.0566667523546514,1.044418171725031,0.029386535709582384
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,36,0.05504905143876742,1.0146025185816976,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,37,0.05504905143876742,1.0146025185816976,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,38,0.05504905143876742,1.0146025185816976,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,39,0.05504905143876742,1.0146025185816976,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,40,0.05504905143876742,1.0146025185816976,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,41,0.05504905143876742,1.0146025185816976,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,42,0.05504905143876742,1.0146025185816976,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,43,0.05504905143876742,1.0146025185816976,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,44,0.05504905143876742,1.0146025185816976,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,45,0.05504905143876742,1.0146025185816976,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,46,0.05504905143876742,1.0146025185816976,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,47,0.05504905143876742,1.0146025185816976,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,48,0.05504905143876742,1.0146025185816976,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,49,0.05504905143876742,1.0146025185816976,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,50,0.05504905143876742,1.0146025185816976,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,51,0.05504905143876742,1.0146025185816976,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,52,0.05504905143876742,1.0146025185816976,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,53,0.05504905143876742,1.0146025185816976,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,54,0.05504905143876742,1.0146025185816976,0.0
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,55,0.05504905143876742,1.0146025185816976,0.0
