measurement_id,case_id,method,trial,PP0,PA,gamma,best_PP0,best_PA,best_gamma,loss,best_loss,feasible
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,82,1.9890043501203578,0.13153191174250786,0.07241368835099715,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.12391714575144727,0.05504905143876742,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,83,1.571084055914064,0.14180606861220268,0.07079770748541638,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.09375255802608132,0.05504905143876742,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,84,1.6321001292147739,0.1279058567033945,0.06818423814034819,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.10273826342283184,0.05504905143876742,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,85,1.8555474343656584,0.13125833316856336,0.06643140441552463,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.07200896287440761,0.05504905143876742,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,86,1.9569571802791146,0.11099806205420251,0.05472647662707324,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.058069293043152864,0.05504905143876742,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,87,2.0057842522497102,0.10906777583828957,0.06388828188928894,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.0611502753143331,0.05504905143876742,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,88,1.7061820904552887,0.13264622473592239,0.06295405920667668,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.06843263200709566,0.05504905143876742,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,89,1.807144636729072,0.12458402879170745,0.06989117601360614,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.06049359640552386,0.05504905143876742,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,90,1.5559774160868534,0.12927126657721105,0.063672768709288,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.13131453673472362,0.05504905143876742,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,91,1.7231396653906526,0.11768139456604314,0.06433908458937249,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.09605026912807257,0.05504905143876742,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,92,1.4377777230082671,0.14150677866368988,0.06961091948390265,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.15190801015583588,0.05504905143876742,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,93,2.1573636582229563,0.10243954328377534,0.05454678328482022,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.07885147303068157,0.05504905143876742,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,94,1.804528160563392,0.11385485997178402,0.06709168321091342,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.07827592993928459,0.05504905143876742,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,95,2.2910835118748905,0.08750580489815837,0.06765654616299922,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.0627701264556376,0.05504905143876742,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,96,1.8663032049532036,0.1162397306173299,0.05436277161081443,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.060489921055811295,0.05504905143876742,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,97,1.5344044492225242,0.14776521477514235,0.06409024299139444,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.09636160950690305,0.05504905143876742,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,98,2.112534311625276,0.10148266584877688,0.05456584585185166,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.06413149219184908,0.05504905143876742,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,99,1.8453097890950712,0.10923823464381556,0.05088104023850012,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.0794467686019495,0.05504905143876742,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,100,2.021730877607712,0.10588749744258508,0.06496704772366262,2.2677381677204247,0.0850170124778119,0.05912660022782544,0.05875158781482756,0.05504905143876742,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,1,3.0,0.125,0.07,3.0,0.125,0.07,0.5628434392461068,0.5628434392461068,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,2,2.36137187198868,0.18573081409075187,0.08906533741209491,2.36137187198868,0.18573081409075187,0.08906533741209491,0.5019974952347078,0.5019974952347078,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,3,1.186560452202856,0.07036172376263519,0.046258668773498754,1.186560452202856,0.07036172376263519,0.046258668773498754,0.4694772947571005,0.4694772947571005,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,4,4.641467579495799,0.13666962633823376,0.09792078515249358,1.186560452202856,0.07036172376263519,0.046258668773498754,1.2646027745971309,0.4694772947571005,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,5,1.7182120533996685,0.12395178380907092,0.04187348210531911,1.7182120533996685,0.12395178380907092,0.04187348210531911,0.083664844348479,0.083664844348479,True
